NA, FW_VERSION, FW_DATE 
8090081, 2.8585E+1,
8152563, 2.8793E+1,
8215044, 2.9036E+1,
8277525, 2.9291E+1,
8340006, 2.9451E+1,
8402488, 2.969E+1,
8464969, 2.9947E+1,
8527450, 3.0132E+1,
8589931, 3.0376E+1,
8652413, 3.0651E+1,
8714894, 3.0811E+1,
8777375, 3.1014E+1,
8839856, 3.1296E+1,
8902338, 3.1442E+1,
8964819, 3.1729E+1,
9027300, 3.1998E+1,
9089781, 3.2178E+1,
9152263, 3.241E+1,
9214744, 3.2648E+1,
9277225, 3.2855E+1,
9339706, 3.3059E+1,
9402188, 3.3279E+1,
9464669, 3.3541E+1,
9527150, 3.3795E+1,
9589631, 3.3961E+1,
9652113, 3.4232E+1,
9714594, 3.4473E+1,
9777075, 3.4666E+1,
9839556, 3.4926E+1,
9902038, 3.5123E+1,
9964519, 3.5273E+1,
10027000, 3.5564E+1,
10089481, 3.5803E+1,
10151963, 3.6012E+1,
10214444, 3.6283E+1,
10276925, 3.6484E+1,
10339406, 3.6717E+1,
10401888, 3.6896E+1,
10464369, 3.7152E+1,
10526850, 3.7369E+1,
10589331, 3.7658E+1,
10651813, 3.7846E+1,
10714294, 3.8064E+1,
10776775, 3.832E+1,
10839256, 3.8529E+1,
10901738, 3.8773E+1,
10964219, 3.9018E+1,
11026700, 3.926E+1,
11089181, 3.9484E+1,
11151663, 3.9668E+1,
11214144, 3.9934E+1,
11276625, 4.0219E+1,
11339106, 4.0412E+1,
11401588, 4.0621E+1,
11464069, 4.0824E+1,
11526550, 4.109E+1,
11589031, 4.1336E+1,
11651513, 4.1576E+1,
11713994, 4.1727E+1,
11776475, 4.2066E+1,
11838956, 4.2197E+1,
11901438, 4.2561E+1,
11963919, 4.2719E+1,
12026400, 4.2971E+1,
12088881, 4.3182E+1,
12151363, 4.3369E+1,
12213844, 4.3625E+1,
12276325, 4.3881E+1,
12338806, 4.4129E+1,
12401288, 4.4344E+1,
12463769, 4.4598E+1,
12526250, 4.4842E+1,
12588731, 4.5025E+1,
12651213, 4.532E+1,
12713694, 4.5557E+1,
12776175, 4.5783E+1,
12838656, 4.6033E+1,
12901138, 4.6275E+1,
12963619, 4.6424E+1,
13026100, 4.667E+1,
13088581, 4.6918E+1,
13151063, 4.7242E+1,
13213544, 4.7461E+1,
13276025, 4.7738E+1,
13338506, 4.7912E+1,
13400988, 4.8135E+1,
13463469, 4.842E+1,
13525950, 4.8678E+1,
13588431, 4.8867E+1,
13650913, 4.9104E+1,
13713394, 4.9379E+1,
13775875, 4.9615E+1,
13838356, 4.9844E+1,
13900838, 5.0033E+1,
13963319, 5.0305E+1,
14025800, 5.0488E+1,
14088281, 5.0807E+1,
14150763, 5.102E+1,
14213244, 5.1312E+1,
14275725, 5.1436E+1,
14338206, 5.1699E+1,
14400688, 5.1889E+1,
14463169, 5.2107E+1,
14525650, 5.2254E+1,
14588131, 5.24E+1,
14650613, 5.2637E+1,
14713094, 5.2881E+1,
14775575, 5.309E+1,
14838056, 5.3369E+1,
14900538, 5.3631E+1,
14963019, 5.3863E+1,
15025500, 5.4137E+1,
15087981, 5.4383E+1,
15150463, 5.4572E+1,
15212944, 5.4889E+1,
15275425, 5.5066E+1,
15337906, 5.5299E+1,
15400388, 5.5486E+1,
15462869, 5.5756E+1,
15525350, 5.592E+1,
15587831, 5.6244E+1,
15650313, 5.6543E+1,
15712794, 5.6738E+1,
15775275, 5.6977E+1,
15837756, 5.7207E+1,
15900238, 5.7508E+1,
15962719, 5.7697E+1,
16025200, 5.8018E+1,
16087681, 5.825E+1,
16150163, 5.8484E+1,
16212644, 5.8793E+1,
16275125, 5.8988E+1,
16337606, 5.9223E+1,
16400088, 5.951E+1,
16462569, 5.9693E+1,
16525050, 6.001E+1,
16587531, 6.0193E+1,
16650013, 6.048E+1,
16712494, 6.0736E+1,
16774975, 6.0938E+1,
16837456, 6.1176E+1,
16899938, 6.1395E+1,
16962419, 6.1713E+1,
17024900, 6.1951E+1,
17087381, 6.2176E+1,
17149863, 6.2402E+1,
17212344, 6.2592E+1,
17274825, 6.2842E+1,
17337306, 6.3055E+1,
17399788, 6.3307E+1,
17462269, 6.3543E+1,
17524750, 6.3824E+1,
17587231, 6.4086E+1,
17649713, 6.4293E+1,
17712194, 6.4516E+1,
17774675, 6.4844E+1,
17837156, 6.5113E+1,
17899638, 6.5367E+1,
17962119, 6.5535E+1,
18024600, 6.5867E+1,
18087081, 6.6047E+1,
18149563, 6.6359E+1,
18212044, 6.657E+1,
18274525, 6.6773E+1,
18337006, 6.7098E+1,
18399488, 6.734E+1,
18461969, 6.7641E+1,
18524450, 6.7793E+1,
18586931, 6.8035E+1,
18649413, 6.8328E+1,
18711894, 6.8621E+1,
18774375, 6.8867E+1,
18836856, 6.9078E+1,
18899338, 6.9297E+1,
18961819, 6.966E+1,
19024300, 6.9844E+1,
19086781, 7.0094E+1,
19149263, 7.0332E+1,
19211744, 7.0582E+1,
19274225, 7.0887E+1,
19336706, 7.1117E+1,
19399188, 7.1289E+1,
19461669, 7.1715E+1,
19524150, 7.2039E+1,
19586631, 7.223E+1,
19649113, 7.248E+1,
19711594, 7.2695E+1,
19774075, 7.3E+1,
19836556, 7.323E+1,
19899038, 7.3469E+1,
19961519, 7.384E+1,
20024000, 7.4E+1,
20086481, 7.4227E+1,
20148963, 7.4441E+1,
20211444, 7.4793E+1,
20273925, 7.5E+1,
20336406, 7.5313E+1,
20398888, 7.5566E+1,
20461369, 7.5816E+1,
20523850, 7.6098E+1,
20586331, 7.6332E+1,
20648813, 7.6586E+1,
20711294, 7.6875E+1,
20773775, 7.7082E+1,
20836256, 7.7363E+1,
20898738, 7.7645E+1,
20961219, 7.7863E+1,
21023700, 7.8187E+1,
21086181, 7.834E+1,
21148663, 7.866E+1,
21211144, 7.898E+1,
21273625, 7.9156E+1,
21336106, 7.9457E+1,
21398588, 7.9758E+1,
21461069, 8.0059E+1,
21523550, 8.034E+1,
21586031, 8.0578E+1,
21648513, 8.0793E+1,
21710994, 8.116E+1,
21773475, 8.1305E+1,
21835956, 8.1664E+1,
21898438, 8.1871E+1,
21960919, 8.2129E+1,
22023400, 8.2426E+1,
22085881, 8.2648E+1,
22148363, 8.2945E+1,
22210844, 8.3289E+1,
22273325, 8.3582E+1,
22335806, 8.3824E+1,
22398288, 8.4027E+1,
22460769, 8.4309E+1,
22523250, 8.4473E+1,
22585731, 8.4895E+1,
22648213, 8.5094E+1,
22710694, 8.5371E+1,
22773175, 8.5711E+1,
22835656, 8.6066E+1,
22898138, 8.6199E+1,
22960619, 8.6461E+1,
23023100, 8.6695E+1,
23085581, 8.6938E+1,
23148063, 8.7367E+1,
23210544, 8.7609E+1,
23273025, 8.7793E+1,
23335506, 8.8121E+1,
23397988, 8.8367E+1,
23460469, 8.8625E+1,
23522950, 8.8879E+1,
23585431, 8.932E+1,
23647913, 8.9477E+1,
23710394, 8.9734E+1,
23772875, 8.9965E+1,
23835356, 9.0297E+1,
23897838, 9.0574E+1,
23960319, 9.082E+1,
24022800, 9.1066E+1,
24085281, 9.1469E+1,
24147763, 9.1871E+1,
24210244, 9.2016E+1,
24272725, 9.2336E+1,
24335206, 9.2629E+1,
24397688, 9.2859E+1,
24460169, 9.3262E+1,
24522650, 9.3469E+1,
24585131, 9.3715E+1,
24647613, 9.4031E+1,
24710094, 9.4324E+1,
24772575, 9.4617E+1,
24835056, 9.4957E+1,
24897538, 9.518E+1,
24960019, 9.5445E+1,
25022500, 9.5812E+1,
25084981, 9.6094E+1,
25147463, 9.6422E+1,
25209944, 9.6582E+1,
25272425, 9.6937E+1,
25334906, 9.718E+1,
25397388, 9.7449E+1,
25459869, 9.7965E+1,
25522350, 9.8207E+1,
25584831, 9.8328E+1,
25647313, 9.8621E+1,
25709794, 9.9012E+1,
25772275, 9.9293E+1,
25834756, 9.9633E+1,
25897238, 9.9918E+1,
25959719, 1.0013E+2,
26022200, 1.0045E+2,
26084681, 1.0086E+2,
26147163, 1.0091E+2,
26209644, 1.0146E+2,
26272125, 1.017E+2,
26334606, 1.0186E+2,
26397088, 1.0213E+2,
26459569, 1.0248E+2,
26522050, 1.029E+2,
26584531, 1.0309E+2,
26647013, 1.0332E+2,
26709494, 1.0369E+2,
26771975, 1.0389E+2,
26834456, 1.0408E+2,
26896938, 1.0454E+2,
26959419, 1.0466E+2,
27021900, 1.0475E+2,
27084381, 1.0513E+2,
27146863, 1.053E+2,
27209344, 1.0548E+2,
27271825, 1.0575E+2,
27334306, 1.0611E+2,
27396788, 1.0632E+2,
27459269, 1.0651E+2,
27521750, 1.0697E+2,
27584231, 1.0701E+2,
27646713, 1.0746E+2,
27709194, 1.0777E+2,
27771675, 1.082E+2,
27834156, 1.0842E+2,
27896638, 1.0869E+2,
27959119, 1.0897E+2,
28021600, 1.0929E+2,
28084081, 1.0966E+2,
28146563, 1.0975E+2,
28209044, 1.1023E+2,
28271525, 1.1064E+2,
28334006, 1.1094E+2,
28396488, 1.1129E+2,
28458969, 1.1168E+2,
28521450, 1.1189E+2,
28583931, 1.1241E+2,
28646413, 1.1261E+2,
28708894, 1.1287E+2,
28771375, 1.1328E+2,
28833856, 1.1364E+2,
28896338, 1.1386E+2,
28958819, 1.142E+2,
29021300, 1.1443E+2,
29083781, 1.1481E+2,
29146263, 1.1531E+2,
29208744, 1.1552E+2,
29271225, 1.1572E+2,
29333706, 1.1613E+2,
29396188, 1.1636E+2,
29458669, 1.1661E+2,
29521150, 1.1702E+2,
29583631, 1.173E+2,
29646113, 1.178E+2,
29708594, 1.1804E+2,
29771075, 1.1849E+2,
29833556, 1.1855E+2,
29896038, 1.1895E+2,
29958519, 1.1936E+2,
30021000, 1.1964E+2,
30083481, 1.1992E+2,
30145963, 1.2008E+2,
30208444, 1.2059E+2,
30270925, 1.2086E+2,
30333406, 1.2128E+2,
30395888, 1.2155E+2,
30458369, 1.2202E+2,
30520850, 1.222E+2,
30583331, 1.2254E+2,
30645813, 1.2282E+2,
30708294, 1.2332E+2,
30770775, 1.2361E+2,
30833256, 1.2385E+2,
30895738, 1.2448E+2,
30958219, 1.2454E+2,
31020700, 1.2495E+2,
31083181, 1.2522E+2,
31145663, 1.2576E+2,
31208144, 1.2604E+2,
31270625, 1.2628E+2,
31333106, 1.2684E+2,
31395588, 1.2702E+2,
31458069, 1.2746E+2,
31520550, 1.2766E+2,
31583031, 1.2801E+2,
31645513, 1.2834E+2,
31707994, 1.29E+2,
31770475, 1.2905E+2,
31832956, 1.2938E+2,
31895438, 1.2967E+2,
31957919, 1.3002E+2,
32020400, 1.3036E+2,
32082881, 1.3082E+2,
32145363, 1.3102E+2,
32207844, 1.3149E+2,
32270325, 1.3191E+2,
32332806, 1.3234E+2,
32395288, 1.326E+2,
32457769, 1.3285E+2,
32520250, 1.3341E+2,
32582731, 1.3366E+2,
32645213, 1.3402E+2,
32707694, 1.345E+2,
32770175, 1.347E+2,
32832656, 1.3501E+2,
32895138, 1.3539E+2,
32957619, 1.3572E+2,
33020100, 1.362E+2,
33082581, 1.3665E+2,
33145063, 1.369E+2,
33207544, 1.3718E+2,
33270025, 1.3759E+2,
33332506, 1.3785E+2,
33394988, 1.3821E+2,
33457469, 1.388E+2,
33519950, 1.3911E+2,
33582431, 1.396E+2,
33644913, 1.3995E+2,
33707394, 1.3995E+2,
33769875, 1.4048E+2,
33832356, 1.407E+2,
33894838, 1.4136E+2,
33957319, 1.4145E+2,
34019800, 1.4213E+2,
34082281, 1.4229E+2,
34144763, 1.4271E+2,
34207244, 1.4318E+2,
34269725, 1.4352E+2,
34332206, 1.4395E+2,
34394688, 1.443E+2,
34457169, 1.4449E+2,
34519650, 1.4516E+2,
34582131, 1.4525E+2,
34644613, 1.4566E+2,
34707094, 1.4629E+2,
34769575, 1.463E+2,
34832056, 1.4683E+2,
34894538, 1.4723E+2,
34957019, 1.48E+2,
35019500, 1.48E+2,
35081981, 1.4865E+2,
35144463, 1.4918E+2,
35206944, 1.4938E+2,
35269425, 1.4956E+2,
35331906, 1.4998E+2,
35394388, 1.5055E+2,
35456869, 1.5127E+2,
35519350, 1.5109E+2,
35581831, 1.5176E+2,
35644313, 1.5198E+2,
35706794, 1.5248E+2,
35769275, 1.529E+2,
35831756, 1.5318E+2,
35894238, 1.5375E+2,
35956719, 1.5419E+2,
36019200, 1.5445E+2,
36081681, 1.5479E+2,
36144163, 1.5525E+2,
36206644, 1.5557E+2,
36269125, 1.5584E+2,
36331606, 1.5671E+2,
36394088, 1.5688E+2,
36456569, 1.5755E+2,
36519050, 1.5798E+2,
36581531, 1.5816E+2,
36644013, 1.5874E+2,
36706494, 1.5909E+2,
36768975, 1.5968E+2,
36831456, 1.6009E+2,
36893938, 1.6059E+2,
36956419, 1.6066E+2,
37018900, 1.6116E+2,
37081381, 1.6188E+2,
37143863, 1.6198E+2,
37206344, 1.6277E+2,
37268825, 1.628E+2,
37331306, 1.6336E+2,
37393788, 1.6416E+2,
37456269, 1.6409E+2,
37518750, 1.6502E+2,
37581231, 1.6505E+2,
37643713, 1.6577E+2,
37706194, 1.662E+2,
37768675, 1.6659E+2,
37831156, 1.6704E+2,
37893638, 1.675E+2,
37956119, 1.6798E+2,
38018600, 1.6845E+2,
38081081, 1.6904E+2,
38143563, 1.6947E+2,
38206044, 1.7013E+2,
38268525, 1.7035E+2,
38331006, 1.7084E+2,
38393488, 1.7156E+2,
38455969, 1.7166E+2,
38518450, 1.7263E+2,
38580931, 1.7302E+2,
38643413, 1.7332E+2,
38705894, 1.7393E+2,
38768375, 1.7441E+2,
38830856, 1.7477E+2,
38893338, 1.7567E+2,
38955819, 1.7575E+2,
39018300, 1.764E+2,
39080781, 1.7691E+2,
39143263, 1.7744E+2,
39205744, 1.784E+2,
39268225, 1.7873E+2,
39330706, 1.7899E+2,
39393188, 1.7977E+2,
39455669, 1.8025E+2,
39518150, 1.812E+2,
39580631, 1.8133E+2,
39643113, 1.8191E+2,
39705594, 1.8214E+2,
39768075, 1.8318E+2,
39830556, 1.8388E+2,
39893038, 1.8427E+2,
39955519, 1.8475E+2,
40018000, 1.8523E+2,
40080481, 1.8589E+2,
40142963, 1.8681E+2,
40205444, 1.8741E+2,
40267925, 1.8816E+2,
40330406, 1.8832E+2,
40392888, 1.8892E+2,
40455369, 1.8945E+2,
40517850, 1.9006E+2,
40580331, 1.913E+2,
40642813, 1.9183E+2,
40705294, 1.925E+2,
40767775, 1.9297E+2,
40830256, 1.9355E+2,
40892738, 1.9469E+2,
40955219, 1.9533E+2,
41017700, 1.955E+2,
41080181, 1.9632E+2,
41142663, 1.9705E+2,
41205144, 1.9777E+2,
41267625, 1.9805E+2,
41330106, 1.9957E+2,
41392588, 1.9989E+2,
41455069, 2.0076E+2,
41517550, 2.0121E+2,
41580031, 2.0174E+2,
41642513, 2.0255E+2,
41704994, 2.0313E+2,
41767475, 2.0391E+2,
41829956, 2.0469E+2,
41892438, 2.0566E+2,
41954919, 2.0632E+2,
42017400, 2.0741E+2,
42079881, 2.0746E+2,
42142363, 2.0841E+2,
42204844, 2.0882E+2,
42267325, 2.0937E+2,
42329806, 2.1E+2,
42392288, 2.1052E+2,
42454769, 2.1105E+2,
42517250, 2.1142E+2,
42579731, 2.1213E+2,
42642213, 2.1304E+2,
42704694, 2.1336E+2,
42767175, 2.141E+2,
42829656, 2.143E+2,
42892138, 2.154E+2,
42954619, 2.1606E+2,
43017100, 2.1603E+2,
43079581, 2.1682E+2,
43142063, 2.1716E+2,
43204544, 2.1757E+2,
43267025, 2.183E+2,
43329506, 2.1911E+2,
43391988, 2.2015E+2,
43454469, 2.2028E+2,
43516950, 2.2141E+2,
43579431, 2.2243E+2,
43641913, 2.2327E+2,
43704394, 2.2364E+2,
43766875, 2.2488E+2,
43829356, 2.2615E+2,
43891838, 2.27E+2,
43954319, 2.275E+2,
44016800, 2.2884E+2,
44079281, 2.3038E+2,
44141763, 2.3187E+2,
44204244, 2.326E+2,
44266725, 2.3455E+2,
44329206, 2.3527E+2,
44391688, 2.3651E+2,
44454169, 2.3741E+2,
44516650, 2.385E+2,
44579131, 2.389E+2,
44641613, 2.3891E+2,
44704094, 2.3966E+2,
44766575, 2.3939E+2,
44829056, 2.3889E+2,
44891538, 2.3749E+2,
44954019, 2.3464E+2,
45016500, 2.3165E+2,
45078981, 2.282E+2,
45141463, 2.2423E+2,
45203944, 2.1966E+2,
45266425, 2.1527E+2,
45328906, 2.1054E+2,
45391388, 2.0624E+2,
45453869, 2.0199E+2,
45516350, 1.9812E+2,
45578831, 1.9427E+2,
45641313, 1.9165E+2,
45703794, 1.8922E+2,
45766275, 1.8753E+2,
45828756, 1.863E+2,
45891238, 1.851E+2,
45953719, 1.8484E+2,
46016200, 1.8488E+2,
46078681, 1.8544E+2,
46141163, 1.8588E+2,
46203644, 1.866E+2,
46266125, 1.8666E+2,
46328606, 1.8735E+2,
46391088, 1.8873E+2,
46453569, 1.8952E+2,
46516050, 1.9073E+2,
46578531, 1.9195E+2,
46641013, 1.9294E+2,
46703494, 1.9404E+2,
46765975, 1.9534E+2,
46828456, 1.9635E+2,
46890938, 1.9741E+2,
46953419, 1.9866E+2,
47015900, 1.9993E+2,
47078381, 2.009E+2,
47140863, 2.0222E+2,
47203344, 2.0359E+2,
47265825, 2.0425E+2,
47328306, 2.0576E+2,
47390788, 2.059E+2,
47453269, 2.0754E+2,
47515750, 2.0831E+2,
47578231, 2.0959E+2,
47640713, 2.1063E+2,
47703194, 2.1101E+2,
47765675, 2.125E+2,
47828156, 2.131E+2,
47890638, 2.1432E+2,
47953119, 2.1486E+2,
48015600, 2.161E+2,
48078081, 2.1727E+2,
48140563, 2.183E+2,
48203044, 2.1933E+2,
48265525, 2.1984E+2,
48328006, 2.2083E+2,
48390488, 2.2155E+2,
48452969, 2.2298E+2,
48515450, 2.2377E+2,
48577931, 2.2441E+2,
48640413, 2.2478E+2,
48702894, 2.2643E+2,
48765375, 2.2654E+2,
48827856, 2.2711E+2,
48890338, 2.287E+2,
48952819, 2.2935E+2,
49015300, 2.2991E+2,
49077781, 2.3113E+2,
49140263, 2.3153E+2,
49202744, 2.3265E+2,
49265225, 2.3375E+2,
49327706, 2.342E+2,
49390188, 2.35E+2,
49452669, 2.364E+2,
49515150, 2.3683E+2,
49577631, 2.3827E+2,
49640113, 2.382E+2,
49702594, 2.3863E+2,
49765075, 2.3945E+2,
49827556, 2.4064E+2,
49890038, 2.4166E+2,
49952519, 2.4187E+2,
50015000, 2.4277E+2,
50077481, 2.4316E+2,
50139963, 2.4437E+2,
50202444, 2.4498E+2,
50264925, 2.4588E+2,
50327406, 2.4663E+2,
50389888, 2.4768E+2,
50452369, 2.4827E+2,
50514850, 2.4928E+2,
50577331, 2.5065E+2,
50639813, 2.5069E+2,
50702294, 2.512E+2,
50764775, 2.522E+2,
50827256, 2.5259E+2,
50889738, 2.535E+2,
50952219, 2.5391E+2,
51014700, 2.5506E+2,
51077181, 2.5603E+2,
51139663, 2.5673E+2,
51202144, 2.5769E+2,
51264625, 2.578E+2,
51327106, 2.5875E+2,
51389588, 2.6019E+2,
51452069, 2.5961E+2,
51514550, 2.6139E+2,
51577031, 2.6252E+2,
51639513, 2.627E+2,
51701994, 2.6375E+2,
51764475, 2.6466E+2,
51826956, 2.6453E+2,
51889438, 2.6573E+2,
51951919, 2.6658E+2,
52014400, 2.68E+2,
52076881, 2.6717E+2,
52139363, 2.6809E+2,
52201844, 2.6936E+2,
52264325, 2.7089E+2,
52326806, 2.7084E+2,
52389288, 2.7231E+2,
52451769, 2.7331E+2,
52514250, 2.7392E+2,
52576731, 2.7453E+2,
52639213, 2.7567E+2,
52701694, 2.7619E+2,
52764175, 2.7697E+2,
52826656, 2.7827E+2,
52889138, 2.7844E+2,
52951619, 2.7919E+2,
53014100, 2.7948E+2,
53076581, 2.8023E+2,
53139063, 2.8092E+2,
53201544, 2.8234E+2,
53264025, 2.8322E+2,
53326506, 2.8353E+2,
53388988, 2.8453E+2,
53451469, 2.8464E+2,
53513950, 2.8586E+2,
53576431, 2.8725E+2,
53638913, 2.8909E+2,
53701394, 2.8895E+2,
53763875, 2.9064E+2,
53826356, 2.9111E+2,
53888838, 2.9198E+2,
53951319, 2.9241E+2,
54013800, 2.9323E+2,
54076281, 2.9453E+2,
54138763, 2.9445E+2,
54201244, 2.9586E+2,
54263725, 2.965E+2,
54326206, 2.9788E+2,
54388688, 2.9833E+2,
54451169, 2.9975E+2,
54513650, 2.9978E+2,
54576131, 3.0105E+2,
54638613, 3.0152E+2,
54701094, 3.0253E+2,
54763575, 3.0333E+2,
54826056, 3.0491E+2,
54888538, 3.0545E+2,
54951019, 3.0664E+2,
55013500, 3.0758E+2,
55075981, 3.0822E+2,
55138463, 3.0923E+2,
55200944, 3.0991E+2,
55263425, 3.1223E+2,
55325906, 3.1152E+2,
55388388, 3.1177E+2,
55450869, 3.1408E+2,
55513350, 3.1252E+2,
55575831, 3.1459E+2,
55638313, 3.1586E+2,
55700794, 3.1661E+2,
55763275, 3.1855E+2,
55825756, 3.1995E+2,
55888238, 3.2109E+2,
55950719, 3.2147E+2,
56013200, 3.2125E+2,
56075681, 3.2225E+2,
56138163, 3.2327E+2,
56200644, 3.242E+2,
56263125, 3.2606E+2,
56325606, 3.2695E+2,
56388088, 3.2795E+2,
56450569, 3.2783E+2,
56513050, 3.3045E+2,
56575531, 3.2986E+2,
56638013, 3.3144E+2,
56700494, 3.3158E+2,
56762975, 3.3333E+2,
56825456, 3.3348E+2,
56887938, 3.3552E+2,
56950419, 3.3561E+2,
57012900, 3.3698E+2,
57075381, 3.3884E+2,
57137863, 3.3828E+2,
57200344, 3.4006E+2,
57262825, 3.4133E+2,
57325306, 3.412E+2,
57387788, 3.4275E+2,
57450269, 3.433E+2,
57512750, 3.455E+2,
57575231, 3.4581E+2,
57637713, 3.4744E+2,
57700194, 3.4733E+2,
57762675, 3.4981E+2,
57825156, 3.5033E+2,
57887638, 3.512E+2,
57950119, 3.5197E+2,
58012600, 3.5459E+2,
58075081, 3.5467E+2,
58137563, 3.547E+2,
58200044, 3.5656E+2,
58262525, 3.5756E+2,
58325006, 3.5786E+2,
58387488, 3.6075E+2,
58449969, 3.6172E+2,
58512450, 3.6166E+2,
58574931, 3.6306E+2,
58637413, 3.6519E+2,
58699894, 3.6523E+2,
58762375, 3.6498E+2,
58824856, 3.668E+2,
58887338, 3.7006E+2,
58949819, 3.6931E+2,
59012300, 3.702E+2,
59074781, 3.7233E+2,
59137263, 3.7438E+2,
59199744, 3.7489E+2,
59262225, 3.7719E+2,
59324706, 3.7844E+2,
59387188, 3.797E+2,
59449669, 3.7923E+2,
59512150, 3.8206E+2,
59574631, 3.8091E+2,
59637113, 3.815E+2,
59699594, 3.8456E+2,
59762075, 3.8534E+2,
59824556, 3.8742E+2,
59887038, 3.8703E+2,
59949519, 3.887E+2,
60012000, 3.8989E+2,
60074481, 3.92E+2,
60136963, 3.9184E+2,
60199444, 3.9448E+2,
60261925, 3.9303E+2,
60324406, 3.9566E+2,
60386888, 3.9838E+2,
60449369, 3.9859E+2,
60511850, 3.9923E+2,
60574331, 4.0108E+2,
60636813, 4.0197E+2,
60699294, 4.0423E+2,
60761775, 4.052E+2,
60824256, 4.0605E+2,
60886738, 4.0791E+2,
60949219, 4.0755E+2,
61011700, 4.0975E+2,
61074181, 4.1188E+2,
61136663, 4.1342E+2,
61199144, 4.1408E+2,
61261625, 4.1636E+2,
61324106, 4.1752E+2,
61386588, 4.1884E+2,
61449069, 4.2045E+2,
61511550, 4.2098E+2,
61574031, 4.2381E+2,
61636513, 4.2448E+2,
61698994, 4.2528E+2,
61761475, 4.2703E+2,
61823956, 4.268E+2,
61886438, 4.3067E+2,
61948919, 4.2991E+2,
62011400, 4.3216E+2,
62073881, 4.3545E+2,
62136363, 4.3656E+2,
