NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"23 Aug 2018 ","10:48:21",
CHAN,MEAS,FORMAT
1,Z:R,LIN_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
30000,100000000,
POINTS, POWER, IF_BW
1601,0E0,3700
FREQUENCY,UNITS,
Hz,U,
30000, 1.4807E-1,
92481, 3.2573E-1,
154963, 5.5841E-1,
217444, 7.3682E-1,
279925, 9.4574E-1,
342406, 1.1607E+0,
404888, 1.3796E+0,
467369, 1.5911E+0,
529850, 1.8079E+0,
592331, 1.9964E+0,
654813, 2.2136E+0,
717294, 2.4417E+0,
779775, 2.647E+0,
842256, 2.8286E+0,
904738, 3.0564E+0,
967219, 3.2517E+0,
1029700, 3.4688E+0,
1092181, 3.678E+0,
1154663, 3.9025E+0,
1217144, 4.0803E+0,
1279625, 4.322E+0,
1342106, 4.4998E+0,
1404588, 4.72E+0,
1467069, 4.9309E+0,
1529550, 5.1692E+0,
1592031, 5.3608E+0,
1654513, 5.5652E+0,
1716994, 5.7771E+0,
1779475, 5.948E+0,
1841956, 6.2112E+0,
1904438, 6.3826E+0,
1966919, 6.6338E+0,
2029400, 6.8521E+0,
2091881, 7.0313E+0,
2154363, 7.2654E+0,
2216844, 7.4685E+0,
2279325, 7.6394E+0,
2341806, 7.9026E+0,
2404288, 8.0781E+0,
2466769, 8.3105E+0,
2529250, 8.499E+0,
2591731, 8.7344E+0,
2654213, 8.9194E+0,
2716694, 9.1089E+0,
2779175, 9.332E+0,
2841656, 9.5513E+0,
2904138, 9.7383E+0,
2966619, 9.9634E+0,
3029100, 1.0183E+1,
3091581, 1.0417E+1,
3154063, 1.0633E+1,
3216544, 1.081E+1,
3279025, 1.1019E+1,
3341506, 1.1253E+1,
3403988, 1.1487E+1,
3466469, 1.1685E+1,
3528950, 1.1879E+1,
3591431, 1.2098E+1,
3653913, 1.2293E+1,
3716394, 1.247E+1,
3778875, 1.271E+1,
3841356, 1.2923E+1,
3903838, 1.3051E+1,
3966319, 1.3353E+1,
4028800, 1.3543E+1,
4091281, 1.3765E+1,
4153763, 1.4024E+1,
4216244, 1.4194E+1,
4278725, 1.4406E+1,
4341206, 1.4623E+1,
4403688, 1.4859E+1,
4466169, 1.5026E+1,
4528650, 1.5258E+1,
4591131, 1.5446E+1,
4653613, 1.5671E+1,
4716094, 1.5909E+1,
4778575, 1.6118E+1,
4841056, 1.633E+1,
4903538, 1.6494E+1,
4966019, 1.6718E+1,
5028500, 1.6925E+1,
5090981, 1.7155E+1,
5153463, 1.7363E+1,
5215944, 1.76E+1,
5278425, 1.7732E+1,
5340906, 1.8002E+1,
5403388, 1.8228E+1,
5465869, 1.8417E+1,
5528350, 1.866E+1,
5590831, 1.8832E+1,
5653313, 1.9026E+1,
5715794, 1.9253E+1,
5778275, 1.9477E+1,
5840756, 1.9698E+1,
5903238, 1.991E+1,
5965719, 2.0164E+1,
6028200, 2.0345E+1,
6090681, 2.0544E+1,
6153163, 2.0742E+1,
6215644, 2.0975E+1,
6278125, 2.121E+1,
6340606, 2.1416E+1,
6403088, 2.1646E+1,
6465569, 2.1814E+1,
6528050, 2.2049E+1,
6590531, 2.2271E+1,
6653013, 2.2434E+1,
6715494, 2.2664E+1,
6777975, 2.2919E+1,
6840456, 2.3125E+1,
6902938, 2.33E+1,
6965419, 2.3532E+1,
7027900, 2.377E+1,
7090381, 2.3958E+1,
7152863, 2.4172E+1,
7215344, 2.4386E+1,
7277825, 2.4603E+1,
7340306, 2.4832E+1,
7402788, 2.504E+1,
7465269, 2.5283E+1,
7527750, 2.5467E+1,
7590231, 2.5699E+1,
7652713, 2.5852E+1,
7715194, 2.612E+1,
7777675, 2.6345E+1,
7840156, 2.6557E+1,
7902638, 2.6771E+1,
7965119, 2.7028E+1,
8027600, 2.7215E+1,
