NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"23 Aug 2018 ","11:36:01",
CHAN,MEAS,FORMAT
1,Z:R,LIN_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
30000,100000000,
POINTS, POWER, IF_BW
1601,0E0,3700
FREQUENCY,UNITS,
Hz,U,
13650913, 7.6547E+1,
13713394, 7.6781E+1,
13775875, 7.7176E+1,
13838356, 7.7648E+1,
13900838, 7.7875E+1,
13963319, 7.8336E+1,
14025800, 7.8711E+1,
14088281, 7.9148E+1,
14150763, 7.9359E+1,
14213244, 7.9875E+1,
14275725, 8.0047E+1,
14338206, 8.0582E+1,
14400688, 8.0891E+1,
14463169, 8.1258E+1,
14525650, 8.1645E+1,
14588131, 8.202E+1,
14650613, 8.2344E+1,
14713094, 8.2551E+1,
14775575, 8.3012E+1,
14838056, 8.3414E+1,
14900538, 8.3715E+1,
14963019, 8.4145E+1,
15025500, 8.4488E+1,
15087981, 8.491E+1,
15150463, 8.5141E+1,
15212944, 8.5582E+1,
15275425, 8.5914E+1,
15337906, 8.632E+1,
15400388, 8.659E+1,
15462869, 8.7039E+1,
15525350, 8.7312E+1,
15587831, 8.7723E+1,
15650313, 8.8238E+1,
15712794, 8.8562E+1,
15775275, 8.8789E+1,
15837756, 8.9273E+1,
15900238, 8.9602E+1,
15962719, 8.9953E+1,
16025200, 9.0574E+1,
16087681, 9.0754E+1,
16150163, 9.118E+1,
16212644, 9.159E+1,
16275125, 9.1918E+1,
16337606, 9.2281E+1,
16400088, 9.266E+1,
16462569, 9.3008E+1,
16525050, 9.343E+1,
16587531, 9.3777E+1,
16650013, 9.4215E+1,
16712494, 9.4469E+1,
16774975, 9.4918E+1,
16837456, 9.527E+1,
16899938, 9.5605E+1,
16962419, 9.5992E+1,
17024900, 9.6402E+1,
17087381, 9.6754E+1,
17149863, 9.7168E+1,
17212344, 9.7617E+1,
17274825, 9.7926E+1,
17337306, 9.8293E+1,
17399788, 9.8719E+1,
17462269, 9.8961E+1,
17524750, 9.9367E+1,
17587231, 9.9891E+1,
17649713, 1.0023E+2,
17712194, 1.0049E+2,
17774675, 1.0091E+2,
17837156, 1.0134E+2,
17899638, 1.0174E+2,
17962119, 1.0211E+2,
18024600, 1.0242E+2,
18087081, 1.0294E+2,
18149563, 1.033E+2,
18212044, 1.0368E+2,
18274525, 1.0403E+2,
18337006, 1.0456E+2,
18399488, 1.0482E+2,
18461969, 1.0522E+2,
18524450, 1.0558E+2,
18586931, 1.0591E+2,
18649413, 1.0647E+2,
18711894, 1.0685E+2,
18774375, 1.0717E+2,
18836856, 1.0755E+2,
18899338, 1.0771E+2,
18961819, 1.0832E+2,
19024300, 1.0871E+2,
19086781, 1.0913E+2,
19149263, 1.0938E+2,
19211744, 1.0985E+2,
19274225, 1.102E+2,
19336706, 1.1066E+2,
19399188, 1.1093E+2,
19461669, 1.1149E+2,
19524150, 1.1196E+2,
19586631, 1.1229E+2,
19649113, 1.1273E+2,
19711594, 1.1305E+2,
19774075, 1.1357E+2,
19836556, 1.1383E+2,
19899038, 1.1425E+2,
19961519, 1.1469E+2,
20024000, 1.1511E+2,
20086481, 1.1539E+2,
20148963, 1.1582E+2,
20211444, 1.1619E+2,
20273925, 1.1666E+2,
20336406, 1.1704E+2,
20398888, 1.1741E+2,
20461369, 1.1787E+2,
20523850, 1.183E+2,
20586331, 1.1872E+2,
20648813, 1.1904E+2,
20711294, 1.194E+2,
20773775, 1.1998E+2,
20836256, 1.203E+2,
20898738, 1.2054E+2,
20961219, 1.2099E+2,
21023700, 1.2152E+2,
21086181, 1.2188E+2,
21148663, 1.2222E+2,
21211144, 1.2277E+2,
21273625, 1.2309E+2,
21336106, 1.235E+2,
21398588, 1.2398E+2,
21461069, 1.2452E+2,
21523550, 1.2485E+2,
21586031, 1.2508E+2,
21648513, 1.256E+2,
21710994, 1.2614E+2,
21773475, 1.2633E+2,
21835956, 1.2687E+2,
21898438, 1.2713E+2,
21960919, 1.2761E+2,
22023400, 1.2806E+2,
22085881, 1.2844E+2,
22148363, 1.2877E+2,
22210844, 1.2949E+2,
22273325, 1.2991E+2,
22335806, 1.3012E+2,
22398288, 1.3057E+2,
22460769, 1.3091E+2,
22523250, 1.3131E+2,
22585731, 1.318E+2,
22648213, 1.3218E+2,
22710694, 1.3247E+2,
22773175, 1.3293E+2,
22835656, 1.3363E+2,
22898138, 1.338E+2,
22960619, 1.343E+2,
23023100, 1.3463E+2,
23085581, 1.3523E+2,
23148063, 1.3575E+2,
23210544, 1.3609E+2,
23273025, 1.365E+2,
23335506, 1.3699E+2,
23397988, 1.373E+2,
23460469, 1.378E+2,
23522950, 1.3821E+2,
23585431, 1.3878E+2,
23647913, 1.3905E+2,
23710394, 1.3952E+2,
23772875, 1.3988E+2,
23835356, 1.4032E+2,
23897838, 1.4073E+2,
23960319, 1.4113E+2,
24022800, 1.4148E+2,
24085281, 1.4212E+2,
24147763, 1.4263E+2,
24210244, 1.4292E+2,
24272725, 1.4341E+2,
24335206, 1.4397E+2,
24397688, 1.4415E+2,
24460169, 1.4471E+2,
24522650, 1.4524E+2,
24585131, 1.4571E+2,
24647613, 1.4587E+2,
24710094, 1.4652E+2,
24772575, 1.4692E+2,
24835056, 1.4731E+2,
24897538, 1.4784E+2,
24960019, 1.4813E+2,
25022500, 1.4877E+2,
25084981, 1.4921E+2,
25147463, 1.4956E+2,
25209944, 1.5014E+2,
25272425, 1.5073E+2,
25334906, 1.5089E+2,
25397388, 1.5116E+2,
25459869, 1.5197E+2,
25522350, 1.5243E+2,
25584831, 1.5265E+2,
25647313, 1.5303E+2,
25709794, 1.5383E+2,
25772275, 1.5404E+2,
25834756, 1.5445E+2,
25897238, 1.552E+2,
25959719, 1.5542E+2,
26022200, 1.5588E+2,
26084681, 1.5654E+2,
26147163, 1.567E+2,
26209644, 1.577E+2,
26272125, 1.5777E+2,
26334606, 1.5814E+2,
26397088, 1.587E+2,
26459569, 1.5889E+2,
26522050, 1.5969E+2,
26584531, 1.6002E+2,
26647013, 1.6054E+2,
26709494, 1.6104E+2,
26771975, 1.6147E+2,
26834456, 1.6193E+2,
26896938, 1.6263E+2,
26959419, 1.6302E+2,
27021900, 1.6323E+2,
27084381, 1.6388E+2,
27146863, 1.6438E+2,
27209344, 1.6466E+2,
27271825, 1.6541E+2,
27334306, 1.6559E+2,
27396788, 1.6583E+2,
27459269, 1.6666E+2,
27521750, 1.6703E+2,
27584231, 1.673E+2,
27646713, 1.6805E+2,
27709194, 1.6852E+2,
27771675, 1.6935E+2,
27834156, 1.6963E+2,
27896638, 1.698E+2,
27959119, 1.7045E+2,
28021600, 1.7072E+2,
28084081, 1.7128E+2,
28146563, 1.7136E+2,
28209044, 1.7231E+2,
28271525, 1.7306E+2,
28334006, 1.7371E+2,
28396488, 1.7377E+2,
28458969, 1.7423E+2,
28521450, 1.7481E+2,
28583931, 1.7562E+2,
28646413, 1.7603E+2,
28708894, 1.7614E+2,
28771375, 1.768E+2,
28833856, 1.7748E+2,
28896338, 1.7786E+2,
28958819, 1.7838E+2,
29021300, 1.7875E+2,
29083781, 1.7923E+2,
29146263, 1.7988E+2,
29208744, 1.8016E+2,
29271225, 1.8082E+2,
29333706, 1.8148E+2,
29396188, 1.8218E+2,
29458669, 1.8235E+2,
29521150, 1.8284E+2,
29583631, 1.8302E+2,
29646113, 1.8401E+2,
29708594, 1.8439E+2,
29771075, 1.85E+2,
29833556, 1.8513E+2,
29896038, 1.8579E+2,
29958519, 1.8638E+2,
30021000, 1.871E+2,
30083481, 1.8711E+2,
30145963, 1.8766E+2,
30208444, 1.882E+2,
30270925, 1.8877E+2,
30333406, 1.8947E+2,
30395888, 1.8986E+2,
30458369, 1.9039E+2,
30520850, 1.9078E+2,
30583331, 1.9144E+2,
30645813, 1.9209E+2,
30708294, 1.9234E+2,
30770775, 1.9321E+2,
30833256, 1.9357E+2,
30895738, 1.9454E+2,
30958219, 1.9448E+2,
31020700, 1.9513E+2,
31083181, 1.9527E+2,
31145663, 1.9626E+2,
31208144, 1.9691E+2,
31270625, 1.9689E+2,
31333106, 1.983E+2,
31395588, 1.9848E+2,
31458069, 1.9907E+2,
31520550, 1.995E+2,
31583031, 1.998E+2,
31645513, 2.0047E+2,
31707994, 2.0134E+2,
31770475, 2.0161E+2,
31832956, 2.0187E+2,
31895438, 2.0273E+2,
31957919, 2.0291E+2,
32020400, 2.0351E+2,
32082881, 2.0445E+2,
32145363, 2.046E+2,
32207844, 2.0556E+2,
32270325, 2.0631E+2,
32332806, 2.0716E+2,
32395288, 2.0743E+2,
32457769, 2.0781E+2,
32520250, 2.0834E+2,
32582731, 2.0841E+2,
32645213, 2.0891E+2,
32707694, 2.1027E+2,
32770175, 2.1063E+2,
32832656, 2.1059E+2,
32895138, 2.1177E+2,
32957619, 2.1206E+2,
33020100, 2.1345E+2,
33082581, 2.1359E+2,
33145063, 2.1377E+2,
33207544, 2.144E+2,
33270025, 2.1449E+2,
33332506, 2.1533E+2,
33394988, 2.1663E+2,
33457469, 2.1668E+2,
33519950, 2.1752E+2,
33582431, 2.1784E+2,
33644913, 2.182E+2,
33707394, 2.1898E+2,
33769875, 2.1963E+2,
33832356, 2.2009E+2,
33894838, 2.2029E+2,
33957319, 2.2112E+2,
34019800, 2.2166E+2,
34082281, 2.2235E+2,
34144763, 2.2309E+2,
34207244, 2.2416E+2,
34269725, 2.2436E+2,
34332206, 2.2534E+2,
34394688, 2.253E+2,
34457169, 2.2569E+2,
34519650, 2.2664E+2,
34582131, 2.267E+2,
34644613, 2.2784E+2,
34707094, 2.2855E+2,
34769575, 2.2868E+2,
34832056, 2.3001E+2,
34894538, 2.3022E+2,
34957019, 2.3095E+2,
35019500, 2.318E+2,
35081981, 2.3159E+2,
35144463, 2.3259E+2,
35206944, 2.3357E+2,
35269425, 2.338E+2,
35331906, 2.345E+2,
35394388, 2.3549E+2,
35456869, 2.3616E+2,
35519350, 2.3637E+2,
35581831, 2.3728E+2,
35644313, 2.3687E+2,
35706794, 2.384E+2,
35769275, 2.3849E+2,
35831756, 2.3965E+2,
35894238, 2.4017E+2,
35956719, 2.4084E+2,
36019200, 2.4147E+2,
36081681, 2.4173E+2,
36144163, 2.424E+2,
36206644, 2.4284E+2,
36269125, 2.4356E+2,
36331606, 2.4465E+2,
36394088, 2.4478E+2,
36456569, 2.4614E+2,
36519050, 2.4654E+2,
36581531, 2.4652E+2,
36644013, 2.4805E+2,
36706494, 2.4833E+2,
36768975, 2.4974E+2,
36831456, 2.5017E+2,
36893938, 2.5105E+2,
36956419, 2.5123E+2,
37018900, 2.5157E+2,
37081381, 2.5224E+2,
37143863, 2.5255E+2,
37206344, 2.537E+2,
37268825, 2.5399E+2,
37331306, 2.5485E+2,
37393788, 2.5606E+2,
37456269, 2.552E+2,
37518750, 2.5631E+2,
37581231, 2.5772E+2,
37643713, 2.5808E+2,
37706194, 2.5898E+2,
37768675, 2.6006E+2,
37831156, 2.5989E+2,
37893638, 2.612E+2,
37956119, 2.615E+2,
38018600, 2.6245E+2,
38081081, 2.6352E+2,
38143563, 2.6367E+2,
38206044, 2.6472E+2,
38268525, 2.6467E+2,
38331006, 2.6623E+2,
38393488, 2.665E+2,
38455969, 2.6713E+2,
38518450, 2.6808E+2,
38580931, 2.6881E+2,
38643413, 2.6898E+2,
38705894, 2.7E+2,
38768375, 2.7041E+2,
38830856, 2.7123E+2,
38893338, 2.7244E+2,
38955819, 2.7239E+2,
39018300, 2.7342E+2,
39080781, 2.7431E+2,
39143263, 2.7463E+2,
39205744, 2.7588E+2,
39268225, 2.7661E+2,
39330706, 2.7636E+2,
39393188, 2.7784E+2,
39455669, 2.7852E+2,
39518150, 2.7944E+2,
39580631, 2.7984E+2,
39643113, 2.807E+2,
39705594, 2.8116E+2,
39768075, 2.8259E+2,
39830556, 2.8283E+2,
39893038, 2.8356E+2,
39955519, 2.8505E+2,
40018000, 2.8508E+2,
40080481, 2.8631E+2,
40142963, 2.8683E+2,
40205444, 2.8764E+2,
40267925, 2.8859E+2,
40330406, 2.8872E+2,
40392888, 2.8927E+2,
40455369, 2.9078E+2,
40517850, 2.9066E+2,
40580331, 2.9197E+2,
40642813, 2.9302E+2,
40705294, 2.9295E+2,
40767775, 2.9405E+2,
40830256, 2.953E+2,
40892738, 2.9613E+2,
40955219, 2.9788E+2,
41017700, 2.9683E+2,
41080181, 2.983E+2,
41142663, 2.9945E+2,
41205144, 2.9978E+2,
41267625, 2.9964E+2,
41330106, 3.0191E+2,
41392588, 3.0155E+2,
41455069, 3.025E+2,
41517550, 3.0334E+2,
41580031, 3.0381E+2,
41642513, 3.05E+2,
41704994, 3.0588E+2,
41767475, 3.0636E+2,
41829956, 3.0794E+2,
41892438, 3.088E+2,
41954919, 3.0947E+2,
42017400, 3.1159E+2,
42079881, 3.103E+2,
42142363, 3.1194E+2,
42204844, 3.1203E+2,
42267325, 3.1253E+2,
42329806, 3.1372E+2,
42392288, 3.1497E+2,
42454769, 3.1559E+2,
42517250, 3.163E+2,
42579731, 3.1734E+2,
42642213, 3.1858E+2,
42704694, 3.1927E+2,
42767175, 3.1978E+2,
42829656, 3.1961E+2,
42892138, 3.2153E+2,
42954619, 3.2302E+2,
43017100, 3.2295E+2,
43079581, 3.2406E+2,
43142063, 3.2439E+2,
43204544, 3.2598E+2,
43267025, 3.2719E+2,
43329506, 3.2783E+2,
43391988, 3.2891E+2,
43454469, 3.282E+2,
43516950, 3.3006E+2,
43579431, 3.3138E+2,
43641913, 3.328E+2,
43704394, 3.3195E+2,
43766875, 3.3292E+2,
43829356, 3.3416E+2,
43891838, 3.3472E+2,
43954319, 3.3694E+2,
44016800, 3.36E+2,
44079281, 3.3742E+2,
44141763, 3.3978E+2,
44204244, 3.3967E+2,
44266725, 3.4089E+2,
44329206, 3.412E+2,
44391688, 3.4283E+2,
44454169, 3.4241E+2,
44516650, 3.4473E+2,
44579131, 3.4497E+2,
44641613, 3.4589E+2,
44704094, 3.4583E+2,
44766575, 3.4728E+2,
44829056, 3.4898E+2,
44891538, 3.5094E+2,
44954019, 3.4978E+2,
45016500, 3.5089E+2,
45078981, 3.5348E+2,
45141463, 3.5361E+2,
45203944, 3.5434E+2,
45266425, 3.5477E+2,
45328906, 3.5538E+2,
45391388, 3.5661E+2,
45453869, 3.5803E+2,
45516350, 3.6041E+2,
45578831, 3.6013E+2,
45641313, 3.6094E+2,
45703794, 3.61E+2,
45766275, 3.6241E+2,
45828756, 3.6328E+2,
45891238, 3.6336E+2,
45953719, 3.6445E+2,
46016200, 3.6494E+2,
46078681, 3.6788E+2,
46141163, 3.6692E+2,
46203644, 3.6989E+2,
46266125, 3.698E+2,
46328606, 3.7038E+2,
46391088, 3.7238E+2,
46453569, 3.7298E+2,
46516050, 3.745E+2,
46578531, 3.7561E+2,
46641013, 3.743E+2,
46703494, 3.7658E+2,
46765975, 3.7917E+2,
46828456, 3.7953E+2,
46890938, 3.7969E+2,
46953419, 3.8094E+2,
47015900, 3.8256E+2,
47078381, 3.8223E+2,
47140863, 3.8545E+2,
47203344, 3.857E+2,
47265825, 3.8564E+2,
47328306, 3.862E+2,
47390788, 3.8653E+2,
47453269, 3.8881E+2,
47515750, 3.9E+2,
47578231, 3.9084E+2,
47640713, 3.9325E+2,
47703194, 3.9248E+2,
47765675, 3.9414E+2,
47828156, 3.9516E+2,
47890638, 3.9644E+2,
47953119, 3.9591E+2,
48015600, 3.9888E+2,
48078081, 4.0058E+2,
48140563, 4.0041E+2,
48203044, 4.0233E+2,
48265525, 4.0372E+2,
48328006, 4.0286E+2,
48390488, 4.0502E+2,
48452969, 4.0745E+2,
48515450, 4.0716E+2,
48577931, 4.0902E+2,
48640413, 4.0788E+2,
48702894, 4.1088E+2,
48765375, 4.1145E+2,
48827856, 4.1089E+2,
48890338, 4.1447E+2,
48952819, 4.1536E+2,
49015300, 4.1472E+2,
49077781, 4.1758E+2,
49140263, 4.1811E+2,
49202744, 4.1775E+2,
49265225, 4.2036E+2,
49327706, 4.208E+2,
49390188, 4.2005E+2,
49452669, 4.2388E+2,
49515150, 4.2463E+2,
49577631, 4.2647E+2,
49640113, 4.2659E+2,
49702594, 4.2714E+2,
49765075, 4.267E+2,
49827556, 4.2909E+2,
49890038, 4.2981E+2,
49952519, 4.3144E+2,
50015000, 4.3288E+2,
50077481, 4.3341E+2,
50139963, 4.3495E+2,
50202444, 4.3575E+2,
50264925, 4.385E+2,
50327406, 4.3823E+2,
50389888, 4.4217E+2,
50452369, 4.4228E+2,
50514850, 4.4489E+2,
50577331, 4.4545E+2,
50639813, 4.4675E+2,
50702294, 4.4772E+2,
50764775, 4.5005E+2,
50827256, 4.4834E+2,
50889738, 4.5116E+2,
50952219, 4.5088E+2,
51014700, 4.5445E+2,
51077181, 4.5609E+2,
51139663, 4.5655E+2,
51202144, 4.6039E+2,
51264625, 4.5934E+2,
51327106, 4.6016E+2,
51389588, 4.6328E+2,
51452069, 4.6375E+2,
51514550, 4.6741E+2,
51577031, 4.6741E+2,
51639513, 4.6992E+2,
51701994, 4.7009E+2,
51764475, 4.732E+2,
51826956, 4.7388E+2,
51889438, 4.7488E+2,
51951919, 4.7558E+2,
52014400, 4.7842E+2,
52076881, 4.7581E+2,
52139363, 4.7858E+2,
52201844, 4.8048E+2,
52264325, 4.8244E+2,
52326806, 4.8275E+2,
52389288, 4.8631E+2,
52451769, 4.8681E+2,
52514250, 4.8995E+2,
52576731, 4.8895E+2,
52639213, 4.9192E+2,
52701694, 4.9383E+2,
52764175, 4.9511E+2,
52826656, 4.9527E+2,
52889138, 4.9747E+2,
52951619, 4.9789E+2,
53014100, 4.9909E+2,
53076581, 5.0045E+2,
53139063, 5.0183E+2,
53201544, 5.0219E+2,
53264025, 5.0555E+2,
53326506, 5.0669E+2,
53388988, 5.0834E+2,
53451469, 5.0789E+2,
53513950, 5.1033E+2,
53576431, 5.1366E+2,
53638913, 5.1338E+2,
53701394, 5.1697E+2,
53763875, 5.1981E+2,
53826356, 5.2047E+2,
53888838, 5.2253E+2,
53951319, 5.245E+2,
54013800, 5.2566E+2,
54076281, 5.2684E+2,
54138763, 5.2591E+2,
54201244, 5.2906E+2,
54263725, 5.3216E+2,
54326206, 5.3234E+2,
54388688, 5.2969E+2,
54451169, 5.37E+2,
54513650, 5.3509E+2,
54576131, 5.3797E+2,
54638613, 5.3744E+2,
54701094, 5.4059E+2,
54763575, 5.4163E+2,
54826056, 5.4175E+2,
54888538, 5.4669E+2,
54951019, 5.4703E+2,
55013500, 5.4988E+2,
55075981, 5.4781E+2,
55138463, 5.5378E+2,
55200944, 5.5319E+2,
55263425, 5.5753E+2,
55325906, 5.57E+2,
55388388, 5.5703E+2,
55450869, 5.5722E+2,
55513350, 5.5809E+2,
55575831, 5.6113E+2,
55638313, 5.6109E+2,
55700794, 5.6597E+2,
55763275, 5.6753E+2,
55825756, 5.6844E+2,
55888238, 5.7372E+2,
55950719, 5.7372E+2,
56013200, 5.7266E+2,
56075681, 5.7441E+2,
56138163, 5.7638E+2,
56200644, 5.7809E+2,
56263125, 5.7734E+2,
56325606, 5.8128E+2,
56388088, 5.8625E+2,
56450569, 5.8409E+2,
56513050, 5.9059E+2,
56575531, 5.8725E+2,
56638013, 5.8781E+2,
56700494, 5.9016E+2,
56762975, 5.8922E+2,
56825456, 5.9472E+2,
56887938, 5.9597E+2,
56950419, 5.9719E+2,
57012900, 6.0047E+2,
57075381, 6.0291E+2,
57137863, 6.0309E+2,
57200344, 6.0422E+2,
57262825, 6.0753E+2,
57325306, 6.0419E+2,
57387788, 6.1519E+2,
57450269, 6.1034E+2,
57512750, 6.1541E+2,
57575231, 6.1344E+2,
57637713, 6.2288E+2,
57700194, 6.1431E+2,
57762675, 6.2178E+2,
57825156, 6.2456E+2,
57887638, 6.2272E+2,
57950119, 6.2513E+2,
58012600, 6.2922E+2,
58075081, 6.2863E+2,
58137563, 6.2731E+2,
58200044, 6.3353E+2,
58262525, 6.3466E+2,
58325006, 6.3175E+2,
58387488, 6.3656E+2,
58449969, 6.3816E+2,
58512450, 6.3994E+2,
58574931, 6.4166E+2,
58637413, 6.4609E+2,
58699894, 6.5028E+2,
58762375, 6.4644E+2,
58824856, 6.4941E+2,
58887338, 6.5103E+2,
58949819, 6.5628E+2,
59012300, 6.55E+2,
59074781, 6.5694E+2,
59137263, 6.6072E+2,
59199744, 6.6525E+2,
59262225, 6.6788E+2,
59324706, 6.7016E+2,
59387188, 6.7069E+2,
59449669, 6.6772E+2,
59512150, 6.7219E+2,
59574631, 6.7628E+2,
59637113, 6.7644E+2,
59699594, 6.7816E+2,
59762075, 6.8E+2,
59824556, 6.8406E+2,
59887038, 6.8244E+2,
59949519, 6.8378E+2,
60012000, 6.8963E+2,
60074481, 6.9075E+2,
60136963, 6.8944E+2,
60199444, 6.9631E+2,
60261925, 6.9313E+2,
60324406, 6.9903E+2,
60386888, 6.9919E+2,
60449369, 7.0409E+2,
60511850, 7.0538E+2,
60574331, 7.0222E+2,
60636813, 7.0538E+2,
60699294, 7.0609E+2,
60761775, 7.0884E+2,
60824256, 7.1291E+2,
60886738, 7.1628E+2,
60949219, 7.1203E+2,
61011700, 7.1703E+2,
61074181, 7.2288E+2,
61136663, 7.2519E+2,
61199144, 7.2619E+2,
61261625, 7.2916E+2,
61324106, 7.2919E+2,
