1.000000000000000E+005,1.507302588436463E-002,3.321589742621764E-001,
1.199839967993599E+005,4.520161217528040E-003,4.005116018957942E-001,
1.399679935987197E+005,8.008320459268163E-003,4.682187605238841E-001,
1.599519903980796E+005,1.354456940523932E-002,5.424821394422977E-001,
1.799359871974395E+005,1.006959790477375E-002,6.001705188430473E-001,
1.999199839967994E+005,1.452075287802880E-002,6.768384056146216E-001,
2.199039807961593E+005,1.448703484750481E-002,7.398978149474530E-001,
2.398879775955191E+005,1.922577093794900E-002,8.120683434483368E-001,
2.598719743948790E+005,1.575139429593393E-002,8.736805499909558E-001,
2.798559711942389E+005,1.884721195501864E-002,9.350256155489320E-001,
2.998399679935987E+005,1.730382759739947E-002,1.009875055132694E+000,
3.198239647929586E+005,1.936461687560313E-002,1.077367330927741E+000,
3.398079615923185E+005,2.104305382637897E-002,1.144809613322344E+000,
3.597919583916783E+005,2.069516913671994E-002,1.205985856226774E+000,
3.797759551910382E+005,2.462085206681421E-002,1.273444801153488E+000,
3.997599519903981E+005,2.564970382702221E-002,1.335930274505148E+000,
4.197439487897580E+005,2.492429086803202E-002,1.400242327876624E+000,
4.397279455891178E+005,1.695655709877346E-002,1.474591530317495E+000,
4.597119423884777E+005,1.999019687764783E-002,1.536881686265559E+000,
4.796959391878376E+005,1.748406212797462E-002,1.603695999190888E+000,
4.996799359871974E+005,2.146161379530343E-002,1.670223880157567E+000,
5.196639327865574E+005,1.288635628683652E-002,1.735238669960816E+000,
5.396479295859172E+005,2.179756981773089E-002,1.803225116692729E+000,
5.596319263852771E+005,1.793322052796734E-002,1.871190216290690E+000,
5.796159231846370E+005,2.212515322304157E-002,1.933166700962612E+000,
5.995999199839968E+005,1.879381867879552E-002,2.000881093811997E+000,
6.195839167833567E+005,1.523723763952762E-002,2.067955678899670E+000,
6.395679135827166E+005,1.417399170547029E-002,2.138938159192130E+000,
6.595519103820764E+005,1.934893705717173E-002,2.198638683990655E+000,
6.795359071814363E+005,1.859566718900451E-002,2.262404060864313E+000,
6.995199039807962E+005,2.205051604915188E-002,2.326195792901108E+000,
