        Frequency / MHz                Z1,1/abs,linear
                25.10749                       83.903388
                25.20748                        84.28688
                25.30747                       84.671063
                25.40746                       85.055941
                25.50745                       85.441519
                25.60744                         85.8278
                25.70743                       86.214789
                25.80742                       86.602491
                25.90741                        86.99091
                 26.0074                        87.38005
                26.10739                       87.769917
                26.20738                       88.160513
                26.30737                       88.551845
                26.40736                       88.943916
                26.50735                       89.336731
                26.60734                       89.730294
                26.70733                       90.124611
                26.80732                       90.519686
                26.90731                       90.915523
                 27.0073                       91.312128
                27.10729                       91.709504
                27.20728                       92.107657
                27.30727                       92.506592
                27.40726                       92.906313
                27.50725                       93.306825
                27.60724                       93.708132
                27.70723                       94.110241
                27.80722                       94.513155
                27.90721                        94.91688
                 28.0072                       95.321421
                28.10719                       95.726782
                28.20718                       96.132969
                28.30717                       96.539987
                28.40716                        96.94784
                28.50715                       97.356534
                28.60714                       97.766074
                28.70713                       98.176465
                28.80712                       98.587713
                28.90711                       98.999822
                 29.0071                       99.412798
                29.10709                       99.826646
                29.20708                       100.24137
                29.30707                       100.65698
                29.40706                       101.07348
                29.50705                       101.49087
                29.60704                       101.90915
                29.70703                       102.32835
                29.80702                       102.74845
                29.90701                       103.16947
                  30.007                       103.59141
                30.10699                       104.01428
                30.20698                       104.43808
                30.30697                       104.86281
                30.40696                       105.28849
                30.50695                       105.71512
                30.60694                       106.14271
                30.70693                       106.57126
                30.80692                       107.00077
                30.90691                       107.43126
                 31.0069                       107.86272
                31.10689                       108.29517
                31.20688                       108.72861
                31.30687                       109.16305
                31.40686                       109.59849
                31.50685                       110.03494
                31.60684                        110.4724
                31.70683                       110.91088
                31.80682                        111.3504
                31.90681                       111.79094
                 32.0068                       112.23253
                32.10679                       112.67516
                32.20678                       113.11885
                32.30677                       113.56359
                32.40676                        114.0094
                32.50675                       114.45628
                32.60674                       114.90424
                32.70673                       115.35329
                32.80672                       115.80342
                32.90671                       116.25466
                 33.0067                         116.707
                33.10669                       117.16045
                33.20668                       117.61503
                33.30667                       118.07072
                33.40666                       118.52755
                33.50665                       118.98552
                33.60664                       119.44464
                33.70663                       119.90491
                33.80662                       120.36634
                33.90661                       120.82894
                 34.0066                       121.29271
                34.10659                       121.75766
                34.20658                       122.22381
                34.30657                       122.69115
                34.40656                       123.15969
                34.50655                       123.62944
                34.60654                       124.10042
                34.70653                       124.57262
                34.80652                       125.04605
                34.90651                       125.52073
                 35.0065                       125.99666
                35.10649                       126.47384
                35.20648                       126.95228
                35.30647                         127.432
                35.40646                         127.913
                35.50645                       128.39529
                35.60644                       128.87887
                35.70643                       129.36376
                35.80642                       129.84996
                35.90641                       130.33748
                 36.0064                       130.82633
                36.10639                       131.31652
                36.20638                       131.80805
                36.30637                       132.30094
                36.40636                       132.79519
                36.50635                       133.29081
                36.60634                        133.7878
                36.70633                       134.28619
                36.80632                       134.78597
                36.90631                       135.28716
                 37.0063                       135.78976
                37.10629                       136.29379
                37.20628                       136.79924
                37.30627                       137.30614
                37.40626                       137.81449
                37.50625                        138.3243
                37.60624                       138.83557
                37.70623                       139.34832
                37.80622                       139.86256
                37.90621                        140.3783
                 38.0062                       140.89554
                38.10619                       141.41429
                38.20618                       141.93458
                38.30617                       142.45639
                38.40616                       142.97975
                38.50615                       143.50467
                38.60614                       144.03114
                38.70613                        144.5592
                38.80612                       145.08883
                38.90611                       145.62006
                 39.0061                        146.1529
                39.10609                       146.68735
                39.20608                       147.22342
                39.30607                       147.76113
                39.40606                       148.30049
                39.50605                        148.8415
                39.60604                       149.38418
                39.70603                       149.92853
                39.80602                       150.47458
                39.90601                       151.02232
                  40.006                       151.57178
                40.10599                       152.12296
                40.20598                       152.67587
                40.30597                       153.23052
                40.40596                       153.78693
                40.50595                       154.34511
                40.60594                       154.90507
                40.70593                       155.46681
                40.80592                       156.03036
                40.90591                       156.59572
                 41.0059                       157.16291
                41.10589                       157.73193
                41.20588                       158.30281
                41.30587                       158.87554
                41.40586                       159.45015
                41.50585                       160.02665
                41.60584                       160.60504
                41.70583                       161.18534
                41.80582                       161.76757
                41.90581                       162.35174
                 42.0058                       162.93786
                42.10579                       163.52594
                42.20578                       164.11599
                42.30577                       164.70803
                42.40576                       165.30208
                42.50575                       165.89814
                42.60574                       166.49623
                42.70573                       167.09636
                42.80572                       167.69855
                42.90571                       168.30281
                 43.0057                       168.90916
                43.10569                        169.5176
                43.20568                       170.12816
                43.30567                       170.74084
                43.40566                       171.35566
                43.50565                       171.97264
                43.60564                       172.59179
                43.70563                       173.21312
                43.80562                       173.83666
                43.90561                       174.46241
                 44.0056                       175.09039
                44.10559                       175.72061
                44.20558                        176.3531
                44.30557                       176.98786
                44.40556                       177.62491
                44.50555                       178.26427
                44.60554                       178.90596
                44.70553                       179.54998
                44.80552                       180.19636
                44.90551                       180.84512
                 45.0055                       181.49626
                45.10549                        182.1498
                45.20548                       182.80577
                45.30547                       183.46418
                45.40546                       184.12504
                45.50545                       184.78837
                45.60544                       185.45419
                45.70543                       186.12252
                45.80542                       186.79337
                45.90541                       187.46677
                 46.0054                       188.14272
                46.10539                       188.82125
                46.20538                       189.50238
                46.30537                       190.18612
                46.40536                       190.87249
                46.50535                       191.56151
                46.60534                        192.2532
                46.70533                       192.94758
                46.80532                       193.64466
                46.90531                       194.34446
                 47.0053                       195.04701
                47.10529                       195.75233
                47.20528                       196.46042
                47.30527                       197.17132
                47.40526                       197.88504
                47.50525                       198.60159
                47.60524                       199.32101
                47.70523                       200.04331
                47.80522                       200.76851
                47.90521                       201.49664
                 48.0052                        202.2277
                48.10519                       202.96173
                48.20518                       203.69874
                48.30517                       204.43875
                48.40516                       205.18179
                48.50515                       205.92787
                48.60514                       206.67703
                48.70513                       207.42927
                48.80512                       208.18463
                48.90511                       208.94312
                 49.0051                       209.70476
                49.10509                       210.46958
                49.20508                       211.23761
                49.30507                       212.00886
                49.40506                       212.78335
                49.50505                       213.56112
                49.60504                       214.34218
                49.70503                       215.12656
                49.80502                       215.91429
                49.90501                       216.70538
                      50                       217.46006
                  50.005                       217.49988
                50.10499                       218.29816
                50.20498                       219.09989
                50.30497                       219.90509
                50.40496                       220.71379
                50.50495                       221.52601
                50.60494                       222.34179
                50.70493                       223.16114
                50.80492                       223.98411
                50.90491                        224.8107
                 51.0049                       225.64097
                51.10489                       226.47492
                51.20488                        227.3126
                51.30487                       228.15402
                51.40486                       228.99923
                51.50485                       229.84825
                51.60484                       230.70111
                51.70483                       231.55784
                51.80482                       232.41848
                51.90481                       233.28306
                 52.0048                        234.1516
                52.10479                       235.02415
                52.20478                       235.90073
                52.30477                       236.78138
                52.40476                       237.66613
                52.50475                       238.55501
                52.60474                       239.44807
                52.70473                       240.34533
                52.80472                       241.24682
                52.90471                        242.1526
                 53.0047                       243.06269
                53.10469                       243.97712
                53.20468                       244.89594
                53.30467                       245.81918
                53.40466                       246.74687
                53.50465                       247.67907
                53.60464                       248.61579
                53.70463                       249.55709
                53.80462                       250.50301
                53.90461                       251.45357
                 54.0046                       252.40882
                54.10459                        253.3688
                54.20458                       254.33356
                54.30457                       255.30312
                54.40456                       256.27754
                54.50455                       257.25685
                54.60454                        258.2411
                54.70453                       259.23032
                54.80452                       260.22457
                54.90451                       261.22388
                 55.0045                        262.2283
                55.10449                       263.23787
                55.20448                       264.25264
                55.30447                       265.27265
                55.40446                       266.29794
                55.50445                       267.32857
                55.60444                       268.36458
                55.70443                       269.40602
                55.80442                       270.45293
                55.90441                       271.50537
                 56.0044                       272.56337
                56.10439                         273.627
                56.20438                       274.69629
                56.30437                       275.77131
                56.40436                       276.85209
                56.50435                        277.9387
                56.60434                       279.03118
                56.70433                       280.12959
                56.80432                       281.23398
                56.90431                        282.3444
                 57.0043                       283.46091
                57.10429                       284.58356
                57.20428                       285.71241
                57.30427                       286.84752
                57.40426                       287.98894
                57.50425                       289.13672
                57.60424                       290.29093
                57.70423                       291.45163
                57.80422                       292.61888
                57.90421                       293.79273
                 58.0042                       294.97325
                58.10419                        296.1605
                58.20418                       297.35455
                58.30417                       298.55544
                58.40416                       299.76326
                58.50415                       300.97806
                58.60414                       302.19992
                58.70413                       303.42889
                58.80412                       304.66505
                58.90411                       305.90846
                 59.0041                       307.15919
                59.10409                       308.41731
                59.20408                        309.6829
                59.30407                       310.95602
                59.40406                       312.23676
                59.50405                       313.52517
                59.60404                       314.82134
                59.70403                       316.12534
                59.80402                       317.43725
                59.90401                       318.75714
                  60.004                        320.0851
                60.10399                        321.4212
                60.20398                       322.76553
                60.30397                       324.11816
                60.40396                       325.47918
                60.50395                       326.84868
                60.60394                       328.22673
                60.70393                       329.61343
                60.80392                       331.00886
                60.90391                        332.4131
                 61.0039                       333.82626
                61.10389                       335.24842
                61.20388                       336.67966
