        Frequency / MHz                Z1,1/abs,linear
                25.20748                       88.108939
                25.30747                       88.558012
                25.40746                       89.008735
                25.50745                       89.461382
                25.60744                        89.91708
                25.70743                       90.373518
                25.80742                        90.81619
                25.90741                       91.277149
                 26.0074                       91.737526
                26.10739                        92.19891
                26.20738                       92.661641
                26.30737                       93.125844
                26.40736                       93.591578
                26.50735                        94.05888
                26.60734                       94.527777
                26.70733                       94.998291
                26.80732                       95.470441
                26.90731                       95.944244
                 27.0073                       96.419717
                27.10729                       96.896876
                27.20728                       97.375738
                27.30727                       97.856319
                27.40726                       98.338633
                27.50725                       98.822797
                27.60724                       99.308728
                27.70723                       99.796442
                27.80722                       100.28595
                27.90721                       100.77728
                 28.0072                       101.27044
                28.10719                       101.76544
                28.20718                       102.26231
                28.30717                       102.76106
                28.40716                       103.26171
                28.50715                       103.76427
                28.60714                       104.26877
                28.70713                       104.77521
                28.80712                       105.28362
                28.90711                       105.79401
                 29.0071                       106.30641
                29.10709                       106.82083
                29.20708                       107.33729
                29.30707                        107.8558
                29.40706                       108.37639
                29.50705                       108.89908
                29.60704                       109.42388
                29.70703                       109.95081
                29.80702                        110.4799
                29.90701                       111.01116
                  30.007                       111.54461
                30.10699                       112.08028
                30.20698                       112.61818
                30.30697                       113.15833
                30.40696                       113.70076
                30.50695                       114.24548
                30.60694                       114.79253
                30.70693                       115.34191
                30.80692                       115.89366
                30.90691                       116.44778
                 31.0069                       117.00432
                31.10689                       117.56328
                31.20688                       118.12469
                31.30687                       118.68858
                31.40686                       119.25497
                31.50685                       119.82388
                31.60684                       120.39534
                31.70683                       120.96936
                31.80682                       121.54598
                31.90681                       122.12522
                 32.0068                       122.70711
                32.10679                       123.29166
                32.20678                       123.87892
                32.30677                       124.46889
                32.40676                       125.06162
                32.50675                       125.65712
                32.60674                       126.25542
                32.70673                       126.85655
                32.80672                       127.46054
                32.90671                       128.06742
                 33.0067                       128.67721
                33.10669                       129.28995
                33.20668                       129.90566
                33.30667                       130.52437
                33.40666                       131.14611
                33.50665                       131.77092
                33.60664                       132.39881
                33.70663                       133.02984
                33.80662                       133.66402
                33.90661                       134.30138
                 34.0066                       134.94197
                34.10659                       135.58581
                34.20658                       136.23294
                34.30657                       136.88338
                34.40656                       137.53718
                34.50655                       138.19455
                34.60654                       138.85535
                34.70653                       139.51961
                34.80652                       140.18736
                34.90651                       140.85865
                 35.0065                       141.53351
                35.10649                       142.21197
                35.20648                       142.89408
                35.30647                       143.57987
                35.40646                       144.26938
                35.50645                       144.96265
                35.60644                       145.65972
                35.70643                       146.36064
                35.80642                       147.06544
                35.90641                       147.77416
                 36.0064                       148.48685
                36.10639                       149.20354
                36.20638                       149.92429
                36.30637                       150.64914
                36.40636                       151.37813
                36.50635                        152.1113
                36.60634                        152.8487
                36.70633                       153.59039
                36.80632                        154.3364
                36.90631                       155.08678
                 37.0063                       155.84159
                37.10629                       156.60087
                37.20628                       157.36467
                37.30627                       158.13304
                37.40626                       158.90604
                37.50625                       159.68371
                37.60624                       160.46611
                37.70623                       161.25329
                37.80622                       162.04531
                37.90621                       162.84223
                 38.0062                       163.64409
                38.10619                       164.45096
                38.20618                       165.26289
                38.30617                       166.07995
                38.40616                       166.90219
                38.50615                       167.72967
                38.60614                       168.56246
                38.70613                       169.40061
                38.80612                       170.24419
                38.90611                       171.09327
                 39.0061                       171.94791
                39.10609                       172.80818
                39.20608                       173.67414
                39.30607                       174.54587
                39.40606                       175.42342
                39.50605                       176.30688
                39.60604                       177.19632
                39.70603                        178.0918
                39.80602                       178.99341
                39.90601                       179.90122
                  40.006                        180.8153
                40.10599                       181.73573
                40.20598                        182.6626
                40.30597                       183.59598
                40.40596                       184.53595
                40.50595                        185.4826
                40.60594                       186.43602
                40.70593                       187.39628
                40.80592                       188.36347
                40.90591                        189.3377
                 41.0059                       190.31903
                41.10589                       191.30758
                41.20588                       192.30342
                41.30587                       193.30666
                41.40586                        194.3174
                41.50585                       195.33572
                41.60584                       196.36174
                41.70583                       197.39555
                41.80582                       198.43725
                41.90581                       199.48696
                 42.0058                       200.54478
                42.10579                       201.61082
                42.20578                       202.68519
                42.30577                         203.768
                42.40576                       204.85938
                42.50575                       205.95943
                42.60574                       207.06827
                42.70573                       208.18604
                42.80572                       209.31285
                42.90571                       210.44883
                 43.0057                        211.5941
                43.10569                       212.74881
                43.20568                       213.91307
                43.30567                       215.08704
                43.40566                       216.27084
                43.50565                       217.46462
                43.60564                       218.66852
                43.70563                       219.88269
                43.80562                       221.10728
                43.90561                       222.34245
                 44.0056                       223.58834
                44.10559                       224.84511
                44.20558                       226.11293
                44.30557                       227.39196
                44.40556                       228.68238
                44.50555                       229.98434
                44.60554                       231.29803
                44.70553                       232.62363
                44.80552                       233.96131
                44.90551                       235.31127
                 45.0055                       236.67369
                45.10549                       238.04877
                45.20548                       239.43669
                45.30547                       240.83768
                45.40546                       242.25193
                45.50545                       243.67964
                45.60544                       245.12105
                45.70543                       246.57636
                45.80542                        248.0458
                45.90541                        249.5296
                 46.0054                       251.02799
                46.10539                       252.54121
                46.20538                        254.0695
                46.30537                       255.61313
                46.40536                       257.17233
                46.50535                       258.74737
                46.60534                       260.33852
                46.70533                       261.94604
                46.80532                       263.57023
                46.90531                       265.21136
                 47.0053                       266.86972
                47.10529                       268.54562
                47.20528                       270.23935
                47.30527                       271.95123
                47.40526                       273.68159
                47.50525                       275.43074
                47.60524                       277.19902
                47.70523                       278.98678
                47.80522                       280.79436
                47.90521                       282.62213
                 48.0052                       284.47045
                48.10519                       286.33971
                48.20518                       288.23028
                48.30517                       290.14256
                48.40516                       292.07715
                48.50515                       294.03427
                48.60514                       296.01436
                48.70513                       298.01786
                48.80512                       300.04521
                48.90511                       302.09687
                 49.0051                       304.17332
                49.10509                       306.27505
                49.20508                       308.40254
                49.30507                       310.55633
                49.40506                       312.73693
                49.50505                        314.9449
                49.60504                        317.1808
                49.70503                       319.44527
                49.80502                       321.73905
                49.90501                       324.06373
                      50                       326.27904
                  50.005                       326.40076
                50.10499                       328.79559
                50.20498                       331.21238
                50.30497                       333.66074
                50.40496                        336.1418
                50.50495                        338.6564
                50.60494                       341.20528
                50.70493                       343.78923
                50.80492                       346.40901
                50.90491                       349.06543
                 51.0049                       351.75931
                51.10489                       354.49148
                51.20488                       357.26283
                51.30487                       360.07424
                51.40486                       362.92664
                51.50485                       365.82098
                51.60484                       368.75823
                51.70483                       371.73941
                51.80482                       374.76556
                51.90481                       377.83775
                 52.0048                        380.9571
                52.10479                       384.12475
                52.20478                       387.34188
                52.30477                       390.60972
                52.40476                       393.92952
                52.50475                        397.3026
                52.60474                       400.73031
                52.70473                       404.21403
                52.80472                       407.75521
                52.90471                       411.35535
