        Frequency / MHz                Z1,1/abs,linear
                34.30657                       173.18867
                34.40656                       173.31115
                34.50655                       173.43259
                34.60654                       173.55297
                34.70653                       173.67229
                34.80652                       173.79054
                34.90651                       173.90773
                 35.0065                       174.02384
                35.10649                       174.13888
                35.20648                       174.25285
                35.30647                       174.36573
                35.40646                       174.47752
                35.50645                       174.58823
                35.60644                       174.69785
                35.70643                       174.80637
                35.80642                       174.91381
                35.90641                       175.02014
                 36.0064                       175.12538
                36.10639                       175.22952
                36.20638                       175.33257
                36.30637                       175.43451
                36.40636                       175.53535
                36.50635                       175.63509
                36.60634                       175.73373
                36.70633                       175.83127
                36.80632                       175.92772
                36.90631                       176.02306
                 37.0063                       176.11732
                37.10629                       176.21048
                37.20628                       176.30255
                37.30627                       176.39354
                37.40626                       176.48344
                37.50625                       176.57227
                37.60624                       176.66002
                37.70623                       176.74671
                37.80622                       176.83233
                37.90621                        176.9169
                 38.0062                        177.0007
                38.10619                       177.08345
                38.20618                       177.16518
                38.30617                       177.24588
                38.40616                       177.32556
                38.50615                       177.40424
                38.60614                       177.48192
                38.70613                       177.55863
                38.80612                       177.63436
                38.90611                       177.70913
                 39.0061                       177.78296
                39.10609                       177.85587
                39.20608                       177.92785
                39.30607                       177.99894
                39.40606                       178.06915
                39.50605                        178.1385
                39.60604                         178.207
                39.70603                       178.27467
                39.80602                       178.34154
                39.90601                       178.40762
                  40.006                       178.47295
                40.10599                       178.53753
                40.20598                        178.6014
                40.30597                       178.66458
                40.40596                        178.7271
                40.50595                       178.78898
                40.60594                       178.85025
                40.70593                       178.91094
                40.80592                       178.97109
                40.90591                       179.03072
                 41.0059                       179.08986
                41.10589                       179.14855
                41.20588                       179.20682
                41.30587                       179.26471
                41.40586                       179.32225
                41.50585                       179.37949
                41.60584                       179.43646
                41.70583                       179.49319
                41.80582                       179.54974
                41.90581                       179.60615
                 42.0058                       179.66245
                42.10579                       179.71869
                42.20578                       179.77492
                42.30577                       179.83118
                42.40576                       179.88752
                42.50575                       179.94399
                42.60574                       180.00064
                42.70573                       180.05751
                42.80572                       180.11467
                42.90571                       180.17215
                 43.0057                       180.23002
                43.10569                       180.28833
                43.20568                       180.34714
                43.30567                       180.40649
                43.40566                       180.46645
                43.50565                       180.52707
