% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];re:Trc2_Z<-S11[Ohm];im:Trc2_Z<-S11[Ohm];
1.000000000000000E+005,7.643537714032992E+000,1.934791379916765E+001,
1.499749874937469E+005,1.343436140428746E+001,2.481063346912164E+001,
1.999499749874937E+005,1.883481585393735E+001,2.833403123778838E+001,
2.499249624812406E+005,2.351954675584744E+001,3.066533111709378E+001,
2.998999499749875E+005,2.755419485380627E+001,3.228617341687536E+001,
3.498749374687343E+005,3.097822667981637E+001,3.345579697881561E+001,
3.998499249624813E+005,3.388987085107705E+001,3.439895869785819E+001,
4.498249124562281E+005,3.637457982090751E+001,3.522744784134965E+001,
4.997998999499750E+005,3.858658542468927E+001,3.600879399591533E+001,
5.497748874437218E+005,4.055732434577016E+001,3.678423531572373E+001,
5.997498749374687E+005,4.236968803476803E+001,3.752991660604309E+001,
6.497248624312156E+005,4.404196950647827E+001,3.826822441245486E+001,
6.996998499249625E+005,4.558928599002815E+001,3.894544568298112E+001,
7.496748374187093E+005,4.699374391532012E+001,3.964308837094616E+001,
7.996498249124562E+005,4.832053565592079E+001,4.039117134199348E+001,
8.496248124062030E+005,4.956403305420651E+001,4.110466596677873E+001,
8.995997998999499E+005,5.074570227561203E+001,4.188572690475233E+001,
9.495747873936968E+005,5.193470413880853E+001,4.264893905521990E+001,
9.995497748874436E+005,5.304676143752555E+001,4.339695064994981E+001,
1.049524762381190E+006,5.417755071065580E+001,4.415058711253003E+001,
1.099499749874937E+006,5.527437105153211E+001,4.489025168838850E+001,
1.149474737368684E+006,5.635869010985315E+001,4.558225553043144E+001,
1.199449724862431E+006,5.738272267061932E+001,4.628914509500181E+001,
1.249424712356178E+006,5.838852825041482E+001,4.695807175898580E+001,
1.299399699849925E+006,5.934183149724202E+001,4.763996562772059E+001,
1.349374687343672E+006,6.030187270833518E+001,4.833584740076903E+001,
1.399349674837419E+006,6.118926568556015E+001,4.902862209704223E+001,
1.449324662331166E+006,6.211842107827814E+001,4.974609608899156E+001,
1.499299649824912E+006,6.302799948880223E+001,5.043307663661422E+001,
1.549274637318659E+006,6.394649889634344E+001,5.115240044419578E+001,
1.599249624812406E+006,6.484804197590898E+001,5.180087092994285E+001,
1.649224612306153E+006,6.574751458422780E+001,5.245441937277430E+001,
1.699199599799900E+006,6.664150802878697E+001,5.311683303302054E+001,
1.749174587293647E+006,6.754928617182239E+001,5.374680370018199E+001,
1.799149574787394E+006,6.839977970035503E+001,5.434199716759414E+001,
1.849124562281140E+006,6.927682782692254E+001,5.491711348167248E+001,
1.899099549774887E+006,7.013538486880007E+001,5.551214344562971E+001,
1.949074537268634E+006,7.093728195851953E+001,5.605185824786297E+001,
1.999049524762381E+006,7.173196204743459E+001,5.663047236585185E+001,
2.049024512256128E+006,7.252871235313931E+001,5.723221984888203E+001,
2.098999499749875E+006,7.329217266114833E+001,5.780285715500015E+001,
2.148974487243622E+006,7.408846178576904E+001,5.837033963037054E+001,
2.198949474737369E+006,7.485238914695923E+001,5.892279811664921E+001,
2.248924462231115E+006,7.562377100376659E+001,5.949338647994292E+001,
2.298899449724862E+006,7.644126102494094E+001,6.007468673171186E+001,
2.348874437218609E+006,7.722727847249612E+001,6.061035864979451E+001,
2.398849424712356E+006,7.801612698463288E+001,6.115168170672356E+001,
2.448824412206103E+006,7.875630660603032E+001,6.165395738589191E+001,
2.498799399699850E+006,7.955845575608457E+001,6.218993822856288E+001,
2.548774387193597E+006,8.031176211037206E+001,6.268510868249832E+001,
2.598749374687343E+006,8.108798087159647E+001,6.314619399071334E+001,
2.648724362181090E+006,8.181860060482596E+001,6.362692085583631E+001,
2.698699349674837E+006,8.258107698830514E+001,6.409267659446620E+001,
2.748674337168584E+006,8.324146155320864E+001,6.453005914394043E+001,
2.798649324662331E+006,8.400828236658646E+001,6.499000094025260E+001,
2.848624312156078E+006,8.467330430090468E+001,6.546849115712558E+001,
2.898599299649825E+006,8.540806544541927E+001,6.589079349591471E+001,
2.948574287143572E+006,8.611262549349580E+001,6.634201917057337E+001,
2.998549274637319E+006,8.680822556717509E+001,6.681084316593942E+001,
3.048524262131065E+006,8.747594686590779E+001,6.728217619034027E+001,
3.098499249624812E+006,8.817445346658283E+001,6.773464396937558E+001,
3.148474237118559E+006,8.885255915448447E+001,6.815069992554064E+001,
3.198449224612306E+006,8.954319556852578E+001,6.860700508555445E+001,
3.248424212106053E+006,9.027710067225029E+001,6.908773381735929E+001,
3.298399199599800E+006,9.089435028331899E+001,6.945976574917751E+001,
3.348374187093547E+006,9.160961325395252E+001,6.989746406043842E+001,
3.398349174587294E+006,9.227672860638442E+001,7.029413037889992E+001,
3.448324162081040E+006,9.300363575965763E+001,7.069506131177020E+001,
3.498299149574787E+006,9.367169540448211E+001,7.110831764154553E+001,
3.548274137068534E+006,9.438470427350784E+001,7.151138132094170E+001,
3.598249124562281E+006,9.499443120387646E+001,7.191011902622684E+001,
