% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];re:Trc2_Z<-S11[Ohm];im:Trc2_Z<-S11[Ohm];
1.000000000000000E+005,2.698015271369512E-002,6.184394437285692E-001,
1.199839967993599E+005,3.291686292919371E-002,7.393361667573012E-001,
1.399679935987197E+005,3.565483558641071E-002,8.681837026482662E-001,
1.599519903980796E+005,3.661382887011658E-002,9.957907459426324E-001,
1.799359871974395E+005,4.114121575303301E-002,1.107286795886193E+000,
1.999199839967994E+005,4.563393073058478E-002,1.224611188844061E+000,
2.199039807961593E+005,4.496390782132231E-002,1.357612547492818E+000,
2.398879775955191E+005,5.456999701269817E-002,1.475275814271203E+000,
2.598719743948790E+005,5.295169562616213E-002,1.589464318021709E+000,
2.798559711942389E+005,5.465935587815709E-002,1.714534800488518E+000,
2.998399679935987E+005,6.502531242219783E-002,1.832945228559934E+000,
3.198239647929586E+005,6.255574927023502E-002,1.955015117295431E+000,
3.398079615923185E+005,6.706681279729690E-002,2.073815288983625E+000,
3.597919583916783E+005,7.143787211933526E-002,2.203627337935656E+000,
3.797759551910382E+005,8.113525929063262E-002,2.318498566509064E+000,
3.997599519903981E+005,7.590800795917757E-002,2.439520181375724E+000,
4.197439487897580E+005,8.417159289772061E-002,2.564689516931394E+000,
4.397279455891178E+005,8.626477716251489E-002,2.684135083931321E+000,
4.597119423884777E+005,8.867176759149761E-002,2.800515808673323E+000,
4.796959391878376E+005,9.165822066147897E-002,2.923064138137856E+000,
4.996799359871974E+005,9.245272735037095E-002,3.040831479346561E+000,
5.196639327865574E+005,9.945643252524847E-002,3.164222203823252E+000,
5.396479295859172E+005,1.003050599324891E-001,3.276348388139108E+000,
5.596319263852771E+005,1.087648022869521E-001,3.401518942853029E+000,
5.796159231846370E+005,1.085670355734515E-001,3.511520130412936E+000,
5.995999199839968E+005,1.149949157931916E-001,3.637771950885558E+000,
6.195839167833567E+005,1.153813115818168E-001,3.763456171383063E+000,
6.395679135827166E+005,1.225039239713854E-001,3.881440104081532E+000,
6.595519103820764E+005,1.192294177117472E-001,4.001276711983275E+000,
6.795359071814363E+005,1.319200095236493E-001,4.118654955841592E+000,
6.995199039807962E+005,1.360573133150424E-001,4.238302920097531E+000,
7.195039007801560E+005,1.348554528781072E-001,4.361680052164442E+000,
7.394878975795159E+005,1.444888869113733E-001,4.475578796294011E+000,
7.594718943788759E+005,1.462663777873821E-001,4.586237919591667E+000,
7.794558911782356E+005,1.535992122970709E-001,4.710293559835513E+000,
7.994398879775956E+005,1.547358240434957E-001,4.833017651740419E+000,
8.194238847769555E+005,1.579982518519846E-001,4.946898575662969E+000,
8.394078815763153E+005,1.636249770402263E-001,5.067949953357702E+000,
8.593918783756752E+005,1.672550792274784E-001,5.188556130351112E+000,
8.793758751750351E+005,1.678193113132087E-001,5.307364769286923E+000,
8.993598719743949E+005,1.825057343996810E-001,5.430159860950377E+000,
9.193438687737548E+005,1.855572150213543E-001,5.550348226413052E+000,
9.393278655731147E+005,1.823331473992298E-001,5.666321979054634E+000,
9.593118623724745E+005,1.939875905771118E-001,5.782262675643016E+000,
9.792958591718344E+005,1.917572256680848E-001,5.907085472713903E+000,
9.992798559711943E+005,2.021596918207285E-001,6.029713047108367E+000,
1.019263852770554E+006,2.031307779208644E-001,6.140195507369791E+000,
1.039247849569914E+006,2.128335149596135E-001,6.260500850387744E+000,
1.059231846369274E+006,2.155036015382271E-001,6.374234550723213E+000,
1.079215843168634E+006,2.156158650804664E-001,6.499651649480178E+000,
1.099199839967994E+006,2.172090490843044E-001,6.610314941270314E+000,
1.119183836767354E+006,2.273270556240010E-001,6.737853516679276E+000,
1.139167833566713E+006,2.277512094151627E-001,6.851401724839456E+000,
1.159151830366073E+006,2.380363769283252E-001,6.972849501792579E+000,
1.179135827165433E+006,2.427959482978798E-001,7.092516362266288E+000,
1.199119823964793E+006,2.444061205323549E-001,7.202250510194102E+000,
1.219103820764153E+006,2.506452010895980E-001,7.317815646276693E+000,
1.239087817563513E+006,2.565375956319352E-001,7.442494607597310E+000,
1.259071814362873E+006,2.541665187872345E-001,7.566069472308405E+000,
1.279055811162232E+006,2.682393666314915E-001,7.672648347137948E+000,
1.299039807961593E+006,2.801564951989126E-001,7.800764890218637E+000,
1.319023804760952E+006,2.749678718222559E-001,7.913561863724788E+000,
1.339007801560312E+006,2.779727316208530E-001,8.028445944546347E+000,
1.358991798359672E+006,2.812572926013590E-001,8.150500412035129E+000,
1.378975795159032E+006,2.952821240454419E-001,8.274185190411211E+000,
1.398959791958392E+006,3.046023529632826E-001,8.388061395580239E+000,
1.418943788757752E+006,2.974141398620483E-001,8.499124174845383E+000,
1.438927785557112E+006,3.064097648404233E-001,8.620710651410983E+000,
1.458911782356471E+006,3.103043583084990E-001,8.743672723644894E+000,
1.478895779155831E+006,3.175742611074138E-001,8.856006663642576E+000,
