        Frequency / MHz                Z1,1/abs,linear
                25.20748                        156.0897
                25.30747                       156.88924
                25.40746                       157.69079
                25.50745                       158.49435
                25.60744                       159.29995
                25.70743                       160.10757
                25.80742                       160.91724
                25.90741                       161.72896
                 26.0074                       162.54273
                26.10739                       163.35857
                26.20738                       164.17648
                26.30737                       164.99647
                26.40736                       165.81855
                26.50735                       166.64272
                26.60734                       167.46899
                26.70733                       168.29738
                26.80732                       169.12788
                26.90731                        169.9605
                 27.0073                       170.79526
                27.10729                       171.63216
                27.20728                        172.4712
                27.30727                        173.3124
                27.40726                       174.15576
                27.50725                       175.00129
                27.60724                       175.84899
                27.70723                       176.69888
                27.80722                       177.55095
                27.90721                       178.40523
                 28.0072                        179.2617
                28.10719                       180.12039
                28.20718                       180.98129
                28.30717                       181.84442
                28.40716                       182.70978
                28.50715                       183.57737
                28.60714                       184.44721
                28.70713                        185.3193
                28.80712                       186.19364
                28.90711                       187.07025
                 29.0071                       187.94912
                29.10709                       188.83027
                29.20708                        189.7137
                29.30707                       190.59942
                29.40706                       191.48742
                29.50705                       192.37773
                29.60704                       193.27033
                29.70703                       194.16525
                29.80702                       195.06248
                29.90701                       195.96203
                  30.007                        196.8639
                30.10699                        197.7681
                30.20698                       198.67463
                30.30697                        199.5835
                30.40696                       200.49472
                30.50695                       201.40828
                30.60694                       202.32419
                30.70693                       203.24246
                30.80692                       204.16308
                30.90691                       205.08607
                 31.0069                       206.01142
                31.10689                       206.93914
                31.20688                       207.86924
                31.30687                       208.80171
                31.40686                       209.73656
                31.50685                       210.67379
                31.60684                        211.6134
                31.70683                        212.5554
                31.80682                       213.49979
                31.90681                       214.44656
                 32.0068                       215.39573
                32.10679                       216.34728
                32.20678                       217.30123
                32.30677                       218.25758
                32.40676                       219.21632
                32.50675                       220.17745
                32.60674                       221.14098
                32.70673                        222.1069
                32.80672                       223.07522
                32.90671                       224.04593
                 33.0067                       225.01903
                33.10669                       225.99452
                33.20668                        226.9724
                33.30667                       227.95267
                33.40666                       228.93533
                33.50665                       229.92036
                33.60664                       230.90778
                33.70663                       231.89757
                33.80662                       232.88974
                33.90661                       233.88427
                 34.0066                       234.88117
                34.10659                       235.88043
                34.20658                       236.88204
                34.30657                         237.886
                34.40656                        238.8923
                34.50655                       239.90094
                34.60654                        240.9119
                34.70653                       241.92519
                34.80652                        242.9408
                34.90651                       243.95871
                 35.0065                       244.97892
                35.10649                       246.00142
                35.20648                        247.0262
                35.30647                       248.05325
                35.40646                       249.08256
                35.50645                       250.11411
                35.60644                        251.1479
                35.70643                       252.18392
                35.80642                       253.22215
                35.90641                       254.26257
                 36.0064                       255.30518
                36.10639                       256.34997
                36.20638                        257.3969
                36.30637                       258.44598
                36.40636                       259.49718
                36.50635                       260.55049
                36.60634                       261.60588
                36.70633                       262.66335
                36.80632                       263.72287
                36.90631                       264.78443
                 37.0063                       265.84799
                37.10629                       266.91355
                37.20628                       267.98108
                37.30627                       269.05056
                37.40626                       270.12196
                37.50625                       271.19526
                37.60624                       272.27044
                37.70623                       273.34747
                37.80622                       274.42633
                37.90621                       275.50698
                 38.0062                        276.5894
