12651213, 6.5527E+1,
12713694, 6.5883E+1,
12776175, 6.6191E+1,
12838656, 6.6625E+1,
12901138, 6.682E+1,
12963619, 6.732E+1,
13026100, 6.7457E+1,
13088581, 6.7891E+1,
13151063, 6.827E+1,
13213544, 6.8523E+1,
13276025, 6.8922E+1,
13338506, 6.925E+1,
13400988, 6.9617E+1,
13463469, 6.9879E+1,
13525950, 7.0234E+1,
13588431, 7.0559E+1,
13650913, 7.0898E+1,
13713394, 7.1324E+1,
13775875, 7.1539E+1,
13838356, 7.2027E+1,
13900838, 7.2375E+1,
13963319, 7.2609E+1,
14025800, 7.2984E+1,
14088281, 7.334E+1,
14150763, 7.3566E+1,
14213244, 7.4016E+1,
14275725, 7.4285E+1,
14338206, 7.473E+1,
14400688, 7.5043E+1,
14463169, 7.5391E+1,
14525650, 7.5707E+1,
14588131, 7.602E+1,
14650613, 7.6402E+1,
14713094, 7.675E+1,
14775575, 7.7062E+1,
14838056, 7.7387E+1,
14900538, 7.7687E+1,
14963019, 7.7996E+1,
15025500, 7.8469E+1,
15087981, 7.8875E+1,
15150463, 7.909E+1,
15212944, 7.9625E+1,
15275425, 7.9836E+1,
15337906, 8.0168E+1,
15400388, 8.0512E+1,
15462869, 8.0895E+1,
15525350, 8.1437E+1,
15587831, 8.1598E+1,
15650313, 8.1922E+1,
15712794, 8.2215E+1,
15775275, 8.2629E+1,
15837756, 8.2922E+1,
15900238, 8.3336E+1,
15962719, 8.3715E+1,
16025200, 8.3984E+1,
16087681, 8.434E+1,
16150163, 8.457E+1,
16212644, 8.4996E+1,
16275125, 8.5363E+1,
16337606, 8.5695E+1,
16400088, 8.6086E+1,
16462569, 8.6449E+1,
16525050, 8.684E+1,
16587531, 8.7172E+1,
16650013, 8.7488E+1,
16712494, 8.7805E+1,
16774975, 8.8281E+1,
16837456, 8.8539E+1,
16899938, 8.8918E+1,
16962419, 8.9332E+1,
17024900, 8.9562E+1,
17087381, 8.9895E+1,
17149863, 9.043E+1,
17212344, 9.0785E+1,
17274825, 9.1051E+1,
17337306, 9.132E+1,
17399788, 9.1762E+1,
17462269, 9.2113E+1,
17524750, 9.2504E+1,
17587231, 9.2848E+1,
17649713, 9.3215E+1,
17712194, 9.348E+1,
17774675, 9.3945E+1,
17837156, 9.4227E+1,
17899638, 9.4703E+1,
17962119, 9.4898E+1,
18024600, 9.5375E+1,
18087081, 9.5789E+1,
18149563, 9.5996E+1,
18212044, 9.634E+1,
18274525, 9.6813E+1,
18337006, 9.7121E+1,
18399488, 9.7512E+1,
18461969, 9.7914E+1,
18524450, 9.823E+1,
18586931, 9.8645E+1,
18649413, 9.9E+1,
18711894, 9.9293E+1,
18774375, 9.973E+1,
18836856, 1.0016E+2,
18899338, 1.0051E+2,
18961819, 1.0072E+2,
19024300, 1.0122E+2,
19086781, 1.0156E+2,
19149263, 1.0194E+2,
19211744, 1.0228E+2,
19274225, 1.0275E+2,
19336706, 1.0299E+2,
19399188, 1.0355E+2,
19461669, 1.0376E+2,
19524150, 1.0425E+2,
19586631, 1.0463E+2,
19649113, 1.0481E+2,
19711594, 1.0516E+2,
19774075, 1.057E+2,
19836556, 1.0613E+2,
19899038, 1.0641E+2,
19961519, 1.0686E+2,
20024000, 1.0731E+2,
20086481, 1.0763E+2,
20148963, 1.08E+2,
20211444, 1.083E+2,
20273925, 1.087E+2,
20336406, 1.0914E+2,
20398888, 1.0945E+2,
20461369, 1.0977E+2,
20523850, 1.1018E+2,
20586331, 1.1047E+2,
20648813, 1.1099E+2,
20711294, 1.1138E+2,
20773775, 1.1172E+2,
20836256, 1.1212E+2,
20898738, 1.1246E+2,
20961219, 1.1291E+2,
21023700, 1.1326E+2,
21086181, 1.1375E+2,
21148663, 1.1394E+2,
21211144, 1.1437E+2,
21273625, 1.1473E+2,
21336106, 1.1519E+2,
21398588, 1.1558E+2,
21461069, 1.1603E+2,
21523550, 1.1622E+2,
21586031, 1.1658E+2,
21648513, 1.1718E+2,
21710994, 1.1755E+2,
21773475, 1.1795E+2,
21835956, 1.1825E+2,
21898438, 1.1866E+2,
21960919, 1.193E+2,
22023400, 1.1937E+2,
22085881, 1.1993E+2,
22148363, 1.2014E+2,
22210844, 1.2077E+2,
22273325, 1.2107E+2,
22335806, 1.2127E+2,
22398288, 1.2184E+2,
22460769, 1.2221E+2,
22523250, 1.2261E+2,
22585731, 1.2309E+2,
22648213, 1.2356E+2,
22710694, 1.2385E+2,
22773175, 1.2433E+2,
22835656, 1.2472E+2,
22898138, 1.2512E+2,
22960619, 1.2552E+2,
23023100, 1.2587E+2,
23085581, 1.2637E+2,
23148063, 1.2665E+2,
23210544, 1.2721E+2,
23273025, 1.2757E+2,
23335506, 1.2806E+2,
23397988, 1.2837E+2,
23460469, 1.2877E+2,
23522950, 1.2906E+2,
23585431, 1.2951E+2,
23647913, 1.2995E+2,
23710394, 1.3032E+2,
23772875, 1.308E+2,
23835356, 1.3107E+2,
23897838, 1.3169E+2,
23960319, 1.3197E+2,
24022800, 1.3244E+2,
24085281, 1.3299E+2,
24147763, 1.3331E+2,
24210244, 1.3366E+2,
24272725, 1.3413E+2,
24335206, 1.3459E+2,
24397688, 1.35E+2,
24460169, 1.3524E+2,
24522650, 1.359E+2,
24585131, 1.3638E+2,
24647613, 1.3667E+2,
24710094, 1.369E+2,
24772575, 1.3752E+2,
24835056, 1.377E+2,
24897538, 1.382E+2,
24960019, 1.3882E+2,
25022500, 1.3882E+2,
25084981, 1.3959E+2,
25147463, 1.4011E+2,
25209944, 1.4056E+2,
25272425, 1.4093E+2,
25334906, 1.4138E+2,
25397388, 1.4169E+2,
25459869, 1.419E+2,
25522350, 1.4232E+2,
25584831, 1.4305E+2,
25647313, 1.436E+2,
25709794, 1.4382E+2,
25772275, 1.4414E+2,
25834756, 1.4473E+2,
25897238, 1.4495E+2,
25959719, 1.458E+2,
26022200, 1.4605E+2,
26084681, 1.4655E+2,
26147163, 1.4652E+2,
26209644, 1.4729E+2,
26272125, 1.4781E+2,
26334606, 1.4848E+2,
26397088, 1.4857E+2,
26459569, 1.4904E+2,
26522050, 1.4952E+2,
26584531, 1.5002E+2,
26647013, 1.5046E+2,
26709494, 1.5113E+2,
26771975, 1.5124E+2,
26834456, 1.5144E+2,
26896938, 1.521E+2,
26959419, 1.5267E+2,
27021900, 1.5298E+2,
27084381, 1.5348E+2,
27146863, 1.5432E+2,
27209344, 1.5447E+2,
27271825, 1.5495E+2,
27334306, 1.5555E+2,
27396788, 1.5564E+2,
27459269, 1.5632E+2,
27521750, 1.5685E+2,
27584231, 1.5742E+2,
27646713, 1.5766E+2,
27709194, 1.5822E+2,
27771675, 1.5866E+2,
27834156, 1.5914E+2,
27896638, 1.5936E+2,
27959119, 1.602E+2,
28021600, 1.6057E+2,
28084081, 1.612E+2,
28146563, 1.612E+2,
28209044, 1.6185E+2,
28271525, 1.6221E+2,
28334006, 1.626E+2,
28396488, 1.6313E+2,
28458969, 1.6338E+2,
28521450, 1.6434E+2,
28583931, 1.6458E+2,
28646413, 1.6477E+2,
28708894, 1.6548E+2,
28771375, 1.658E+2,
28833856, 1.6637E+2,
28896338, 1.6703E+2,
28958819, 1.6758E+2,
29021300, 1.6795E+2,
29083781, 1.6846E+2,
29146263, 1.6914E+2,
29208744, 1.6968E+2,
29271225, 1.6977E+2,
29333706, 1.7022E+2,
29396188, 1.7094E+2,
29458669, 1.7118E+2,
29521150, 1.7178E+2,
29583631, 1.7229E+2,
29646113, 1.7285E+2,
29708594, 1.7351E+2,
29771075, 1.7354E+2,
29833556, 1.7404E+2,
29896038, 1.7491E+2,
29958519, 1.7502E+2,
30021000, 1.7576E+2,
30083481, 1.7628E+2,
30145963, 1.7672E+2,
30208444, 1.7722E+2,
30270925, 1.7771E+2,
30333406, 1.781E+2,
30395888, 1.7882E+2,
30458369, 1.7888E+2,
30520850, 1.7912E+2,
30583331, 1.8016E+2,
30645813, 1.8058E+2,
30708294, 1.8104E+2,
30770775, 1.8177E+2,
30833256, 1.8224E+2,
30895738, 1.8269E+2,
30958219, 1.8308E+2,
31020700, 1.8342E+2,
31083181, 1.8423E+2,
31145663, 1.8459E+2,
31208144, 1.8516E+2,
31270625, 1.8594E+2,
31333106, 1.8616E+2,
31395588, 1.8659E+2,
31458069, 1.8728E+2,
31520550, 1.8794E+2,
31583031, 1.8887E+2,
31645513, 1.8911E+2,
31707994, 1.8923E+2,
31770475, 1.8997E+2,
31832956, 1.9034E+2,
31895438, 1.9104E+2,
31957919, 1.9141E+2,
32020400, 1.9243E+2,
32082881, 1.9243E+2,
32145363, 1.9327E+2,
32207844, 1.9363E+2,
32270325, 1.9458E+2,
32332806, 1.946E+2,
32395288, 1.9502E+2,
32457769, 1.9575E+2,
32520250, 1.9644E+2,
32582731, 1.9692E+2,
32645213, 1.9709E+2,
32707694, 1.9763E+2,
32770175, 1.9837E+2,
32832656, 1.9924E+2,
32895138, 1.9956E+2,
32957619, 1.9976E+2,
33020100, 2.01E+2,
33082581, 2.0093E+2,
33145063, 2.0163E+2,
33207544, 2.022E+2,
33270025, 2.03E+2,
33332506, 2.0342E+2,
33394988, 2.0388E+2,
33457469, 2.0449E+2,
33519950, 2.0513E+2,
33582431, 2.0588E+2,
33644913, 2.0577E+2,
33707394, 2.0694E+2,
33769875, 2.0723E+2,
33832356, 2.0805E+2,
33894838, 2.085E+2,
33957319, 2.0886E+2,
34019800, 2.0955E+2,
34082281, 2.1018E+2,
34144763, 2.1096E+2,
34207244, 2.1113E+2,
34269725, 2.1202E+2,
34332206, 2.1265E+2,
34394688, 2.137E+2,
34457169, 2.1304E+2,
34519650, 2.1406E+2,
34582131, 2.1472E+2,
34644613, 2.1582E+2,
34707094, 2.1609E+2,
34769575, 2.1621E+2,
34832056, 2.1731E+2,
34894538, 2.1784E+2,
34957019, 2.1843E+2,
35019500, 2.1916E+2,
35081981, 2.1946E+2,
35144463, 2.2029E+2,
35206944, 2.2088E+2,
35269425, 2.2144E+2,
35331906, 2.2202E+2,
35394388, 2.2192E+2,
35456869, 2.2315E+2,
35519350, 2.2383E+2,
35581831, 2.2461E+2,
35644313, 2.2446E+2,
35706794, 2.2559E+2,
35769275, 2.2588E+2,
35831756, 2.2641E+2,
35894238, 2.2766E+2,
35956719, 2.2798E+2,
36019200, 2.2813E+2,
36081681, 2.2913E+2,
