NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 8 Aug 2018 ","10:45:46",
CHAN,MEAS,FORMAT
1,Z:R,LOG_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
30000,3000000000,
POINTS, POWER, IF_BW
201,0E0,3700
FREQUENCY,UNITS,
Hz,dB,
30000, 22.184,
15029850, 29.722,
30029700, 32.998,
45029550, 40.508,
60029400, 18.574,
75029250, 42.757,
90029100, 32.36,
105028950, 29.261,
120028800, 46.507,
135028650, 21.019,
150028500, 39.925,
165028350, 33.255,
180028200, 31.583,
195028050, 37.536,
210027900, 33.637,
225027750, 30.062,
240027600, 43.736,
255027450, 26.188,
270027300, 36.299,
285027150, 37.295,
300027000, 23.236,
315026850, 47.045,
330026700, 28.181,
345026550, 34.032,
360026400, 38.932,
375026250, 25.855,
390026100, 38.927,
405025950, 35.186,
420025800, 26.807,
435025650, 46.227,
450025500, 23.297,
465025350, 38.342,
480025200, 34.369,
495025050, 29.955,
510024900, 38.815,
525024750, 32.189,
540024600, 31.746,
555024450, 39.31,
570024300, 30.371,
585024150, 34.7,
600024000, 37.296,
615023850, 28.338,
630023700, 38.302,
645023550, 32.656,
660023400, 30.843,
675023250, 39.636,
690023100, 29.536,
705022950, 34.846,
720022800, 35.991,
735022650, 29.973,
750022500, 38.194,
765022350, 33.318,
780022200, 31.123,
795022050, 40.586,
810021900, 27.344,
825021750, 37.388,
840021600, 34.11,
855021450, 29.216,
870021300, 41.065,
885021150, 27.364,
900021000, 36.881,
915020850, 33.921,
930020700, 32.048,
945020550, 37.121,
960020400, 32.31,
975020250, 34.537,
990020100, 35.188,
1005019950, 32.57,
1020019800, 35.045,
1035019650, 32.948,
1050019500, 33.767,
1065019350, 34.101,
1080019200, 32.767,
1095019050, 34.647,
1110018900, 33.828,
1125018750, 34.627,
1140018600, 35.089,
1155018450, 33.184,
1170018300, 35.686,
1185018150, 32.828,
1200018000, 33.877,
1215017850, 34.785,
1230017700, 30.731,
1245017550, 36.388,
1260017400, 31.807,
1275017250, 33.844,
1290017100, 36.992,
1305016950, 30.319,
1320016800, 38.388,
1335016650, 32.597,
1350016500, 32.638,
1365016350, 38.384,
1380016200, 28.597,
1395016050, 36.644,
1410015900, 34.02,
1425015750, 30.024,
1440015600, 39.579,
1455015450, 29.881,
1470015300, 34.505,
1485015150, 37.24,
1500015000, 28.116,
1515014850, 39.377,
1530014700, 32.418,
1545014550, 32.211,
1560014400, 39.997,
1575014250, 27.829,
1590014100, 37.005,
1605013950, 34.091,
1620013800, 29.205,
1635013650, 39.193,
1650013500, 30.021,
1665013350, 34.355,
1680013200, 38.041,
1695013050, 28.919,
1710012900, 38.108,
1725012750, 34.414,
1740012600, 29.961,
1755012450, 39.782,
1770012300, 29.788,
1785012150, 33.182,
1800012000, 37.936,
1815011850, 26.71,
1830011700, 39.025,
1845011550, 33.384,
1860011400, 31.452,
1875011250, 41.022,
1890011100, 28.521,
1905010950, 36.674,
1920010800, 35.71,
1935010650, 27.841,
1950010500, 38.837,
1965010350, 31.348,
1980010200, 31.688,
1995010050, 39.576,
2010009900, 28.216,
2025009750, 36.403,
2040009600, 35.837,
2055009450, 28.764,
2070009300, 42.022,
2085009150, 30.47,
2100009000, 33.726,
2115008850, 37.926,
2130008700, 27.227,
2145008550, 37.163,
2160008400, 33.071,
2175008250, 30.429,
2190008100, 39.192,
2205007950, 30.915,
2220007800, 34.36,
2235007650, 38.645,
2250007500, 28.807,
2265007350, 38.055,
2280007200, 34.286,
2295007050, 29.742,
2310006900, 38.992,
2325006750, 30.027,
2340006600, 33.337,
2355006450, 36.73,
2370006300, 28.248,
2385006150, 37.261,
2400006000, 34.599,
2415005850, 31.452,
2430005700, 40.535,
2445005550, 30.963,
2460005400, 34.67,
2475005250, 37.232,
2490005100, 27.495,
2505004950, 37.364,
2520004800, 32.587,
2535004650, 29.291,
2550004500, 39.541,
2565004350, 29.016,
2580004200, 35.753,
2595004050, 37.841,
2610003900, 29.651,
2625003750, 39.863,
2640003600, 32.815,
2655003450, 31.635,
2670003300, 38.74,
2685003150, 27.72,
2700003000, 34.981,
2715002850, 35.037,
2730002700, 28.996,
2745002550, 38.907,
2760002400, 31.908,
2775002250, 33.568,
2790002100, 38.839,
2805001950, 30.696,
2820001800, 36.766,
2835001650, 35.258,
2850001500, 29.802,
2865001350, 37.67,
2880001200, 30.988,
2895001050, 31.846,
2910000900, 36.918,
2925000750, 29.629,
2940000600, 35.954,
2955000450, 36.156,
2970000300, 31.084,
2985000150, 39.476,
3000000000, 32.32,

