NA, FW_VERSION, FW_DATE 
8090081, 3.5842E+1,
8152563, 3.6094E+1,
8215044, 3.6352E+1,
8277525, 3.6611E+1,
8340006, 3.6889E+1,
8402488, 3.7182E+1,
8464969, 3.7477E+1,
8527450, 3.7789E+1,
8589931, 3.8049E+1,
8652413, 3.8332E+1,
8714894, 3.8609E+1,
8777375, 3.8896E+1,
8839856, 3.9227E+1,
8902338, 3.9404E+1,
8964819, 3.9711E+1,
9027300, 4.0117E+1,
9089781, 4.0275E+1,
9152263, 4.0586E+1,
9214744, 4.0895E+1,
9277225, 4.1154E+1,
9339706, 4.1416E+1,
9402188, 4.1703E+1,
9464669, 4.198E+1,
9527150, 4.2316E+1,
9589631, 4.2539E+1,
9652113, 4.2902E+1,
9714594, 4.3178E+1,
9777075, 4.34E+1,
9839556, 4.3695E+1,
9902038, 4.3992E+1,
9964519, 4.4211E+1,
10027000, 4.4549E+1,
10089481, 4.4816E+1,
10151963, 4.5096E+1,
10214444, 4.5436E+1,
10276925, 4.5684E+1,
10339406, 4.5971E+1,
10401888, 4.6191E+1,
10464369, 4.6551E+1,
10526850, 4.6902E+1,
10589331, 4.7115E+1,
10651813, 4.7389E+1,
10714294, 4.7648E+1,
10776775, 4.8006E+1,
10839256, 4.826E+1,
10901738, 4.8555E+1,
10964219, 4.8885E+1,
11026700, 4.9176E+1,
11089181, 4.9416E+1,
11151663, 4.9664E+1,
11214144, 5.0041E+1,
11276625, 5.0391E+1,
11339106, 5.0588E+1,
11401588, 5.0855E+1,
11464069, 5.1111E+1,
11526550, 5.1463E+1,
11589031, 5.1811E+1,
11651513, 5.1975E+1,
11713994, 5.2291E+1,
11776475, 5.2631E+1,
11838956, 5.291E+1,
11901438, 5.327E+1,
11963919, 5.35E+1,
12026400, 5.3836E+1,
12088881, 5.4086E+1,
12151363, 5.435E+1,
12213844, 5.4703E+1,
12276325, 5.5004E+1,
12338806, 5.5187E+1,
12401288, 5.5514E+1,
12463769, 5.5824E+1,
12526250, 5.6127E+1,
12588731, 5.6406E+1,
12651213, 5.674E+1,
12713694, 5.7033E+1,
12776175, 5.7313E+1,
12838656, 5.7729E+1,
12901138, 5.7904E+1,
12963619, 5.8174E+1,
13026100, 5.8482E+1,
13088581, 5.8822E+1,
13151063, 5.9156E+1,
13213544, 5.9459E+1,
13276025, 5.9795E+1,
13338506, 5.9945E+1,
13400988, 6.0287E+1,
13463469, 6.0652E+1,
13525950, 6.092E+1,
13588431, 6.1174E+1,
13650913, 6.1494E+1,
13713394, 6.1803E+1,
13775875, 6.2125E+1,
13838356, 6.2418E+1,
13900838, 6.2727E+1,
13963319, 6.3098E+1,
14025800, 6.3301E+1,
14088281, 6.3684E+1,
14150763, 6.3947E+1,
14213244, 6.4324E+1,
14275725, 6.4457E+1,
14338206, 6.4871E+1,
14400688, 6.5121E+1,
14463169, 6.534E+1,
14525650, 6.5652E+1,
14588131, 6.5766E+1,
14650613, 6.6078E+1,
14713094, 6.6301E+1,
14775575, 6.6637E+1,
14838056, 6.7012E+1,
14900538, 6.7176E+1,
14963019, 6.7559E+1,
15025500, 6.7887E+1,
15087981, 6.823E+1,
15150463, 6.8465E+1,
15212944, 6.8848E+1,
15275425, 6.9E+1,
15337906, 6.9359E+1,
15400388, 6.9641E+1,
15462869, 7.0016E+1,
15525350, 7.0195E+1,
15587831, 7.0574E+1,
15650313, 7.0898E+1,
15712794, 7.1238E+1,
15775275, 7.1547E+1,
15837756, 7.182E+1,
15900238, 7.2184E+1,
15962719, 7.2434E+1,
16025200, 7.2871E+1,
16087681, 7.3098E+1,
16150163, 7.3426E+1,
16212644, 7.375E+1,
16275125, 7.4117E+1,
16337606, 7.4352E+1,
16400088, 7.4734E+1,
16462569, 7.493E+1,
16525050, 7.5398E+1,
16587531, 7.5531E+1,
16650013, 7.5938E+1,
16712494, 7.6195E+1,
16774975, 7.6547E+1,
16837456, 7.6844E+1,
16899938, 7.7137E+1,
16962419, 7.7449E+1,
17024900, 7.7758E+1,
17087381, 7.7996E+1,
17149863, 7.8359E+1,
17212344, 7.8652E+1,
17274825, 7.893E+1,
17337306, 7.9258E+1,
17399788, 7.9539E+1,
17462269, 7.984E+1,
17524750, 8.0133E+1,
17587231, 8.0547E+1,
17649713, 8.0879E+1,
17712194, 8.1051E+1,
17774675, 8.15E+1,
17837156, 8.1809E+1,
17899638, 8.2156E+1,
17962119, 8.2445E+1,
18024600, 8.2691E+1,
18087081, 8.3047E+1,
18149563, 8.3309E+1,
18212044, 8.366E+1,
18274525, 8.3914E+1,
18337006, 8.4398E+1,
18399488, 8.4711E+1,
18461969, 8.5039E+1,
18524450, 8.527E+1,
18586931, 8.5539E+1,
18649413, 8.5957E+1,
18711894, 8.6301E+1,
18774375, 8.6645E+1,
18836856, 8.6875E+1,
18899338, 8.7129E+1,
18961819, 8.759E+1,
19024300, 8.7859E+1,
19086781, 8.8219E+1,
19149263, 8.8508E+1,
19211744, 8.8805E+1,
19274225, 8.9098E+1,
19336706, 8.9461E+1,
19399188, 8.9742E+1,
19461669, 9.0125E+1,
19524150, 9.05E+1,
19586631, 9.0809E+1,
19649113, 9.1172E+1,
19711594, 9.1469E+1,
19774075, 9.1883E+1,
19836556, 9.2164E+1,
19899038, 9.2434E+1,
19961519, 9.2852E+1,
20024000, 9.3195E+1,
20086481, 9.3426E+1,
20148963, 9.3688E+1,
20211444, 9.4094E+1,
20273925, 9.4438E+1,
20336406, 9.4828E+1,
20398888, 9.5109E+1,
20461369, 9.5453E+1,
20523850, 9.5746E+1,
20586331, 9.6043E+1,
20648813, 9.6418E+1,
20711294, 9.6719E+1,
20773775, 9.7152E+1,
20836256, 9.7555E+1,
20898738, 9.7824E+1,
20961219, 9.8078E+1,
21023700, 9.8488E+1,
21086181, 9.8816E+1,
21148663, 9.902E+1,
21211144, 9.9527E+1,
21273625, 9.9727E+1,
21336106, 1.002E+2,
21398588, 1.0042E+2,
21461069, 1.0087E+2,
21523550, 1.0121E+2,
21586031, 1.0151E+2,
21648513, 1.0197E+2,
21710994, 1.023E+2,
21773475, 1.0255E+2,
21835956, 1.0289E+2,
21898438, 1.0313E+2,
21960919, 1.0355E+2,
22023400, 1.0397E+2,
22085881, 1.0423E+2,
22148363, 1.0474E+2,
22210844, 1.05E+2,
22273325, 1.0536E+2,
22335806, 1.0579E+2,
22398288, 1.0604E+2,
22460769, 1.0639E+2,
22523250, 1.0661E+2,
22585731, 1.0718E+2,
22648213, 1.0746E+2,
22710694, 1.0776E+2,
22773175, 1.0806E+2,
22835656, 1.0857E+2,
22898138, 1.089E+2,
22960619, 1.0922E+2,
23023100, 1.0942E+2,
23085581, 1.0971E+2,
23148063, 1.1022E+2,
23210544, 1.1054E+2,
23273025, 1.1077E+2,
23335506, 1.1137E+2,
23397988, 1.1167E+2,
23460469, 1.121E+2,
23522950, 1.1244E+2,
23585431, 1.1282E+2,
23647913, 1.1302E+2,
23710394, 1.1338E+2,
23772875, 1.1371E+2,
23835356, 1.1411E+2,
23897838, 1.1443E+2,
23960319, 1.1498E+2,
24022800, 1.1514E+2,
24085281, 1.1564E+2,
24147763, 1.1614E+2,
24210244, 1.1646E+2,
24272725, 1.1664E+2,
24335206, 1.172E+2,
24397688, 1.1736E+2,
24460169, 1.1795E+2,
24522650, 1.183E+2,
24585131, 1.187E+2,
24647613, 1.1887E+2,
24710094, 1.1923E+2,
24772575, 1.1973E+2,
24835056, 1.2006E+2,
24897538, 1.2048E+2,
24960019, 1.208E+2,
25022500, 1.2121E+2,
25084981, 1.2158E+2,
25147463, 1.2198E+2,
25209944, 1.2232E+2,
25272425, 1.2282E+2,
25334906, 1.2318E+2,
25397388, 1.2355E+2,
25459869, 1.2393E+2,
25522350, 1.2442E+2,
25584831, 1.2463E+2,
25647313, 1.2486E+2,
25709794, 1.2552E+2,
25772275, 1.2575E+2,
25834756, 1.2619E+2,
25897238, 1.2658E+2,
25959719, 1.2687E+2,
26022200, 1.2716E+2,
26084681, 1.2774E+2,
26147163, 1.2798E+2,
26209644, 1.2847E+2,
26272125, 1.2883E+2,
26334606, 1.2914E+2,
26397088, 1.2959E+2,
26459569, 1.2997E+2,
26522050, 1.3032E+2,
26584531, 1.3075E+2,
26647013, 1.31E+2,
26709494, 1.3155E+2,
26771975, 1.317E+2,
26834456, 1.3213E+2,
26896938, 1.3264E+2,
26959419, 1.3268E+2,
27021900, 1.3302E+2,
27084381, 1.333E+2,
27146863, 1.3368E+2,
27209344, 1.3413E+2,
27271825, 1.3437E+2,
27334306, 1.3461E+2,
27396788, 1.3504E+2,
27459269, 1.3551E+2,
27521750, 1.3585E+2,
27584231, 1.3613E+2,
27646713, 1.3648E+2,
27709194, 1.3718E+2,
27771675, 1.3777E+2,
27834156, 1.3802E+2,
27896638, 1.3819E+2,
27959119, 1.3866E+2,
28021600, 1.3902E+2,
28084081, 1.3939E+2,
28146563, 1.3977E+2,
28209044, 1.4041E+2,
28271525, 1.4086E+2,
28334006, 1.412E+2,
28396488, 1.4177E+2,
28458969, 1.42E+2,
28521450, 1.4257E+2,
28583931, 1.4304E+2,
28646413, 1.4321E+2,
28708894, 1.4369E+2,
28771375, 1.4416E+2,
28833856, 1.4462E+2,
28896338, 1.4509E+2,
28958819, 1.4536E+2,
29021300, 1.4569E+2,
29083781, 1.463E+2,
29146263, 1.4691E+2,
29208744, 1.4727E+2,
29271225, 1.4768E+2,
29333706, 1.479E+2,
29396188, 1.4855E+2,
29458669, 1.4869E+2,
29521150, 1.4921E+2,
29583631, 1.4973E+2,
29646113, 1.5035E+2,
29708594, 1.5054E+2,
29771075, 1.5115E+2,
29833556, 1.5136E+2,
29896038, 1.5169E+2,
29958519, 1.523E+2,
30021000, 1.5288E+2,
30083481, 1.5274E+2,
30145963, 1.5323E+2,
30208444, 1.5397E+2,
30270925, 1.5433E+2,
30333406, 1.5484E+2,
30395888, 1.5524E+2,
30458369, 1.557E+2,
30520850, 1.5602E+2,
30583331, 1.5655E+2,
30645813, 1.5691E+2,
30708294, 1.5745E+2,
30770775, 1.579E+2,
30833256, 1.5809E+2,
30895738, 1.5929E+2,
30958219, 1.5929E+2,
31020700, 1.5979E+2,
31083181, 1.5998E+2,
31145663, 1.6056E+2,
31208144, 1.6109E+2,
31270625, 1.6131E+2,
31333106, 1.6192E+2,
31395588, 1.6248E+2,
31458069, 1.6313E+2,
31520550, 1.6345E+2,
31583031, 1.6372E+2,
31645513, 1.6423E+2,
31707994, 1.647E+2,
31770475, 1.6524E+2,
31832956, 1.6559E+2,
31895438, 1.6586E+2,
31957919, 1.6643E+2,
32020400, 1.6702E+2,
32082881, 1.6744E+2,
32145363, 1.6782E+2,
32207844, 1.6832E+2,
32270325, 1.6909E+2,
32332806, 1.6974E+2,
32395288, 1.6997E+2,
32457769, 1.7027E+2,
32520250, 1.7088E+2,
32582731, 1.7132E+2,
32645213, 1.716E+2,
32707694, 1.7246E+2,
32770175, 1.7274E+2,
32832656, 1.732E+2,
32895138, 1.738E+2,
32957619, 1.7409E+2,
33020100, 1.7498E+2,
33082581, 1.7522E+2,
33145063, 1.7549E+2,
33207544, 1.7608E+2,
33270025, 1.7682E+2,
33332506, 1.7708E+2,
33394988, 1.7779E+2,
33457469, 1.7812E+2,
33519950, 1.7862E+2,
33582431, 1.7906E+2,
33644913, 1.7957E+2,
33707394, 1.7999E+2,
33769875, 1.8043E+2,
33832356, 1.81E+2,
33894838, 1.8163E+2,
33957319, 1.8209E+2,
34019800, 1.83E+2,
34082281, 1.8284E+2,
34144763, 1.8365E+2,
34207244, 1.8444E+2,
34269725, 1.8461E+2,
34332206, 1.8524E+2,
34394688, 1.8571E+2,
34457169, 1.8641E+2,
34519650, 1.8699E+2,
34582131, 1.8727E+2,
34644613, 1.8754E+2,
34707094, 1.883E+2,
34769575, 1.8861E+2,
34832056, 1.8923E+2,
34894538, 1.8993E+2,
34957019, 1.9067E+2,
35019500, 1.9116E+2,
35081981, 1.9143E+2,
35144463, 1.923E+2,
35206944, 1.926E+2,
35269425, 1.9319E+2,
35331906, 1.9394E+2,
35394388, 1.9434E+2,
35456869, 1.9518E+2,
35519350, 1.9493E+2,
35581831, 1.9581E+2,
35644313, 1.9608E+2,
35706794, 1.9715E+2,
35769275, 1.9743E+2,
35831756, 1.98E+2,
35894238, 1.9873E+2,
35956719, 1.995E+2,
36019200, 1.9966E+2,
36081681, 2.0019E+2,
36144163, 2.0088E+2,
36206644, 2.0162E+2,
36269125, 2.0197E+2,
36331606, 2.0309E+2,
36394088, 2.0306E+2,
36456569, 2.0386E+2,
36519050, 2.0441E+2,
36581531, 2.0485E+2,
36644013, 2.0567E+2,
36706494, 2.062E+2,
36768975, 2.0708E+2,
36831456, 2.0736E+2,
36893938, 2.0807E+2,
36956419, 2.0845E+2,
37018900, 2.0884E+2,
37081381, 2.0977E+2,
37143863, 2.1E+2,
37206344, 2.1102E+2,
37268825, 2.1115E+2,
37331306, 2.1234E+2,
37393788, 2.1308E+2,
37456269, 2.1296E+2,
37518750, 2.1397E+2,
37581231, 2.147E+2,
37643713, 2.1546E+2,
37706194, 2.1582E+2,
37768675, 2.1695E+2,
37831156, 2.1705E+2,
37893638, 2.1794E+2,
37956119, 2.1884E+2,
38018600, 2.1959E+2,
38081081, 2.2003E+2,
38143563, 2.204E+2,
38206044, 2.2117E+2,
38268525, 2.2184E+2,
38331006, 2.225E+2,
38393488, 2.229E+2,
38455969, 2.238E+2,
38518450, 2.2446E+2,
38580931, 2.2536E+2,
38643413, 2.2584E+2,
38705894, 2.2701E+2,
38768375, 2.2709E+2,
38830856, 2.2795E+2,
38893338, 2.2926E+2,
38955819, 2.2945E+2,
39018300, 2.3059E+2,
39080781, 2.3095E+2,
39143263, 2.315E+2,
39205744, 2.3287E+2,
39268225, 2.3384E+2,
39330706, 2.3404E+2,
39393188, 2.3546E+2,
39455669, 2.3548E+2,
39518150, 2.3686E+2,
39580631, 2.3761E+2,
39643113, 2.3795E+2,
39705594, 2.3918E+2,
39768075, 2.4002E+2,
39830556, 2.405E+2,
39893038, 2.4178E+2,
39955519, 2.4251E+2,
40018000, 2.4334E+2,
40080481, 2.4447E+2,
40142963, 2.4496E+2,
40205444, 2.4631E+2,
40267925, 2.4727E+2,
40330406, 2.4824E+2,
40392888, 2.4872E+2,
40455369, 2.4977E+2,
40517850, 2.508E+2,
40580331, 2.5246E+2,
40642813, 2.5345E+2,
40705294, 2.5415E+2,
40767775, 2.5557E+2,
40830256, 2.5644E+2,
40892738, 2.5836E+2,
40955219, 2.5914E+2,
41017700, 2.592E+2,
41080181, 2.61E+2,
41142663, 2.6184E+2,
41205144, 2.633E+2,
41267625, 2.6395E+2,
41330106, 2.6642E+2,
41392588, 2.6691E+2,
41455069, 2.6828E+2,
41517550, 2.6969E+2,
41580031, 2.7058E+2,
41642513, 2.7159E+2,
41704994, 2.7297E+2,
41767475, 2.735E+2,
41829956, 2.7503E+2,
41892438, 2.7645E+2,
41954919, 2.7753E+2,
42017400, 2.7864E+2,
42079881, 2.7961E+2,
42142363, 2.7977E+2,
42204844, 2.8044E+2,
42267325, 2.7972E+2,
42329806, 2.8025E+2,
42392288, 2.8039E+2,
42454769, 2.8125E+2,
42517250, 2.8045E+2,
42579731, 2.8069E+2,
42642213, 2.8053E+2,
42704694, 2.8005E+2,
42767175, 2.7863E+2,
42829656, 2.7797E+2,
42892138, 2.7842E+2,
42954619, 2.77E+2,
43017100, 2.7567E+2,
43079581, 2.7506E+2,
43142063, 2.7416E+2,
43204544, 2.7383E+2,
43267025, 2.7244E+2,
43329506, 2.722E+2,
43391988, 2.7117E+2,
43454469, 2.6955E+2,
43516950, 2.6917E+2,
43579431, 2.6884E+2,
43641913, 2.68E+2,
43704394, 2.6692E+2,
43766875, 2.6655E+2,
43829356, 2.6589E+2,
43891838, 2.6481E+2,
43954319, 2.6464E+2,
44016800, 2.6316E+2,
44079281, 2.6288E+2,
44141763, 2.6286E+2,
44204244, 2.6133E+2,
44266725, 2.6167E+2,
44329206, 2.6053E+2,
44391688, 2.5989E+2,
44454169, 2.595E+2,
44516650, 2.595E+2,
44579131, 2.5933E+2,
44641613, 2.5956E+2,
44704094, 2.5967E+2,
44766575, 2.5989E+2,
44829056, 2.6133E+2,
44891538, 2.62E+2,
44954019, 2.6319E+2,
45016500, 2.6363E+2,
45078981, 2.6469E+2,
45141463, 2.6523E+2,
45203944, 2.6638E+2,
45266425, 2.6723E+2,
45328906, 2.6844E+2,
45391388, 2.6959E+2,
45453869, 2.7098E+2,
45516350, 2.7283E+2,
45578831, 2.7317E+2,
45641313, 2.7419E+2,
45703794, 2.7544E+2,
45766275, 2.7653E+2,
45828756, 2.7756E+2,
45891238, 2.7784E+2,
45953719, 2.7975E+2,
46016200, 2.8067E+2,
46078681, 2.8256E+2,
46141163, 2.8367E+2,
46203644, 2.8492E+2,
46266125, 2.8503E+2,
46328606, 2.8634E+2,
46391088, 2.8838E+2,
46453569, 2.8822E+2,
46516050, 2.9008E+2,
46578531, 2.9161E+2,
46641013, 2.9197E+2,
46703494, 2.9333E+2,
46765975, 2.9409E+2,
46828456, 2.9603E+2,
46890938, 2.9625E+2,
46953419, 2.9739E+2,
47015900, 2.9845E+2,
47078381, 2.9911E+2,
47140863, 3.0066E+2,
47203344, 3.0227E+2,
47265825, 3.025E+2,
47328306, 3.0308E+2,
47390788, 3.0402E+2,
47453269, 3.0645E+2,
47515750, 3.0603E+2,
47578231, 3.075E+2,
47640713, 3.0898E+2,
47703194, 3.0991E+2,
47765675, 3.113E+2,
47828156, 3.1198E+2,
47890638, 3.1309E+2,
47953119, 3.1331E+2,
48015600, 3.1531E+2,
48078081, 3.1727E+2,
48140563, 3.1731E+2,
48203044, 3.1872E+2,
48265525, 3.192E+2,
48328006, 3.2014E+2,
48390488, 3.2184E+2,
48452969, 3.2347E+2,
48515450, 3.2361E+2,
48577931, 3.2539E+2,
48640413, 3.2517E+2,
48702894, 3.2808E+2,
48765375, 3.2831E+2,
48827856, 3.2867E+2,
48890338, 3.3141E+2,
48952819, 3.3114E+2,
49015300, 3.3142E+2,
49077781, 3.3369E+2,
49140263, 3.3464E+2,
49202744, 3.3533E+2,
49265225, 3.368E+2,
49327706, 3.3673E+2,
49390188, 3.3867E+2,
49452669, 3.42E+2,
49515150, 3.4152E+2,
49577631, 3.4369E+2,
49640113, 3.4331E+2,
49702594, 3.4402E+2,
49765075, 3.4497E+2,
49827556, 3.4642E+2,
49890038, 3.48E+2,
49952519, 3.4869E+2,
50015000, 3.4952E+2,
50077481, 3.4991E+2,
50139963, 3.5267E+2,
50202444, 3.5447E+2,
50264925, 3.5414E+2,
50327406, 3.5516E+2,
50389888, 3.5575E+2,
50452369, 3.5728E+2,
50514850, 3.5964E+2,
50577331, 3.6086E+2,
50639813, 3.6153E+2,
50702294, 3.6255E+2,
50764775, 3.6463E+2,
50827256, 3.6344E+2,
50889738, 3.6613E+2,
50952219, 3.6617E+2,
51014700, 3.6914E+2,
51077181, 3.7048E+2,
51139663, 3.7136E+2,
51202144, 3.7259E+2,
51264625, 3.7372E+2,
51327106, 3.7491E+2,
51389588, 3.7514E+2,
51452069, 3.76E+2,
51514550, 3.7853E+2,
51577031, 3.8E+2,
51639513, 3.8023E+2,
51701994, 3.815E+2,
51764475, 3.8306E+2,
51826956, 3.8422E+2,
51889438, 3.848E+2,
51951919, 3.868E+2,
52014400, 3.8895E+2,
52076881, 3.8789E+2,
52139363, 3.8916E+2,
52201844, 3.9169E+2,
52264325, 3.9344E+2,
52326806, 3.9403E+2,
52389288, 3.9566E+2,
52451769, 3.9783E+2,
52514250, 3.9931E+2,
52576731, 3.9922E+2,
52639213, 4.0064E+2,
52701694, 4.0241E+2,
52764175, 4.0341E+2,
52826656, 4.0497E+2,
52889138, 4.0608E+2,
52951619, 4.0692E+2,
53014100, 4.0783E+2,
53076581, 4.0917E+2,
53139063, 4.11E+2,
53201544, 4.117E+2,
53264025, 4.1417E+2,
53326506, 4.1531E+2,
53388988, 4.1633E+2,
53451469, 4.167E+2,
53513950, 4.1914E+2,
53576431, 4.2138E+2,
53638913, 4.2255E+2,
53701394, 4.245E+2,
53763875, 4.2702E+2,
53826356, 4.2711E+2,
53888838, 4.2869E+2,
53951319, 4.3123E+2,
54013800, 4.315E+2,
54076281, 4.3306E+2,
54138763, 4.3328E+2,
54201244, 4.3594E+2,
54263725, 4.3714E+2,
54326206, 4.3767E+2,
54388688, 4.3786E+2,
54451169, 4.4373E+2,
54513650, 4.4183E+2,
54576131, 4.4427E+2,
54638613, 4.4622E+2,
54701094, 4.4898E+2,
54763575, 4.463E+2,
54826056, 4.4892E+2,
54888538, 4.5367E+2,
54951019, 4.5291E+2,
55013500, 4.5659E+2,
55075981, 4.5709E+2,
55138463, 4.5884E+2,
55200944, 4.6103E+2,
55263425, 4.6308E+2,
55325906, 4.6109E+2,
55388388, 4.6478E+2,
55450869, 4.6783E+2,
55513350, 4.6541E+2,
55575831, 4.693E+2,
55638313, 4.7022E+2,
55700794, 4.733E+2,
55763275, 4.7498E+2,
55825756, 4.7728E+2,
55888238, 4.8114E+2,
55950719, 4.8123E+2,
56013200, 4.8113E+2,
56075681, 4.8258E+2,
56138163, 4.8559E+2,
56200644, 4.8577E+2,
56263125, 4.878E+2,
56325606, 4.8903E+2,
56388088, 4.9353E+2,
56450569, 4.9348E+2,
56513050, 4.9855E+2,
56575531, 4.9645E+2,
56638013, 4.9914E+2,
56700494, 4.9923E+2,
56762975, 5.0144E+2,
56825456, 5.0503E+2,
56887938, 5.0789E+2,
56950419, 5.0805E+2,
57012900, 5.0875E+2,
57075381, 5.1103E+2,
57137863, 5.1186E+2,
57200344, 5.1478E+2,
57262825, 5.1978E+2,
57325306, 5.1672E+2,
57387788, 5.2278E+2,
57450269, 5.2169E+2,
57512750, 5.2569E+2,
57575231, 5.2653E+2,
57637713, 5.3213E+2,
57700194, 5.2913E+2,
57762675, 5.3388E+2,
57825156, 5.3244E+2,
57887638, 5.3588E+2,
57950119, 5.3769E+2,
58012600, 5.4278E+2,
58075081, 5.4128E+2,
58137563, 5.4269E+2,
58200044, 5.46E+2,
58262525, 5.4922E+2,
58325006, 5.4716E+2,
58387488, 5.5334E+2,
58449969, 5.5594E+2,
58512450, 5.5478E+2,
58574931, 5.6041E+2,
58637413, 5.6291E+2,
58699894, 5.6541E+2,
58762375, 5.6184E+2,
58824856, 5.6622E+2,
58887338, 5.735E+2,
58949819, 5.7166E+2,
59012300, 5.7353E+2,
59074781, 5.7722E+2,
59137263, 5.7897E+2,
59199744, 5.8159E+2,
59262225, 5.8778E+2,
59324706, 5.8684E+2,
59387188, 5.91E+2,
59449669, 5.9288E+2,
59512150, 5.9594E+2,
59574631, 5.9531E+2,
59637113, 5.9506E+2,
59699594, 6.0309E+2,
59762075, 6.0553E+2,
59824556, 6.0734E+2,
59887038, 6.0638E+2,
59949519, 6.1125E+2,
60012000, 6.1284E+2,
60074481, 6.1537E+2,
60136963, 6.1534E+2,
60199444, 6.2263E+2,
60261925, 6.1953E+2,
60324406, 6.2556E+2,
60386888, 6.2825E+2,
60449369, 6.2872E+2,
60511850, 6.3088E+2,
60574331, 6.3681E+2,
60636813, 6.3872E+2,
60699294, 6.4244E+2,
60761775, 6.4469E+2,
60824256, 6.4547E+2,
60886738, 6.5188E+2,
60949219, 6.4788E+2,
61011700, 6.5153E+2,
61074181, 6.6013E+2,
61136663, 6.6366E+2,
61199144, 6.6706E+2,
61261625, 6.6856E+2,
61324106, 6.6897E+2,
61386588, 6.7306E+2,
61449069, 6.7388E+2,
61511550, 6.7925E+2,
61574031, 6.8253E+2,
61636513, 6.8253E+2,
61698994, 6.8678E+2,
61761475, 6.8666E+2,
61823956, 6.9497E+2,
61886438, 6.9919E+2,
61948919, 6.9703E+2,
62011400, 7.0241E+2,
62073881, 7.0766E+2,
