NA, FW_VERSION, FW_DATE 
8090081, 4.4162E+1,
8152563, 4.4479E+1,
8215044, 4.485E+1,
8277525, 4.5131E+1,
8340006, 4.5453E+1,
8402488, 4.5766E+1,
8464969, 4.6174E+1,
8527450, 4.6547E+1,
8589931, 4.6846E+1,
8652413, 4.7225E+1,
8714894, 4.7537E+1,
8777375, 4.7854E+1,
8839856, 4.8246E+1,
8902338, 4.8594E+1,
8964819, 4.8846E+1,
9027300, 4.9299E+1,
9089781, 4.9557E+1,
9152263, 4.9924E+1,
9214744, 5.0326E+1,
9277225, 5.0586E+1,
9339706, 5.0955E+1,
9402188, 5.1287E+1,
9464669, 5.1605E+1,
9527150, 5.2057E+1,
9589631, 5.2254E+1,
9652113, 5.2676E+1,
9714594, 5.3035E+1,
9777075, 5.3344E+1,
9839556, 5.3725E+1,
9902038, 5.4033E+1,
9964519, 5.4303E+1,
10027000, 5.4648E+1,
10089481, 5.5055E+1,
10151963, 5.5389E+1,
10214444, 5.5744E+1,
10276925, 5.6055E+1,
10339406, 5.6418E+1,
10401888, 5.6699E+1,
10464369, 5.7066E+1,
10526850, 5.7482E+1,
10589331, 5.7842E+1,
10651813, 5.8109E+1,
10714294, 5.8375E+1,
10776775, 5.8781E+1,
10839256, 5.9193E+1,
10901738, 5.9521E+1,
10964219, 5.984E+1,
11026700, 6.0207E+1,
11089181, 6.0533E+1,
11151663, 6.0855E+1,
11214144, 6.1264E+1,
11276625, 6.1697E+1,
11339106, 6.1945E+1,
11401588, 6.2334E+1,
11464069, 6.2592E+1,
11526550, 6.2994E+1,
11589031, 6.3406E+1,
11651513, 6.3686E+1,
11713994, 6.4047E+1,
11776475, 6.4336E+1,
11838956, 6.4711E+1,
11901438, 6.5113E+1,
11963919, 6.5383E+1,
12026400, 6.5809E+1,
12088881, 6.6078E+1,
12151363, 6.6457E+1,
12213844, 6.6855E+1,
12276325, 6.7148E+1,
12338806, 6.7438E+1,
12401288, 6.7793E+1,
12463769, 6.8238E+1,
12526250, 6.8551E+1,
12588731, 6.8848E+1,
12651213, 6.9328E+1,
12713694, 6.9625E+1,
12776175, 6.9934E+1,
12838656, 7.0391E+1,
12901138, 7.0758E+1,
12963619, 7.0902E+1,
13026100, 7.1305E+1,
13088581, 7.1688E+1,
13151063, 7.2156E+1,
13213544, 7.2445E+1,
13276025, 7.2816E+1,
13338506, 7.3078E+1,
13400988, 7.3438E+1,
13463469, 7.384E+1,
13525950, 7.4199E+1,
13588431, 7.4508E+1,
13650913, 7.484E+1,
13713394, 7.5238E+1,
13775875, 7.5574E+1,
13838356, 7.5965E+1,
13900838, 7.6332E+1,
13963319, 7.668E+1,
14025800, 7.7E+1,
14088281, 7.7449E+1,
14150763, 7.775E+1,
14213244, 7.8191E+1,
14275725, 7.8297E+1,
14338206, 7.8871E+1,
14400688, 7.9266E+1,
14463169, 7.9551E+1,
14525650, 7.9953E+1,
14588131, 8.023E+1,
14650613, 8.0566E+1,
14713094, 8.0895E+1,
14775575, 8.125E+1,
14838056, 8.1676E+1,
14900538, 8.2027E+1,
14963019, 8.2258E+1,
15025500, 8.2715E+1,
15087981, 8.3176E+1,
15150463, 8.3375E+1,
15212944, 8.3895E+1,
15275425, 8.4148E+1,
15337906, 8.452E+1,
15400388, 8.4918E+1,
15462869, 8.5316E+1,
15525350, 8.5453E+1,
15587831, 8.5949E+1,
15650313, 8.6437E+1,
15712794, 8.6645E+1,
15775275, 8.6988E+1,
15837756, 8.7363E+1,
15900238, 8.7742E+1,
15962719, 8.8074E+1,
16025200, 8.8562E+1,
16087681, 8.8879E+1,
16150163, 8.9266E+1,
16212644, 8.9695E+1,
16275125, 9.0059E+1,
16337606, 9.0336E+1,
16400088, 9.0797E+1,
16462569, 9.1E+1,
16525050, 9.1539E+1,
16587531, 9.1707E+1,
16650013, 9.2309E+1,
16712494, 9.2551E+1,
16774975, 9.2867E+1,
16837456, 9.3254E+1,
16899938, 9.3641E+1,
16962419, 9.4082E+1,
17024900, 9.4445E+1,
17087381, 9.4758E+1,
17149863, 9.5109E+1,
17212344, 9.5527E+1,
17274825, 9.5867E+1,
17337306, 9.6203E+1,
17399788, 9.666E+1,
17462269, 9.7004E+1,
17524750, 9.732E+1,
17587231, 9.7793E+1,
17649713, 9.8164E+1,
17712194, 9.8523E+1,
17774675, 9.8863E+1,
17837156, 9.9391E+1,
17899638, 9.9547E+1,
17962119, 9.9898E+1,
18024600, 1.0031E+2,
18087081, 1.0068E+2,
18149563, 1.0125E+2,
18212044, 1.0149E+2,
18274525, 1.0197E+2,
18337006, 1.0236E+2,
18399488, 1.0271E+2,
18461969, 1.0312E+2,
18524450, 1.0336E+2,
18586931, 1.0375E+2,
18649413, 1.0421E+2,
18711894, 1.0448E+2,
18774375, 1.0492E+2,
18836856, 1.0538E+2,
18899338, 1.0568E+2,
18961819, 1.0625E+2,
19024300, 1.0647E+2,
19086781, 1.069E+2,
19149263, 1.0718E+2,
19211744, 1.0762E+2,
19274225, 1.0796E+2,
19336706, 1.0845E+2,
19399188, 1.0868E+2,
19461669, 1.0924E+2,
19524150, 1.0954E+2,
19586631, 1.1002E+2,
19649113, 1.1046E+2,
19711594, 1.1075E+2,
19774075, 1.1128E+2,
19836556, 1.1148E+2,
19899038, 1.1196E+2,
19961519, 1.1233E+2,
20024000, 1.1291E+2,
20086481, 1.1309E+2,
20148963, 1.1339E+2,
20211444, 1.1385E+2,
20273925, 1.1426E+2,
20336406, 1.1468E+2,
20398888, 1.1494E+2,
20461369, 1.1551E+2,
20523850, 1.1584E+2,
20586331, 1.163E+2,
20648813, 1.166E+2,
20711294, 1.1701E+2,
20773775, 1.1737E+2,
20836256, 1.178E+2,
20898738, 1.182E+2,
20961219, 1.185E+2,
21023700, 1.1898E+2,
21086181, 1.1947E+2,
21148663, 1.1987E+2,
21211144, 1.2009E+2,
21273625, 1.2059E+2,
21336106, 1.2098E+2,
21398588, 1.2133E+2,
21461069, 1.2184E+2,
21523550, 1.2213E+2,
21586031, 1.2262E+2,
21648513, 1.229E+2,
21710994, 1.2352E+2,
21773475, 1.2365E+2,
21835956, 1.2425E+2,
21898438, 1.2455E+2,
21960919, 1.2499E+2,
22023400, 1.2542E+2,
22085881, 1.2573E+2,
22148363, 1.2621E+2,
22210844, 1.2662E+2,
22273325, 1.272E+2,
22335806, 1.2754E+2,
22398288, 1.2784E+2,
22460769, 1.2826E+2,
22523250, 1.2854E+2,
22585731, 1.2922E+2,
22648213, 1.2952E+2,
22710694, 1.297E+2,
22773175, 1.3038E+2,
22835656, 1.3095E+2,
22898138, 1.3116E+2,
22960619, 1.3171E+2,
23023100, 1.3202E+2,
23085581, 1.3249E+2,
23148063, 1.329E+2,
23210544, 1.3322E+2,
23273025, 1.3357E+2,
23335506, 1.3416E+2,
23397988, 1.3467E+2,
23460469, 1.3507E+2,
23522950, 1.3516E+2,
23585431, 1.3584E+2,
23647913, 1.3602E+2,
23710394, 1.3661E+2,
23772875, 1.3708E+2,
23835356, 1.3755E+2,
23897838, 1.3782E+2,
23960319, 1.3843E+2,
24022800, 1.3873E+2,
24085281, 1.392E+2,
24147763, 1.3973E+2,
24210244, 1.4016E+2,
24272725, 1.4047E+2,
24335206, 1.4096E+2,
24397688, 1.4106E+2,
24460169, 1.4193E+2,
24522650, 1.4226E+2,
24585131, 1.4266E+2,
24647613, 1.4303E+2,
24710094, 1.433E+2,
24772575, 1.4409E+2,
24835056, 1.4435E+2,
24897538, 1.447E+2,
24960019, 1.4521E+2,
25022500, 1.4555E+2,
25084981, 1.4598E+2,
25147463, 1.4659E+2,
25209944, 1.4701E+2,
25272425, 1.4752E+2,
25334906, 1.4782E+2,
25397388, 1.4793E+2,
25459869, 1.4867E+2,
25522350, 1.4917E+2,
25584831, 1.4948E+2,
25647313, 1.4988E+2,
25709794, 1.5065E+2,
25772275, 1.5105E+2,
25834756, 1.5163E+2,
25897238, 1.5205E+2,
25959719, 1.5224E+2,
26022200, 1.5277E+2,
26084681, 1.5325E+2,
26147163, 1.5354E+2,
26209644, 1.5438E+2,
26272125, 1.5452E+2,
26334606, 1.5498E+2,
26397088, 1.5556E+2,
26459569, 1.5578E+2,
26522050, 1.5643E+2,
26584531, 1.5691E+2,
26647013, 1.5715E+2,
26709494, 1.5771E+2,
26771975, 1.5795E+2,
26834456, 1.583E+2,
26896938, 1.5936E+2,
26959419, 1.5947E+2,
27021900, 1.598E+2,
27084381, 1.6038E+2,
27146863, 1.6067E+2,
27209344, 1.6138E+2,
27271825, 1.6223E+2,
27334306, 1.6242E+2,
27396788, 1.6267E+2,
27459269, 1.6318E+2,
27521750, 1.6408E+2,
27584231, 1.64E+2,
27646713, 1.6459E+2,
27709194, 1.6509E+2,
27771675, 1.6587E+2,
27834156, 1.6612E+2,
27896638, 1.6641E+2,
27959119, 1.6705E+2,
28021600, 1.6759E+2,
28084081, 1.6764E+2,
28146563, 1.6788E+2,
28209044, 1.6906E+2,
28271525, 1.6973E+2,
28334006, 1.7005E+2,
28396488, 1.7027E+2,
28458969, 1.7073E+2,
28521450, 1.7148E+2,
28583931, 1.7213E+2,
28646413, 1.7223E+2,
28708894, 1.7266E+2,
28771375, 1.7336E+2,
28833856, 1.7382E+2,
28896338, 1.7436E+2,
28958819, 1.7468E+2,
29021300, 1.7534E+2,
29083781, 1.7567E+2,
29146263, 1.7635E+2,
29208744, 1.7653E+2,
29271225, 1.7703E+2,
29333706, 1.778E+2,
29396188, 1.7834E+2,
29458669, 1.787E+2,
29521150, 1.7904E+2,
29583631, 1.7963E+2,
29646113, 1.8016E+2,
29708594, 1.8038E+2,
29771075, 1.8091E+2,
29833556, 1.815E+2,
29896038, 1.8234E+2,
29958519, 1.8261E+2,
30021000, 1.833E+2,
30083481, 1.8368E+2,
30145963, 1.8384E+2,
30208444, 1.8451E+2,
30270925, 1.8466E+2,
30333406, 1.8541E+2,
30395888, 1.8605E+2,
30458369, 1.8665E+2,
30520850, 1.8677E+2,
30583331, 1.8735E+2,
30645813, 1.8802E+2,
30708294, 1.8866E+2,
30770775, 1.8935E+2,
30833256, 1.8951E+2,
30895738, 1.9028E+2,
30958219, 1.9054E+2,
31020700, 1.9126E+2,
31083181, 1.915E+2,
31145663, 1.9228E+2,
31208144, 1.9284E+2,
31270625, 1.9308E+2,
31333106, 1.9415E+2,
31395588, 1.945E+2,
31458069, 1.9497E+2,
31520550, 1.9558E+2,
31583031, 1.9613E+2,
31645513, 1.9636E+2,
31707994, 1.9725E+2,
31770475, 1.9779E+2,
31832956, 1.9813E+2,
31895438, 1.9862E+2,
31957919, 1.9891E+2,
32020400, 1.9964E+2,
32082881, 2.0006E+2,
32145363, 2.0073E+2,
32207844, 2.0128E+2,
32270325, 2.0184E+2,
32332806, 2.0284E+2,
32395288, 2.0334E+2,
32457769, 2.0353E+2,
32520250, 2.0416E+2,
32582731, 2.0459E+2,
32645213, 2.049E+2,
32707694, 2.0629E+2,
32770175, 2.0628E+2,
32832656, 2.0664E+2,
32895138, 2.0714E+2,
32957619, 2.0741E+2,
33020100, 2.0877E+2,
33082581, 2.0884E+2,
33145063, 2.095E+2,
33207544, 2.099E+2,
33270025, 2.1033E+2,
33332506, 2.1123E+2,
33394988, 2.118E+2,
33457469, 2.1233E+2,
33519950, 2.1301E+2,
33582431, 2.1345E+2,
33644913, 2.1412E+2,
33707394, 2.1445E+2,
33769875, 2.1569E+2,
33832356, 2.1547E+2,
33894838, 2.1649E+2,
33957319, 2.168E+2,
34019800, 2.1774E+2,
34082281, 2.1804E+2,
34144763, 2.1876E+2,
34207244, 2.1914E+2,
34269725, 2.1985E+2,
34332206, 2.2021E+2,
34394688, 2.2098E+2,
34457169, 2.2146E+2,
34519650, 2.2204E+2,
34582131, 2.2216E+2,
34644613, 2.2311E+2,
34707094, 2.2418E+2,
34769575, 2.2427E+2,
34832056, 2.2501E+2,
34894538, 2.2555E+2,
34957019, 2.2637E+2,
35019500, 2.2706E+2,
35081981, 2.2743E+2,
35144463, 2.2806E+2,
35206944, 2.2852E+2,
35269425, 2.2906E+2,
35331906, 2.298E+2,
35394388, 2.3083E+2,
35456869, 2.3188E+2,
35519350, 2.3124E+2,
35581831, 2.3223E+2,
35644313, 2.3242E+2,
35706794, 2.3391E+2,
35769275, 2.3438E+2,
35831756, 2.3445E+2,
35894238, 2.3517E+2,
35956719, 2.3587E+2,
36019200, 2.3641E+2,
36081681, 2.3748E+2,
36144163, 2.3767E+2,
36206644, 2.3821E+2,
36269125, 2.3886E+2,
36331606, 2.3988E+2,
36394088, 2.3994E+2,
36456569, 2.4067E+2,
36519050, 2.4191E+2,
36581531, 2.4243E+2,
36644013, 2.4339E+2,
36706494, 2.432E+2,
36768975, 2.4486E+2,
36831456, 2.4434E+2,
36893938, 2.4572E+2,
36956419, 2.4571E+2,
37018900, 2.4594E+2,
37081381, 2.4692E+2,
37143863, 2.4738E+2,
37206344, 2.4915E+2,
37268825, 2.4838E+2,
37331306, 2.5018E+2,
37393788, 2.5133E+2,
37456269, 2.5096E+2,
37518750, 2.5186E+2,
37581231, 2.5318E+2,
37643713, 2.5323E+2,
37706194, 2.5391E+2,
37768675, 2.5453E+2,
37831156, 2.5479E+2,
37893638, 2.56E+2,
37956119, 2.5669E+2,
38018600, 2.5713E+2,
38081081, 2.5858E+2,
38143563, 2.587E+2,
38206044, 2.5989E+2,
38268525, 2.5969E+2,
38331006, 2.6048E+2,
38393488, 2.6105E+2,
38455969, 2.6233E+2,
38518450, 2.6266E+2,
38580931, 2.6384E+2,
38643413, 2.6386E+2,
38705894, 2.653E+2,
38768375, 2.6516E+2,
38830856, 2.6627E+2,
38893338, 2.6764E+2,
38955819, 2.6755E+2,
39018300, 2.6791E+2,
39080781, 2.6856E+2,
39143263, 2.6973E+2,
39205744, 2.7089E+2,
39268225, 2.7131E+2,
39330706, 2.7078E+2,
39393188, 2.7252E+2,
39455669, 2.7277E+2,
39518150, 2.7447E+2,
39580631, 2.7417E+2,
39643113, 2.7556E+2,
39705594, 2.7569E+2,
39768075, 2.7708E+2,
39830556, 2.7783E+2,
39893038, 2.7856E+2,
39955519, 2.7914E+2,
40018000, 2.7994E+2,
40080481, 2.8027E+2,
40142963, 2.8133E+2,
40205444, 2.8169E+2,
40267925, 2.8278E+2,
40330406, 2.832E+2,
40392888, 2.8423E+2,
40455369, 2.8477E+2,
40517850, 2.8577E+2,
40580331, 2.8688E+2,
40642813, 2.8775E+2,
40705294, 2.8741E+2,
40767775, 2.8945E+2,
40830256, 2.9031E+2,
40892738, 2.9106E+2,
40955219, 2.9216E+2,
41017700, 2.92E+2,
41080181, 2.9291E+2,
41142663, 2.9408E+2,
41205144, 2.9467E+2,
41267625, 2.9331E+2,
41330106, 2.9625E+2,
41392588, 2.962E+2,
41455069, 2.9686E+2,
41517550, 2.9789E+2,
41580031, 2.9864E+2,
41642513, 2.9977E+2,
41704994, 2.9995E+2,
41767475, 3.002E+2,
41829956, 3.0217E+2,
41892438, 3.0291E+2,
41954919, 3.0431E+2,
42017400, 3.0409E+2,
42079881, 3.0531E+2,
42142363, 3.0628E+2,
42204844, 3.0702E+2,
42267325, 3.0669E+2,
42329806, 3.0791E+2,
42392288, 3.0863E+2,
42454769, 3.1039E+2,
42517250, 3.1023E+2,
42579731, 3.1178E+2,
42642213, 3.1244E+2,
42704694, 3.1317E+2,
42767175, 3.1461E+2,
42829656, 3.1427E+2,
42892138, 3.1619E+2,
42954619, 3.1695E+2,
43017100, 3.1669E+2,
43079581, 3.1783E+2,
43142063, 3.1891E+2,
43204544, 3.188E+2,
43267025, 3.2013E+2,
43329506, 3.2197E+2,
43391988, 3.235E+2,
43454469, 3.2252E+2,
43516950, 3.2395E+2,
43579431, 3.255E+2,
43641913, 3.2644E+2,
43704394, 3.262E+2,
43766875, 3.2797E+2,
43829356, 3.2828E+2,
43891838, 3.2913E+2,
43954319, 3.2969E+2,
44016800, 3.3023E+2,
44079281, 3.3164E+2,
44141763, 3.3295E+2,
44204244, 3.3361E+2,
44266725, 3.3616E+2,
44329206, 3.3534E+2,
44391688, 3.3678E+2,
44454169, 3.3631E+2,
44516650, 3.3789E+2,
44579131, 3.3978E+2,
44641613, 3.3991E+2,
44704094, 3.4091E+2,
44766575, 3.4178E+2,
44829056, 3.4327E+2,
44891538, 3.4525E+2,
44954019, 3.4513E+2,
45016500, 3.4644E+2,
45078981, 3.4709E+2,
45141463, 3.4702E+2,
45203944, 3.483E+2,
45266425, 3.4905E+2,
45328906, 3.4959E+2,
45391388, 3.513E+2,
45453869, 3.5261E+2,
45516350, 3.5381E+2,
45578831, 3.5469E+2,
45641313, 3.5472E+2,
45703794, 3.5555E+2,
45766275, 3.5652E+2,
45828756, 3.5823E+2,
45891238, 3.5794E+2,
45953719, 3.5942E+2,
46016200, 3.6055E+2,
46078681, 3.6203E+2,
46141163, 3.6313E+2,
46203644, 3.6453E+2,
46266125, 3.632E+2,
46328606, 3.6436E+2,
46391088, 3.6716E+2,
46453569, 3.6623E+2,
46516050, 3.6898E+2,
46578531, 3.7103E+2,
46641013, 3.7047E+2,
46703494, 3.7161E+2,
46765975, 3.7203E+2,
46828456, 3.7419E+2,
46890938, 3.7311E+2,
46953419, 3.7575E+2,
47015900, 3.778E+2,
47078381, 3.7786E+2,
47140863, 3.7798E+2,
47203344, 3.815E+2,
47265825, 3.8048E+2,
47328306, 3.8077E+2,
47390788, 3.8134E+2,
47453269, 3.8372E+2,
47515750, 3.832E+2,
47578231, 3.8525E+2,
47640713, 3.8798E+2,
47703194, 3.8875E+2,
47765675, 3.8925E+2,
47828156, 3.8997E+2,
47890638, 3.9069E+2,
47953119, 3.9219E+2,
48015600, 3.9511E+2,
48078081, 3.9583E+2,
48140563, 3.9522E+2,
48203044, 3.9794E+2,
48265525, 3.9858E+2,
48328006, 3.9952E+2,
48390488, 4.0031E+2,
48452969, 4.0373E+2,
48515450, 4.0206E+2,
48577931, 4.0456E+2,
48640413, 4.0439E+2,
48702894, 4.0778E+2,
48765375, 4.0733E+2,
48827856, 4.0761E+2,
48890338, 4.1078E+2,
48952819, 4.1027E+2,
49015300, 4.118E+2,
49077781, 4.1484E+2,
49140263, 4.1409E+2,
49202744, 4.1608E+2,
49265225, 4.1597E+2,
49327706, 4.1606E+2,
49390188, 4.1845E+2,
49452669, 4.2042E+2,
49515150, 4.2188E+2,
49577631, 4.2445E+2,
49640113, 4.2428E+2,
49702594, 4.2527E+2,
49765075, 4.2472E+2,
49827556, 4.2841E+2,
49890038, 4.2767E+2,
49952519, 4.3041E+2,
50015000, 4.3098E+2,
50077481, 4.3108E+2,
50139963, 4.332E+2,
50202444, 4.3486E+2,
50264925, 4.3534E+2,
50327406, 4.3656E+2,
50389888, 4.3806E+2,
50452369, 4.4011E+2,
50514850, 4.4108E+2,
50577331, 4.4316E+2,
50639813, 4.4467E+2,
50702294, 4.4633E+2,
50764775, 4.4486E+2,
50827256, 4.4622E+2,
50889738, 4.4777E+2,
50952219, 4.473E+2,
51014700, 4.5258E+2,
51077181, 4.5291E+2,
51139663, 4.5238E+2,
51202144, 4.5664E+2,
51264625, 4.5616E+2,
51327106, 4.5595E+2,
51389588, 4.5991E+2,
51452069, 4.5717E+2,
51514550, 4.6278E+2,
51577031, 4.6473E+2,
51639513, 4.6597E+2,
51701994, 4.6555E+2,
51764475, 4.6772E+2,
51826956, 4.6725E+2,
51889438, 4.6911E+2,
51951919, 4.7081E+2,
52014400, 4.7409E+2,
52076881, 4.7109E+2,
52139363, 4.7363E+2,
52201844, 4.7675E+2,
52264325, 4.8128E+2,
52326806, 4.7733E+2,
52389288, 4.8206E+2,
52451769, 4.8278E+2,
52514250, 4.8463E+2,
52576731, 4.8397E+2,
52639213, 4.8791E+2,
52701694, 4.8889E+2,
52764175, 4.8972E+2,
52826656, 4.912E+2,
52889138, 4.9059E+2,
52951619, 4.9313E+2,
53014100, 4.9063E+2,
53076581, 4.9477E+2,
53139063, 4.9567E+2,
53201544, 4.9848E+2,
53264025, 5.0084E+2,
53326506, 5.015E+2,
53388988, 5.0214E+2,
53451469, 5.0277E+2,
53513950, 5.0636E+2,
53576431, 5.0706E+2,
53638913, 5.0869E+2,
53701394, 5.1131E+2,
53763875, 5.1322E+2,
53826356, 5.1578E+2,
53888838, 5.16E+2,
53951319, 5.1781E+2,
54013800, 5.1975E+2,
54076281, 5.2234E+2,
54138763, 5.2156E+2,
54201244, 5.2525E+2,
54263725, 5.245E+2,
54326206, 5.2716E+2,
54388688, 5.2369E+2,
54451169, 5.2988E+2,
54513650, 5.3178E+2,
54576131, 5.3116E+2,
54638613, 5.3675E+2,
54701094, 5.3575E+2,
54763575, 5.3819E+2,
54826056, 5.3878E+2,
54888538, 5.4013E+2,
54951019, 5.3994E+2,
55013500, 5.4328E+2,
55075981, 5.4084E+2,
55138463, 5.4741E+2,
55200944, 5.4991E+2,
55263425, 5.5225E+2,
55325906, 5.4972E+2,
55388388, 5.5134E+2,
55450869, 5.5641E+2,
55513350, 5.555E+2,
55575831, 5.585E+2,
55638313, 5.59E+2,
55700794, 5.6119E+2,
55763275, 5.6128E+2,
55825756, 5.6513E+2,
55888238, 5.675E+2,
55950719, 5.6541E+2,
56013200, 5.6719E+2,
56075681, 5.69E+2,
56138163, 5.7103E+2,
56200644, 5.7309E+2,
56263125, 5.7231E+2,
56325606, 5.7556E+2,
56388088, 5.8094E+2,
56450569, 5.7816E+2,
56513050, 5.8294E+2,
56575531, 5.7925E+2,
56638013, 5.8409E+2,
56700494, 5.8459E+2,
56762975, 5.8416E+2,
56825456, 5.8759E+2,
56887938, 5.9197E+2,
56950419, 5.8619E+2,
57012900, 5.8875E+2,
57075381, 5.9088E+2,
57137863, 5.9356E+2,
57200344, 5.9628E+2,
57262825, 5.9591E+2,
57325306, 5.9334E+2,
57387788, 6.0316E+2,
57450269, 5.9984E+2,
57512750, 6.0175E+2,
57575231, 6.0088E+2,
57637713, 6.0569E+2,
57700194, 6.0359E+2,
57762675, 6.0581E+2,
57825156, 6.0613E+2,
57887638, 6.0941E+2,
57950119, 6.0897E+2,
58012600, 6.1328E+2,
58075081, 6.1241E+2,
58137563, 6.0881E+2,
58200044, 6.1406E+2,
58262525, 6.1806E+2,
58325006, 6.1406E+2,
58387488, 6.1922E+2,
58449969, 6.2034E+2,
58512450, 6.2078E+2,
58574931, 6.2228E+2,
58637413, 6.2497E+2,
58699894, 6.2397E+2,
58762375, 6.2144E+2,
58824856, 6.2331E+2,
58887338, 6.3016E+2,
58949819, 6.3297E+2,
59012300, 6.2719E+2,
59074781, 6.2975E+2,
59137263, 6.3866E+2,
59199744, 6.3725E+2,
59262225, 6.3938E+2,
59324706, 6.3897E+2,
59387188, 6.4088E+2,
59449669, 6.4441E+2,
59512150, 6.4722E+2,
59574631, 6.4156E+2,
59637113, 6.4375E+2,
59699594, 6.4675E+2,
59762075, 6.5363E+2,
59824556, 6.5609E+2,
59887038, 6.515E+2,
59949519, 6.5316E+2,
60012000, 6.54E+2,
60074481, 6.5994E+2,
60136963, 6.5794E+2,
60199444, 6.6547E+2,
60261925, 6.6138E+2,
60324406, 6.6503E+2,
60386888, 6.6688E+2,
60449369, 6.6922E+2,
60511850, 6.6709E+2,
60574331, 6.7381E+2,
60636813, 6.7159E+2,
60699294, 6.7425E+2,
60761775, 6.7444E+2,
60824256, 6.8131E+2,
60886738, 6.8694E+2,
60949219, 6.8109E+2,
61011700, 6.8594E+2,
61074181, 6.9125E+2,
61136663, 6.8884E+2,
61199144, 6.9531E+2,
61261625, 6.9606E+2,
61324106, 6.9006E+2,
61386588, 6.9372E+2,
61449069, 6.9966E+2,
61511550, 6.995E+2,
61574031, 7.015E+2,
61636513, 7.0113E+2,
61698994, 7.01E+2,
61761475, 7.0778E+2,
61823956, 7.0719E+2,
61886438, 7.1422E+2,
61948919, 7.1284E+2,
