NA, FW_VERSION, FW_DATE 
8090081, 3.0515E+1,
8152563, 3.0743E+1,
8215044, 3.097E+1,
8277525, 3.1247E+1,
8340006, 3.1427E+1,
8402488, 3.1708E+1,
8464969, 3.1919E+1,
8527450, 3.2156E+1,
8589931, 3.2385E+1,
8652413, 3.2666E+1,
8714894, 3.2852E+1,
8777375, 3.3127E+1,
8839856, 3.3371E+1,
8902338, 3.3615E+1,
8964819, 3.3859E+1,
9027300, 3.4146E+1,
9089781, 3.432E+1,
9152263, 3.4576E+1,
9214744, 3.4803E+1,
9277225, 3.502E+1,
9339706, 3.5314E+1,
9402188, 3.5543E+1,
9464669, 3.576E+1,
9527150, 3.6025E+1,
9589631, 3.624E+1,
9652113, 3.6496E+1,
9714594, 3.6793E+1,
9777075, 3.7006E+1,
9839556, 3.7238E+1,
9902038, 3.7461E+1,
9964519, 3.7699E+1,
10027000, 3.7939E+1,
10089481, 3.8215E+1,
10151963, 3.841E+1,
10214444, 3.8705E+1,
10276925, 3.8922E+1,
10339406, 3.9121E+1,
10401888, 3.9393E+1,
10464369, 3.966E+1,
10526850, 3.9859E+1,
10589331, 4.0121E+1,
10651813, 4.0365E+1,
10714294, 4.0615E+1,
10776775, 4.0875E+1,
10839256, 4.1107E+1,
10901738, 4.1373E+1,
10964219, 4.1613E+1,
11026700, 4.1891E+1,
11089181, 4.216E+1,
11151663, 4.2338E+1,
11214144, 4.257E+1,
11276625, 4.2818E+1,
11339106, 4.3086E+1,
11401588, 4.3285E+1,
11464069, 4.3543E+1,
11526550, 4.3758E+1,
11589031, 4.4047E+1,
11651513, 4.4299E+1,
11713994, 4.4564E+1,
11776475, 4.4779E+1,
11838956, 4.5053E+1,
11901438, 4.5279E+1,
11963919, 4.5504E+1,
12026400, 4.5836E+1,
12088881, 4.6096E+1,
12151363, 4.6305E+1,
12213844, 4.6605E+1,
12276325, 4.6813E+1,
12338806, 4.7088E+1,
12401288, 4.7309E+1,
12463769, 4.76E+1,
12526250, 4.7783E+1,
12588731, 4.8059E+1,
12651213, 4.8312E+1,
12713694, 4.8588E+1,
12776175, 4.8764E+1,
12838656, 4.9035E+1,
12901138, 4.9262E+1,
12963619, 4.9504E+1,
13026100, 4.9764E+1,
13088581, 5.0006E+1,
13151063, 5.0234E+1,
13213544, 5.0482E+1,
13276025, 5.0721E+1,
13338506, 5.0979E+1,
13400988, 5.1211E+1,
13463469, 5.1533E+1,
13525950, 5.1693E+1,
13588431, 5.2004E+1,
13650913, 5.2211E+1,
13713394, 5.2523E+1,
13775875, 5.2785E+1,
13838356, 5.2982E+1,
13900838, 5.3328E+1,
13963319, 5.3525E+1,
14025800, 5.3793E+1,
14088281, 5.4061E+1,
14150763, 5.4299E+1,
14213244, 5.4568E+1,
14275725, 5.4844E+1,
14338206, 5.5174E+1,
14400688, 5.5393E+1,
14463169, 5.5631E+1,
14525650, 5.5881E+1,
14588131, 5.6133E+1,
14650613, 5.6328E+1,
14713094, 5.6602E+1,
14775575, 5.684E+1,
14838056, 5.698E+1,
14900538, 5.7285E+1,
14963019, 5.7457E+1,
15025500, 5.7713E+1,
15087981, 5.7979E+1,
15150463, 5.8254E+1,
15212944, 5.8488E+1,
15275425, 5.8744E+1,
15337906, 5.8994E+1,
15400388, 5.9209E+1,
15462869, 5.9525E+1,
15525350, 5.9775E+1,
15587831, 6.0008E+1,
15650313, 6.0289E+1,
15712794, 6.0582E+1,
15775275, 6.0789E+1,
15837756, 6.11E+1,
15900238, 6.1381E+1,
15962719, 6.1619E+1,
16025200, 6.1961E+1,
16087681, 6.2285E+1,
16150163, 6.2463E+1,
16212644, 6.2744E+1,
16275125, 6.2988E+1,
16337606, 6.327E+1,
16400088, 6.352E+1,
16462569, 6.3758E+1,
16525050, 6.402E+1,
16587531, 6.4305E+1,
16650013, 6.4594E+1,
16712494, 6.4816E+1,
16774975, 6.5117E+1,
16837456, 6.5391E+1,
16899938, 6.566E+1,
16962419, 6.5867E+1,
17024900, 6.6125E+1,
17087381, 6.641E+1,
17149863, 6.6617E+1,
17212344, 6.6824E+1,
17274825, 6.7152E+1,
17337306, 6.7441E+1,
17399788, 6.7703E+1,
17462269, 6.793E+1,
17524750, 6.8203E+1,
17587231, 6.8395E+1,
17649713, 6.8641E+1,
17712194, 6.9008E+1,
17774675, 6.9219E+1,
17837156, 6.9504E+1,
17899638, 6.9793E+1,
17962119, 7.0059E+1,
18024600, 7.034E+1,
18087081, 7.0543E+1,
18149563, 7.0781E+1,
18212044, 7.1063E+1,
18274525, 7.1305E+1,
18337006, 7.1598E+1,
18399488, 7.1797E+1,
18461969, 7.2113E+1,
18524450, 7.2445E+1,
18586931, 7.2676E+1,
18649413, 7.2922E+1,
18711894, 7.3195E+1,
18774375, 7.3465E+1,
18836856, 7.3762E+1,
18899338, 7.4063E+1,
18961819, 7.4285E+1,
19024300, 7.4578E+1,
19086781, 7.484E+1,
19149263, 7.5113E+1,
19211744, 7.541E+1,
19274225, 7.568E+1,
19336706, 7.593E+1,
19399188, 7.623E+1,
19461669, 7.6473E+1,
19524150, 7.6758E+1,
19586631, 7.7082E+1,
19649113, 7.7285E+1,
19711594, 7.7629E+1,
19774075, 7.7945E+1,
19836556, 7.8191E+1,
19899038, 7.8492E+1,
19961519, 7.8773E+1,
20024000, 7.898E+1,
20086481, 7.9242E+1,
20148963, 7.9586E+1,
20211444, 7.9793E+1,
20273925, 8.0043E+1,
20336406, 8.0453E+1,
20398888, 8.0648E+1,
20461369, 8.0891E+1,
20523850, 8.1137E+1,
20586331, 8.1453E+1,
20648813, 8.1777E+1,
20711294, 8.2008E+1,
20773775, 8.2297E+1,
20836256, 8.2582E+1,
20898738, 8.2758E+1,
20961219, 8.3102E+1,
21023700, 8.3328E+1,
21086181, 8.3688E+1,
21148663, 8.3949E+1,
21211144, 8.423E+1,
21273625, 8.4473E+1,
21336106, 8.4879E+1,
21398588, 8.5082E+1,
21461069, 8.5352E+1,
21523550, 8.5672E+1,
21586031, 8.5945E+1,
21648513, 8.6195E+1,
21710994, 8.6473E+1,
21773475, 8.6781E+1,
21835956, 8.7082E+1,
21898438, 8.7387E+1,
21960919, 8.7672E+1,
22023400, 8.7914E+1,
22085881, 8.8207E+1,
22148363, 8.8551E+1,
22210844, 8.8844E+1,
22273325, 8.9063E+1,
22335806, 8.9391E+1,
22398288, 8.9637E+1,
22460769, 8.993E+1,
22523250, 9.0234E+1,
22585731, 9.0465E+1,
22648213, 9.0734E+1,
22710694, 9.1137E+1,
22773175, 9.1344E+1,
22835656, 9.1687E+1,
22898138, 9.1895E+1,
22960619, 9.2234E+1,
23023100, 9.2566E+1,
23085581, 9.2859E+1,
23148063, 9.3066E+1,
23210544, 9.3406E+1,
23273025, 9.3656E+1,
23335506, 9.4043E+1,
23397988, 9.4301E+1,
23460469, 9.4641E+1,
23522950, 9.4934E+1,
23585431, 9.5242E+1,
23647913, 9.5398E+1,
23710394, 9.573E+1,
23772875, 9.6035E+1,
23835356, 9.6426E+1,
23897838, 9.6656E+1,
23960319, 9.7109E+1,
24022800, 9.7316E+1,
24085281, 9.7586E+1,
24147763, 9.782E+1,
24210244, 9.8207E+1,
24272725, 9.8512E+1,
24335206, 9.8777E+1,
24397688, 9.9125E+1,
24460169, 9.932E+1,
24522650, 9.9676E+1,
24585131, 1.0007E+2,
24647613, 1.0036E+2,
24710094, 1.0068E+2,
24772575, 1.0083E+2,
24835056, 1.0119E+2,
24897538, 1.0149E+2,
24960019, 1.0174E+2,
25022500, 1.0213E+2,
25084981, 1.0242E+2,
25147463, 1.0276E+2,
25209944, 1.0308E+2,
25272425, 1.0339E+2,
25334906, 1.0368E+2,
25397388, 1.0388E+2,
25459869, 1.0434E+2,
25522350, 1.0448E+2,
25584831, 1.0472E+2,
25647313, 1.0514E+2,
25709794, 1.0542E+2,
25772275, 1.0584E+2,
25834756, 1.0605E+2,
25897238, 1.0636E+2,
25959719, 1.0666E+2,
26022200, 1.0703E+2,
26084681, 1.0736E+2,
26147163, 1.0757E+2,
26209644, 1.0794E+2,
26272125, 1.082E+2,
26334606, 1.0853E+2,
26397088, 1.0882E+2,
26459569, 1.0924E+2,
26522050, 1.0962E+2,
26584531, 1.0992E+2,
26647013, 1.1014E+2,
26709494, 1.1052E+2,
26771975, 1.1067E+2,
26834456, 1.1104E+2,
26896938, 1.1135E+2,
26959419, 1.1177E+2,
27021900, 1.1206E+2,
27084381, 1.1222E+2,
27146863, 1.127E+2,
27209344, 1.1302E+2,
27271825, 1.133E+2,
27334306, 1.1361E+2,
27396788, 1.1404E+2,
27459269, 1.1418E+2,
27521750, 1.1455E+2,
27584231, 1.1495E+2,
27646713, 1.1529E+2,
27709194, 1.1548E+2,
27771675, 1.1584E+2,
27834156, 1.1616E+2,
27896638, 1.165E+2,
27959119, 1.1681E+2,
28021600, 1.1701E+2,
28084081, 1.1723E+2,
28146563, 1.1759E+2,
28209044, 1.1822E+2,
28271525, 1.1834E+2,
28334006, 1.1876E+2,
28396488, 1.1909E+2,
28458969, 1.1937E+2,
28521450, 1.1968E+2,
28583931, 1.2E+2,
28646413, 1.2037E+2,
28708894, 1.2052E+2,
28771375, 1.2103E+2,
28833856, 1.2139E+2,
28896338, 1.2164E+2,
28958819, 1.2185E+2,
29021300, 1.2215E+2,
29083781, 1.2258E+2,
29146263, 1.2283E+2,
29208744, 1.2319E+2,
29271225, 1.2349E+2,
29333706, 1.238E+2,
29396188, 1.2448E+2,
29458669, 1.2471E+2,
29521150, 1.2502E+2,
29583631, 1.2536E+2,
29646113, 1.2575E+2,
29708594, 1.2587E+2,
29771075, 1.2632E+2,
29833556, 1.2653E+2,
29896038, 1.2698E+2,
29958519, 1.2725E+2,
30021000, 1.2779E+2,
30083481, 1.2795E+2,
30145963, 1.2847E+2,
30208444, 1.2876E+2,
30270925, 1.2904E+2,
30333406, 1.2937E+2,
30395888, 1.2975E+2,
30458369, 1.3018E+2,
30520850, 1.3041E+2,
30583331, 1.3094E+2,
30645813, 1.3123E+2,
30708294, 1.3163E+2,
30770775, 1.3198E+2,
30833256, 1.3224E+2,
30895738, 1.3245E+2,
30958219, 1.3309E+2,
31020700, 1.3334E+2,
31083181, 1.336E+2,
31145663, 1.3402E+2,
31208144, 1.3443E+2,
31270625, 1.3463E+2,
31333106, 1.3493E+2,
31395588, 1.3539E+2,
31458069, 1.3563E+2,
31520550, 1.3598E+2,
31583031, 1.3653E+2,
31645513, 1.3672E+2,
31707994, 1.373E+2,
31770475, 1.3763E+2,
31832956, 1.38E+2,
31895438, 1.3826E+2,
31957919, 1.3855E+2,
32020400, 1.3895E+2,
32082881, 1.3936E+2,
32145363, 1.3982E+2,
32207844, 1.4021E+2,
32270325, 1.4064E+2,
32332806, 1.4091E+2,
32395288, 1.4157E+2,
32457769, 1.417E+2,
32520250, 1.421E+2,
32582731, 1.426E+2,
32645213, 1.4286E+2,
32707694, 1.4334E+2,
32770175, 1.4365E+2,
32832656, 1.439E+2,
32895138, 1.4401E+2,
32957619, 1.4451E+2,
33020100, 1.4484E+2,
33082581, 1.4536E+2,
33145063, 1.4559E+2,
33207544, 1.4591E+2,
33270025, 1.4625E+2,
33332506, 1.4673E+2,
33394988, 1.4716E+2,
33457469, 1.4768E+2,
33519950, 1.4777E+2,
33582431, 1.4855E+2,
33644913, 1.4872E+2,
33707394, 1.4914E+2,
33769875, 1.4945E+2,
33832356, 1.4973E+2,
33894838, 1.502E+2,
33957319, 1.5069E+2,
34019800, 1.5113E+2,
34082281, 1.5162E+2,
34144763, 1.5195E+2,
34207244, 1.5246E+2,
34269725, 1.5291E+2,
34332206, 1.5329E+2,
34394688, 1.5367E+2,
34457169, 1.5423E+2,
34519650, 1.5415E+2,
34582131, 1.5484E+2,
34644613, 1.5506E+2,
34707094, 1.5556E+2,
34769575, 1.5595E+2,
34832056, 1.5632E+2,
34894538, 1.5678E+2,
34957019, 1.5684E+2,
35019500, 1.573E+2,
35081981, 1.5765E+2,
35144463, 1.5822E+2,
35206944, 1.5857E+2,
35269425, 1.5895E+2,
35331906, 1.5937E+2,
35394388, 1.5976E+2,
35456869, 1.601E+2,
35519350, 1.6034E+2,
35581831, 1.6105E+2,
35644313, 1.614E+2,
35706794, 1.6196E+2,
35769275, 1.6224E+2,
35831756, 1.6302E+2,
35894238, 1.6309E+2,
35956719, 1.6359E+2,
36019200, 1.6398E+2,
36081681, 1.643E+2,
36144163, 1.6485E+2,
36206644, 1.652E+2,
36269125, 1.6531E+2,
36331606, 1.6595E+2,
36394088, 1.6634E+2,
36456569, 1.669E+2,
36519050, 1.6722E+2,
36581531, 1.6783E+2,
36644013, 1.6813E+2,
36706494, 1.6839E+2,
36768975, 1.6895E+2,
36831456, 1.6971E+2,
36893938, 1.6978E+2,
36956419, 1.7019E+2,
37018900, 1.7106E+2,
37081381, 1.7123E+2,
37143863, 1.7174E+2,
37206344, 1.7218E+2,
37268825, 1.724E+2,
37331306, 1.7281E+2,
37393788, 1.7358E+2,
37456269, 1.7368E+2,
37518750, 1.7419E+2,
37581231, 1.7459E+2,
37643713, 1.7521E+2,
37706194, 1.7548E+2,
37768675, 1.7598E+2,
37831156, 1.7661E+2,
37893638, 1.7677E+2,
37956119, 1.7734E+2,
38018600, 1.7791E+2,
38081081, 1.7802E+2,
38143563, 1.7865E+2,
38206044, 1.7891E+2,
38268525, 1.7955E+2,
38331006, 1.799E+2,
38393488, 1.8036E+2,
38455969, 1.8074E+2,
38518450, 1.8167E+2,
38580931, 1.8214E+2,
38643413, 1.8245E+2,
38705894, 1.8317E+2,
38768375, 1.8344E+2,
38830856, 1.8359E+2,
38893338, 1.8459E+2,
38955819, 1.8463E+2,
39018300, 1.8499E+2,
39080781, 1.8562E+2,
39143263, 1.8608E+2,
39205744, 1.8688E+2,
39268225, 1.8724E+2,
39330706, 1.8758E+2,
39393188, 1.8827E+2,
39455669, 1.8889E+2,
39518150, 1.8951E+2,
39580631, 1.8997E+2,
39643113, 1.9019E+2,
39705594, 1.9036E+2,
39768075, 1.9117E+2,
39830556, 1.9138E+2,
39893038, 1.9201E+2,
39955519, 1.9237E+2,
40018000, 1.9308E+2,
40080481, 1.9334E+2,
40142963, 1.9383E+2,
40205444, 1.9441E+2,
40267925, 1.9484E+2,
40330406, 1.9555E+2,
40392888, 1.959E+2,
40455369, 1.9637E+2,
40517850, 1.9691E+2,
40580331, 1.9743E+2,
40642813, 1.9841E+2,
40705294, 1.9859E+2,
40767775, 1.9898E+2,
40830256, 1.9923E+2,
40892738, 1.9977E+2,
40955219, 2.0038E+2,
41017700, 2.0074E+2,
41080181, 2.013E+2,
41142663, 2.0207E+2,
41205144, 2.0244E+2,
41267625, 2.0304E+2,
41330106, 2.0359E+2,
41392588, 2.0396E+2,
41455069, 2.0462E+2,
41517550, 2.0516E+2,
41580031, 2.0562E+2,
41642513, 2.0588E+2,
41704994, 2.066E+2,
41767475, 2.0699E+2,
41829956, 2.0788E+2,
41892438, 2.0864E+2,
41954919, 2.0871E+2,
42017400, 2.095E+2,
42079881, 2.0974E+2,
42142363, 2.1035E+2,
42204844, 2.1103E+2,
42267325, 2.118E+2,
42329806, 2.1216E+2,
42392288, 2.128E+2,
42454769, 2.1284E+2,
42517250, 2.1305E+2,
42579731, 2.1361E+2,
42642213, 2.1434E+2,
42704694, 2.1469E+2,
42767175, 2.1559E+2,
42829656, 2.1594E+2,
42892138, 2.1639E+2,
42954619, 2.1688E+2,
43017100, 2.1811E+2,
43079581, 2.1861E+2,
43142063, 2.193E+2,
43204544, 2.2002E+2,
43267025, 2.2006E+2,
43329506, 2.21E+2,
43391988, 2.2152E+2,
43454469, 2.2205E+2,
43516950, 2.2238E+2,
43579431, 2.2284E+2,
43641913, 2.2377E+2,
43704394, 2.241E+2,
43766875, 2.2486E+2,
43829356, 2.2523E+2,
43891838, 2.2578E+2,
43954319, 2.2645E+2,
44016800, 2.2724E+2,
44079281, 2.2777E+2,
44141763, 2.2814E+2,
44204244, 2.2927E+2,
44266725, 2.2935E+2,
44329206, 2.3024E+2,
44391688, 2.3077E+2,
44454169, 2.3141E+2,
44516650, 2.3182E+2,
44579131, 2.3237E+2,
44641613, 2.3289E+2,
44704094, 2.3355E+2,
44766575, 2.3453E+2,
44829056, 2.3483E+2,
44891538, 2.3532E+2,
44954019, 2.3595E+2,
45016500, 2.3702E+2,
45078981, 2.3752E+2,
45141463, 2.3771E+2,
45203944, 2.3876E+2,
45266425, 2.3913E+2,
45328906, 2.4045E+2,
45391388, 2.4041E+2,
45453869, 2.4145E+2,
45516350, 2.4174E+2,
45578831, 2.4281E+2,
45641313, 2.4368E+2,
45703794, 2.4425E+2,
45766275, 2.447E+2,
45828756, 2.4605E+2,
45891238, 2.4652E+2,
45953719, 2.4757E+2,
46016200, 2.4773E+2,
46078681, 2.4759E+2,
46141163, 2.4873E+2,
46203644, 2.4933E+2,
46266125, 2.4981E+2,
46328606, 2.5002E+2,
46391088, 2.5073E+2,
46453569, 2.5197E+2,
46516050, 2.5225E+2,
46578531, 2.5275E+2,
46641013, 2.5378E+2,
46703494, 2.5478E+2,
46765975, 2.5551E+2,
46828456, 2.554E+2,
46890938, 2.5697E+2,
46953419, 2.5756E+2,
47015900, 2.5831E+2,
47078381, 2.5886E+2,
47140863, 2.5975E+2,
47203344, 2.6019E+2,
47265825, 2.6125E+2,
47328306, 2.6167E+2,
47390788, 2.6306E+2,
47453269, 2.6366E+2,
47515750, 2.6398E+2,
47578231, 2.6509E+2,
47640713, 2.6556E+2,
47703194, 2.6638E+2,
47765675, 2.6698E+2,
47828156, 2.6781E+2,
47890638, 2.6828E+2,
47953119, 2.692E+2,
48015600, 2.6964E+2,
48078081, 2.7033E+2,
48140563, 2.7123E+2,
48203044, 2.7208E+2,
48265525, 2.728E+2,
48328006, 2.7328E+2,
48390488, 2.7441E+2,
48452969, 2.7478E+2,
48515450, 2.7525E+2,
48577931, 2.7594E+2,
48640413, 2.7714E+2,
48702894, 2.7719E+2,
48765375, 2.7823E+2,
48827856, 2.7928E+2,
48890338, 2.8069E+2,
48952819, 2.8073E+2,
49015300, 2.8125E+2,
49077781, 2.8219E+2,
49140263, 2.8328E+2,
49202744, 2.8419E+2,
49265225, 2.8502E+2,
49327706, 2.8547E+2,
49390188, 2.8605E+2,
49452669, 2.8705E+2,
49515150, 2.882E+2,
49577631, 2.8889E+2,
49640113, 2.8955E+2,
49702594, 2.8984E+2,
49765075, 2.9159E+2,
49827556, 2.9205E+2,
49890038, 2.9278E+2,
49952519, 2.9348E+2,
50015000, 2.9466E+2,
50077481, 2.9542E+2,
50139963, 2.9659E+2,
50202444, 2.9692E+2,
50264925, 2.9825E+2,
50327406, 2.9898E+2,
50389888, 2.9963E+2,
50452369, 3.0023E+2,
50514850, 3.0103E+2,
50577331, 3.0206E+2,
50639813, 3.0308E+2,
50702294, 3.0363E+2,
50764775, 3.0503E+2,
50827256, 3.0478E+2,
50889738, 3.0594E+2,
50952219, 3.0673E+2,
51014700, 3.0819E+2,
51077181, 3.0906E+2,
51139663, 3.0942E+2,
51202144, 3.1081E+2,
51264625, 3.1086E+2,
51327106, 3.1141E+2,
51389588, 3.1322E+2,
51452069, 3.1372E+2,
51514550, 3.1425E+2,
51577031, 3.1519E+2,
51639513, 3.1569E+2,
51701994, 3.1613E+2,
51764475, 3.1763E+2,
51826956, 3.183E+2,
51889438, 3.1981E+2,
51951919, 3.1898E+2,
52014400, 3.1994E+2,
52076881, 3.2144E+2,
52139363, 3.2163E+2,
52201844, 3.2241E+2,
52264325, 3.2298E+2,
52326806, 3.2398E+2,
52389288, 3.2441E+2,
52451769, 3.2673E+2,
52514250, 3.2727E+2,
52576731, 3.2839E+2,
52639213, 3.2861E+2,
52701694, 3.3002E+2,
52764175, 3.3042E+2,
52826656, 3.3227E+2,
52889138, 3.3223E+2,
52951619, 3.3323E+2,
53014100, 3.3347E+2,
53076581, 3.3403E+2,
53139063, 3.3489E+2,
53201544, 3.3609E+2,
53264025, 3.3698E+2,
53326506, 3.3736E+2,
53388988, 3.3838E+2,
53451469, 3.3956E+2,
53513950, 3.4172E+2,
53576431, 3.412E+2,
53638913, 3.4183E+2,
53701394, 3.4242E+2,
53763875, 3.4347E+2,
53826356, 3.4405E+2,
53888838, 3.4444E+2,
53951319, 3.453E+2,
54013800, 3.4661E+2,
54076281, 3.4769E+2,
54138763, 3.4803E+2,
54201244, 3.4903E+2,
54263725, 3.5083E+2,
54326206, 3.507E+2,
54388688, 3.5242E+2,
54451169, 3.5297E+2,
54513650, 3.537E+2,
54576131, 3.5533E+2,
54638613, 3.5641E+2,
54701094, 3.5772E+2,
54763575, 3.5845E+2,
54826056, 3.5928E+2,
54888538, 3.5888E+2,
54951019, 3.607E+2,
55013500, 3.6106E+2,
55075981, 3.6333E+2,
55138463, 3.6347E+2,
55200944, 3.6519E+2,
55263425, 3.65E+2,
55325906, 3.6658E+2,
55388388, 3.6736E+2,
55450869, 3.6889E+2,
55513350, 3.6936E+2,
55575831, 3.7075E+2,
55638313, 3.7231E+2,
55700794, 3.7378E+2,
55763275, 3.7248E+2,
55825756, 3.7508E+2,
55888238, 3.7628E+2,
55950719, 3.775E+2,
56013200, 3.7788E+2,
56075681, 3.7933E+2,
56138163, 3.8072E+2,
56200644, 3.8213E+2,
56263125, 3.8286E+2,
56325606, 3.845E+2,
56388088, 3.8555E+2,
56450569, 3.8638E+2,
56513050, 3.8759E+2,
56575531, 3.8952E+2,
56638013, 3.8975E+2,
56700494, 3.92E+2,
56762975, 3.9323E+2,
56825456, 3.9408E+2,
56887938, 3.9575E+2,
56950419, 3.9675E+2,
57012900, 3.9783E+2,
57075381, 3.9898E+2,
57137863, 4.0094E+2,
57200344, 4.0198E+2,
57262825, 4.0297E+2,
57325306, 4.0469E+2,
57387788, 4.0444E+2,
57450269, 4.078E+2,
57512750, 4.0711E+2,
57575231, 4.0814E+2,
57637713, 4.092E+2,
57700194, 4.1077E+2,
57762675, 4.1113E+2,
57825156, 4.1317E+2,
57887638, 4.1442E+2,
57950119, 4.1561E+2,
58012600, 4.1681E+2,
58075081, 4.1934E+2,
58137563, 4.2009E+2,
58200044, 4.2156E+2,
58262525, 4.2495E+2,
58325006, 4.2481E+2,
58387488, 4.2425E+2,
58449969, 4.2877E+2,
58512450, 4.3017E+2,
58574931, 4.3013E+2,
58637413, 4.3094E+2,
58699894, 4.3322E+2,
58762375, 4.3417E+2,
58824856, 4.3488E+2,
58887338, 4.3852E+2,
58949819, 4.3886E+2,
59012300, 4.4089E+2,
59074781, 4.4363E+2,
59137263, 4.4348E+2,
59199744, 4.4495E+2,
59262225, 4.4611E+2,
59324706, 4.4822E+2,
59387188, 4.5047E+2,
59449669, 4.52E+2,
59512150, 4.5395E+2,
59574631, 4.5491E+2,
59637113, 4.5623E+2,
59699594, 4.5763E+2,
59762075, 4.5912E+2,
59824556, 4.615E+2,
59887038, 4.603E+2,
59949519, 4.6433E+2,
60012000, 4.6695E+2,
60074481, 4.6717E+2,
60136963, 4.6805E+2,
60199444, 4.6984E+2,
60261925, 4.7152E+2,
60324406, 4.7433E+2,
60386888, 4.745E+2,
60449369, 4.782E+2,
60511850, 4.7913E+2,
60574331, 4.8195E+2,
60636813, 4.8369E+2,
60699294, 4.8475E+2,
60761775, 4.8748E+2,
60824256, 4.8709E+2,
60886738, 4.9002E+2,
60949219, 4.9197E+2,
61011700, 4.9366E+2,
61074181, 4.94E+2,
61136663, 4.9463E+2,
61199144, 4.9738E+2,
61261625, 5.0005E+2,
61324106, 5.0091E+2,
61386588, 5.0303E+2,
61449069, 5.0247E+2,
61511550, 5.0519E+2,
61574031, 5.0605E+2,
61636513, 5.0847E+2,
61698994, 5.1156E+2,
61761475, 5.1263E+2,
61823956, 5.1638E+2,
61886438, 5.1738E+2,
61948919, 5.2144E+2,
62011400, 5.2263E+2,
