NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"23 Aug 2018 ","10:12:44",
CHAN,MEAS,FORMAT
1,Z:R,LIN_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
30000,100000000,
POINTS, POWER, IF_BW
801,0E0,3700
FREQUENCY,UNITS,
Hz,U,
69009300, 6.7172E+2,
69134263, 6.7603E+2,
69259225, 6.8006E+2,
69384188, 6.8741E+2,
69509150, 7.0075E+2,
69634113, 7.0287E+2,
69759075, 7.0441E+2,
69884038, 7.1838E+2,
70009000, 7.2481E+2,
70133963, 7.2613E+2,
70258925, 7.3769E+2,
70383888, 7.4416E+2,
70508850, 7.4891E+2,
70633813, 7.5603E+2,
70758775, 7.6913E+2,
70883738, 7.7272E+2,
71008700, 7.8353E+2,
71133663, 7.9084E+2,
71258625, 7.9388E+2,
71383588, 8.055E+2,
71508550, 8.1978E+2,
71633513, 8.2322E+2,
71758475, 8.39E+2,
71883438, 8.4559E+2,
72008400, 8.4972E+2,
72133363, 8.6253E+2,
72258325, 8.6953E+2,
72383288, 8.7456E+2,
72508250, 8.9488E+2,
72633213, 8.9391E+2,
72758175, 9.0938E+2,
72883138, 9.2056E+2,
73008100, 9.4041E+2,
73133063, 9.4247E+2,
73258025, 9.4875E+2,
73382988, 9.7106E+2,
73507950, 9.8209E+2,
73632913, 9.8916E+2,
73757875, 1.0053E+3,
73882838, 1.016E+3,
74007800, 1.0257E+3,
74132763, 1.0418E+3,
74257725, 1.0506E+3,
74382688, 1.0703E+3,
74507650, 1.0824E+3,
74632613, 1.0968E+3,
74757575, 1.1034E+3,
74882538, 1.1249E+3,
75007500, 1.148E+3,
75132463, 1.157E+3,
75257425, 1.1836E+3,
75382388, 1.2049E+3,
75507350, 1.2118E+3,
75632313, 1.2344E+3,
75757275, 1.2574E+3,
75882238, 1.2556E+3,
76007200, 1.296E+3,
76132163, 1.3116E+3,
76257125, 1.3218E+3,
76382088, 1.3725E+3,
