NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
"23 Aug 2018 ","12:21:11",
CHAN,MEAS,FORMAT
1,Z:R,LIN_MAG
CHAN_START_FREQ,CHAN_STOP_FREQ,
30000,100000000,
POINTS, POWER, IF_BW
1601,0E0,3700
FREQUENCY,UNITS,
Hz,U,
30000, 1.1856E-1,
92481, 4.9519E-1,
154963, 8.096E-1,
217444, 1.2122E+0,
279925, 1.4813E+0,
342406, 1.8105E+0,
404888, 2.2023E+0,
467369, 2.4904E+0,
529850, 2.7921E+0,
592331, 3.1187E+0,
654813, 3.4714E+0,
717294, 3.7703E+0,
779775, 4.0896E+0,
842256, 4.428E+0,
904738, 4.7461E+0,
967219, 5.104E+0,
1029700, 5.4241E+0,
1092181, 5.7195E+0,
1154663, 6.0537E+0,
1217144, 6.4058E+0,
1279625, 6.7104E+0,
1342106, 7.0391E+0,
1404588, 7.3604E+0,
1467069, 7.6572E+0,
1529550, 8.0049E+0,
1592031, 8.313E+0,
1654513, 8.6611E+0,
1716994, 8.8716E+0,
1779475, 9.3203E+0,
1841956, 9.623E+0,
1904438, 9.9395E+0,
1966919, 1.0245E+1,
2029400, 1.0581E+1,
2091881, 1.0919E+1,
2154363, 1.121E+1,
2216844, 1.152E+1,
2279325, 1.1841E+1,
2341806, 1.2206E+1,
2404288, 1.2404E+1,
2466769, 1.2848E+1,
2529250, 1.3161E+1,
2591731, 1.3454E+1,
2654213, 1.3838E+1,
2716694, 1.4114E+1,
2779175, 1.4406E+1,
2841656, 1.4729E+1,
2904138, 1.5058E+1,
2966619, 1.5382E+1,
3029100, 1.5705E+1,
3091581, 1.6004E+1,
3154063, 1.6356E+1,
3216544, 1.669E+1,
3279025, 1.6992E+1,
3341506, 1.7304E+1,
3403988, 1.762E+1,
3466469, 1.7946E+1,
3528950, 1.8281E+1,
3591431, 1.8596E+1,
3653913, 1.8916E+1,
3716394, 1.9225E+1,
3778875, 1.9558E+1,
3841356, 1.9886E+1,
3903838, 2.0165E+1,
3966319, 2.048E+1,
4028800, 2.0825E+1,
4091281, 2.1069E+1,
4153763, 2.1458E+1,
4216244, 2.1795E+1,
4278725, 2.2108E+1,
4341206, 2.2442E+1,
4403688, 2.2724E+1,
4466169, 2.3071E+1,
4528650, 2.339E+1,
4591131, 2.3717E+1,
4653613, 2.3962E+1,
4716094, 2.437E+1,
4778575, 2.4659E+1,
4841056, 2.4968E+1,
4903538, 2.5286E+1,
4966019, 2.5556E+1,
5028500, 2.5905E+1,
5090981, 2.625E+1,
5153463, 2.6564E+1,
5215944, 2.6842E+1,
5278425, 2.7231E+1,
5340906, 2.747E+1,
5403388, 2.7843E+1,
5465869, 2.8127E+1,
5528350, 2.8416E+1,
5590831, 2.8773E+1,
5653313, 2.9116E+1,
5715794, 2.9438E+1,
5778275, 2.9788E+1,
5840756, 3.004E+1,
5903238, 3.0385E+1,
5965719, 3.071E+1,
6028200, 3.1013E+1,
6090681, 3.1387E+1,
6153163, 3.1632E+1,
6215644, 3.1996E+1,
6278125, 3.2313E+1,
6340606, 3.2572E+1,
6403088, 3.2928E+1,
6465569, 3.3287E+1,
6528050, 3.3598E+1,
6590531, 3.3893E+1,
6653013, 3.4219E+1,
6715494, 3.4535E+1,
6777975, 3.4838E+1,
6840456, 3.516E+1,
6902938, 3.552E+1,
6965419, 3.5826E+1,
7027900, 3.6133E+1,
7090381, 3.6428E+1,
7152863, 3.6766E+1,
7215344, 3.7021E+1,
7277825, 3.7363E+1,
7340306, 3.7701E+1,
7402788, 3.8063E+1,
7465269, 3.8348E+1,
7527750, 3.8635E+1,
7590231, 3.8916E+1,
7652713, 3.932E+1,
7715194, 3.9617E+1,
7777675, 3.9902E+1,
7840156, 4.0342E+1,
7902638, 4.0629E+1,
7965119, 4.0947E+1,
8027600, 4.1205E+1,
8090081, 4.157E+1,
